id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g
carrc003,Carrasco,Carlos,R,R,CLE,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20170404,20171008
carre001,Carrera,Ezequiel,L,L,TOR,131,0,0,0,0,0,0,0,0,91,10,27,121,2,17,17,20170403,20171001
cartc002,Carter,Chris,R,R,NYA,62,0,0,0,0,56,0,0,0,0,0,2,2,1,6,0,20170402,20170704
casac001,Casali,Curt,R,R,TBA,9,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,20170902,20171001
casha001,Cashner,Andrew,R,R,TEX,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,20170415,20170930
castf003,Castillo,Fabio,R,R,LAN,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20170902,20170903
castj006,Castro,Jason,L,R,MIN,111,0,0,0,109,0,0,0,0,0,0,0,0,0,3,0,20170403,20171003
castl003,Castillo,Luis,R,R,CIN,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20170623,20170906
castm002,Castro,Miguel,R,R,BAL,39,39,1,38,0,0,0,0,0,0,0,0,0,0,0,0,20170517,20170930
castn001,Castellanos,Nick,R,R,DET,157,0,0,0,0,0,0,129,0,0,0,21,21,7,2,0,20170404,20171001
casts001,Castro,Starlin,R,R,ALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
casts001,Castro,Starlin,R,R,NYA,125,0,0,0,0,0,122,0,0,0,0,0,0,2,2,0,20170402,20171021
casts002,Castro,Simon,R,R,OAK,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,20170716,20170930
castw002,Castillo,Welington,R,R,BAL,96,0,0,0,88,0,0,0,0,0,0,0,0,6,3,0,20170403,20170929
ceccg002,Cecchini,Gavin,R,R,NYN,32,0,0,0,0,0,20,0,0,0,0,0,0,0,12,0,20170615,20171001
cecib001,Cecil,Brett,R,L,SLN,73,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,20170404,20171001
cecid001,Ceciliani,Darrell,L,L,TOR,3,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,20170516,20170518
cedex001,Cedeno,Xavier,L,L,TBA,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170927
centj001,Centeno,Juan,L,R,HOU,23,0,0,0,23,0,0,0,0,0,0,0,0,0,1,0,20170523,20171008
cervf001,Cervelli,Francisco,R,R,PIT,81,0,0,0,78,0,0,0,0,0,0,0,0,0,5,0,20170403,20170825
cervh001,Cervenka,Hunter,L,L,MIA,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20170725,20170809
cespy001,Cespedes,Yoenis,R,R,NYN,81,0,0,0,0,0,0,0,0,74,0,0,74,1,5,0,20170403,20170825
cessl001,Cessa,Luis,R,R,NYA,10,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,20170501,20170814
chaca001,Chacin,Alejandro,R,R,CIN,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20170823,20170920
chacj001,Chacin,Jhoulys,R,R,SDN,34,32,32,0,0,0,0,0,0,0,0,0,0,0,2,0,20170403,20170930
chafa001,Chafin,Andrew,R,L,ARI,74,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,20170402,20171009
chapa001,Chapman,Aroldis,L,L,NYA,58,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,20170404,20171017
chapm001,Chapman,Matt,R,R,OAK,84,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,20170615,20171001
chatt001,Chatwood,Tyler,R,R,COL,35,33,25,8,0,0,0,0,0,0,0,0,0,0,0,2,20170405,20170930
chavj001,Chavez,Jesse,R,R,ANA,38,38,21,17,0,0,0,0,0,0,0,0,0,0,0,0,20170407,20170928
chenw001,Chen,Wei-Yin,L,L,MIA,9,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,20170407,20170922
chirr001,Chirinos,Robinson,R,R,TEX,88,0,0,0,85,0,0,0,0,0,0,0,0,2,1,0,20170404,20170926
chisl001,Chisenhall,Lonnie,L,R,CLE,86,0,0,0,0,7,0,0,0,13,19,45,77,0,20,0,20170413,20171009
choij001,Choi,Ji-Man,L,R,NYA,6,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,20170705,20170716
choos001,Choo,Shin-Soo,L,L,TEX,149,0,0,0,0,0,0,0,0,0,0,77,77,65,8,0,20170403,20170929
cingt001,Cingrani,Tony,L,L,CIN,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20170406,20170728
cingt001,Cingrani,Tony,L,L,LAN,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20170803,20171029
cishs001,Cishek,Steve,R,R,SEA,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20170515,20170726
cishs001,Cishek,Steve,R,R,TBA,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,20170729,20170930
claip001,Claiborne,Preston,R,R,TEX,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20170626,20170626
claua001,Claudio,Alex,L,L,TEX,70,70,1,69,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170929
clevm001,Clevinger,Mike,R,R,CLE,29,29,21,8,0,0,0,0,0,0,0,0,0,0,0,0,20170507,20171009
clipt001,Clippard,Tyler,R,R,CHA,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20170721,20170811
clipt001,Clippard,Tyler,R,R,HOU,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,20170814,20171001
clipt001,Clippard,Tyler,R,R,NYA,40,40,0,40,0,0,0,0,0,0,0,0,0,0,0,0,20170404,20170716
cloyt001,Cloyd,Tyler,R,R,SEA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20170609,20170609
cobba001,Cobb,Alex,R,R,TBA,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170922
coghc001,Coghlan,Chris,L,R,TOR,36,0,0,0,0,0,3,18,0,8,0,0,8,1,10,1,20170415,20170607
colea002,Cole,A.J.,R,R,WAS,11,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,20170506,20170930
coled002,Coleman,Dusty,R,R,SDN,27,0,0,0,0,0,0,0,27,0,0,0,0,0,1,0,20170724,20170827
coleg001,Cole,Gerrit,R,R,PIT,34,33,33,0,0,0,0,0,0,0,0,0,0,0,1,0,20170403,20170929
colet001,Cole,Taylor,R,R,TOR,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20170809,20170809
collj001,Collmenter,Josh,R,R,ATL,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20170407,20170524
collt002,Collins,Tyler,L,L,DET,49,0,0,0,0,0,0,0,0,4,26,17,44,0,7,1,20170404,20170922
coloa001,Colome,Alex,R,R,TBA,65,65,0,65,0,0,0,0,0,0,0,0,0,0,0,0,20170402,20170930
colob001,Colon,Bartolo,R,R,ATL,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170628
colob001,Colon,Bartolo,R,R,MIN,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20170718,20171001
coloc002,Colon,Christian,R,R,KCA,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,20170408,20170502
coloc002,Colon,Christian,R,R,MIA,17,0,0,0,0,0,4,10,0,0,0,0,0,0,2,1,20170518,20170620
confm001,Conforto,Michael,L,R,NLS,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20170711,20170711
confm001,Conforto,Michael,L,R,NYN,109,0,0,0,0,0,0,0,0,52,43,11,97,1,13,0,20170405,20170824
conla001,Conley,Adam,L,L,MIA,22,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,20170408,20170929
contw001,Contreras,Willson,R,R,CHN,127,0,0,0,118,5,0,1,0,4,0,2,6,0,15,0,20170402,20171019
coopg002,Cooper,Garrett,R,R,NYA,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20170714,20170816
corbp001,Corbin,Patrick,L,L,ARI,35,33,32,1,0,0,0,0,0,0,0,0,0,0,1,1,20170404,20170929
corda001,Cordoba,Allen,R,R,SDN,100,0,0,0,0,0,1,3,28,43,7,3,49,0,29,4,20170403,20171001
cordf003,Cordero,Franchy,L,R,SDN,30,0,0,0,0,0,0,0,0,1,25,0,26,0,7,0,20170527,20170722
corrc001,Correa,Carlos,R,R,ALS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20170711,20170711
corrc001,Correa,Carlos,R,R,HOU,127,0,0,0,0,0,0,0,126,0,0,0,0,1,0,0,20170403,20171101
cosaj001,Cosart,Jarred,R,R,SDN,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,20170406,20170604
cottj001,Cotton,Jharel,R,R,OAK,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170924
could001,Coulombe,Daniel,L,L,OAK,72,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170929
coved001,Covey,Dylan,R,R,CHA,18,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,20170414,20170928
cowak001,Cowart,Kaleb,B,R,ANA,50,0,0,0,0,0,30,24,0,0,0,0,0,0,5,5,20170625,20171001
cozaz001,Cozart,Zack,R,R,CIN,122,0,0,0,0,0,0,0,112,0,0,0,0,1,9,0,20170403,20171001
cozaz001,Cozart,Zack,R,R,NLS,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20170711,20170711
crawb001,Crawford,Brandon,L,R,SFN,144,0,0,0,0,0,0,0,138,0,0,0,0,0,8,0,20170402,20171001
crawj002,Crawford,J.P.,L,R,PHI,23,0,0,0,0,0,4,13,6,0,0,0,0,0,2,0,20170905,20171001
crick001,Crick,Kyle,L,R,SFN,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,20170622,20170929
crics001,Crichton,Stefan,R,R,BAL,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20170416,20170625
crock001,Crockett,Kyle,L,L,CLE,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20170607,20170901
cronc002,Cron,C.J.,R,R,ANA,100,0,0,0,0,98,0,0,0,0,0,0,0,0,5,0,20170403,20171001
cruzn002,Cruz,Nelson,R,R,ALS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20170711,20170711
cruzn002,Cruz,Nelson,R,R,SEA,155,0,0,0,0,0,0,0,0,0,0,5,5,147,4,0,20170403,20171001
cuetj001,Cueto,Johnny,R,R,SFN,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,20170404,20171001
cuevw001,Cuevas,William,R,R,DET,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20170414,20170414
culbc001,Culberson,Charlie,R,R,LAN,25,0,0,0,0,0,5,1,15,1,0,0,1,0,4,2,20170904,20171031
curtj003,Curtiss,John,R,R,MIN,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20170825,20170930
curtz001,Curtis,Zac,L,L,PHI,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20170915,20170930
curtz001,Curtis,Zac,L,L,SEA,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20170511,20170616
cuthc001,Cuthbert,Cheslor,R,R,KCA,58,0,0,0,0,6,3,44,0,0,0,0,0,5,3,1,20170405,20171001
danit001,Danish,Tyler,R,R,CHA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20170527,20170527
darnc001,d'Arnaud,Chase,R,R,ATL,11,0,0,0,0,0,0,1,0,4,0,0,4,0,4,5,20170405,20170420
darnc001,d'Arnaud,Chase,R,R,BOS,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,20170507,20170509
darnc001,d'Arnaud,Chase,R,R,SDN,22,0,0,0,0,1,3,2,10,0,0,1,1,0,8,1,20170523,20170702
darnt001,d'Arnaud,Travis,R,R,NYN,112,0,0,0,93,0,1,1,0,0,0,0,0,1,18,1,20170403,20170930
darvy001,Darvish,Yu,R,R,ALS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darvy001,Darvish,Yu,R,R,LAN,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,20170804,20171101
darvy001,Darvish,Yu,R,R,TEX,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170726
davic003,Davis,Chris,L,R,BAL,128,0,0,0,0,125,0,2,0,0,0,0,0,2,0,0,20170403,20171001
davij006,Davis,J.D.,R,R,HOU,25,2,0,2,0,2,0,22,0,0,0,0,0,0,5,0,20170805,20171001
davik003,Davis,Khris,R,R,OAK,153,0,0,0,0,0,0,0,0,116,0,0,116,37,1,0,20170403,20171001
davim005,Davidson,Matt,R,R,CHA,118,0,0,0,0,19,0,34,0,0,0,0,0,60,10,0,20170406,20171001
davir003,Davis,Rajai,R,R,BOS,18,0,0,0,0,0,0,0,0,6,4,5,15,2,1,3,20170824,20171006
davir003,Davis,Rajai,R,R,OAK,100,0,0,0,0,0,0,0,0,19,79,3,98,0,15,2,20170403,20170822
davir004,Davis,Rookie,R,R,CIN,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,20170406,20170920
davit004,Davis,Taylor,R,R,CHN,8,0,0,0,1,2,0,2,0,0,0,0,0,0,3,0,20170908,20171001
daviw001,Davis,Wade,R,R,CHN,64,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,20170404,20171018
daviw001,Davis,Wade,R,R,NLS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20170711,20170711
daviz001,Davies,Zach,R,R,MIL,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20170404,20170926
daytg001,Dayton,Grant,L,L,LAN,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20170404,20170724
deaza001,de Aza,Alejandro,L,L,WAS,28,0,0,0,0,0,0,0,0,13,1,14,23,0,8,2,20170816,20171001
deckj001,Decker,Jaff,L,L,OAK,17,0,0,0,0,0,0,0,0,1,12,4,15,0,2,0,20170415,20170508
degrj001,deGrom,Jacob,L,R,NYN,37,31,31,0,0,0,0,0,0,0,0,0,0,0,5,1,20170405,20170924
dejoc001,De Jong,Chase,L,R,SEA,7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170615
dejop001,DeJong,Paul,R,R,SLN,108,0,0,0,0,0,20,0,86,0,0,0,0,0,4,0,20170528,20171001
delaj001,de la Rosa,Jorge,L,L,ARI,69,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,20170402,20171009
delar003,de la Rosa,Rubby,R,R,ARI,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20170623,20170801
delej003,De Leon,Jose,R,R,TBA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20170529,20170529
delgr001,Delgado,Randall,R,R,ARI,26,26,5,21,0,0,0,0,0,0,0,0,0,0,0,0,20170404,20170715
delmn001,Delmonico,Nicky,L,R,CHA,43,0,0,0,0,4,0,0,0,27,0,0,27,11,3,1,20170801,20170929
dendm001,den Dekker,Matt,L,L,DET,4,0,0,0,0,0,0,0,0,1,0,2,3,0,1,1,20170624,20170702
dermm001,Dermody,Matt,R,L,TOR,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20170416,20170930
descd001,Descalso,Daniel,L,R,ARI,135,2,0,2,0,19,48,15,1,36,0,0,36,1,36,0,20170402,20171009
deshd002,DeShields,Delino,R,R,TEX,120,0,0,0,0,0,0,0,0,60,51,0,106,9,3,11,20170404,20171001
desmi001,Desmond,Ian,R,R,COL,96,0,0,0,0,28,0,0,1,66,1,0,67,0,5,0,20170430,20171004
despo001,Despaigne,Odrisamer,R,R,MIA,18,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,20170506,20170930
devec001,Devenski,Chris,R,R,ALS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20170711,20170711
devec001,Devenski,Chris,R,R,HOU,72,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20171101
dever001,Devers,Rafael,L,R,BOS,62,0,0,0,0,0,0,60,0,0,0,0,0,1,3,0,20170725,20171009
diaza003,Diaz,Aledmys,R,R,SLN,79,0,0,0,0,0,1,4,68,3,0,0,3,0,8,1,20170402,20171001
diazd001,Diaz,Dayan,R,R,HOU,10,10,1,9,0,0,0,0,0,0,0,0,0,0,0,0,20170514,20170706
diaze005,Diaz,Elias,R,R,PIT,64,0,0,0,55,0,0,0,0,0,0,0,0,0,15,0,20170502,20170930
diaze006,Diaz,Edwin,R,R,SEA,66,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170930
diazj005,Diaz,Jumbo,R,R,TBA,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,20170404,20170716
diazj006,Diaz,Jairo,R,R,COL,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20170626,20170724
diazm004,Diaz,Miguel,R,R,SDN,31,31,3,28,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170929
diazy001,Diaz,Yandy,R,R,CLE,49,0,0,0,0,0,0,40,0,3,0,0,3,6,3,0,20170403,20171001
dickc002,Dickerson,Corey,L,R,ALS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20170711,20170711
dickc002,Dickerson,Corey,L,R,TBA,150,0,0,0,0,0,0,0,0,93,0,0,93,55,11,0,20170402,20171001
dicko001,Dickson,O'Koyea,R,R,LAN,7,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,20170902,20170926
dickr001,Dickey,R.A.,R,R,ATL,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,20170408,20170926
diekj001,Diekman,Jake,L,L,TEX,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20170901,20170929
dietd001,Dietrich,Derek,L,R,MIA,135,0,0,0,0,10,10,103,0,5,0,0,5,0,19,0,20170403,20170930
difow001,Difo,Wilmer,B,R,WAS,125,0,0,0,0,0,25,6,57,2,1,3,6,1,32,7,20170408,20171012
donaj001,Donaldson,Josh,R,R,TOR,113,0,0,0,0,0,0,105,4,0,0,0,0,7,1,0,20170403,20170930
dools001,Doolittle,Sean,L,L,OAK,23,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170714
dools001,Doolittle,Sean,L,L,WAS,33,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,20170718,20171012
dozib001,Dozier,Brian,R,R,MIN,153,0,0,0,0,0,153,0,0,0,0,0,0,0,1,0,20170403,20171003
drako001,Drake,Oliver,R,R,BAL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20170407,20170411
drako001,Drake,Oliver,R,R,MIL,61,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,20170414,20170928
drews001,Drew,Stephen,L,R,WAS,46,0,0,0,0,0,2,11,13,0,0,0,0,0,24,0,20170403,20170725
drurb001,Drury,Brandon,R,R,ARI,138,0,0,0,0,0,115,1,0,0,0,0,0,3,22,0,20170402,20171007
dudal001,Duda,Lucas,L,R,NYN,75,0,0,0,0,69,0,0,0,0,0,0,0,0,6,0,20170403,20170726
dudal001,Duda,Lucas,L,R,TBA,52,0,0,0,0,24,0,0,0,0,0,0,0,24,5,0,20170728,20171001
duenb001,Duensing,Brian,L,L,CHN,73,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,20170414,20171019
duffd001,Duffy,Danny,L,L,KCA,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170928
dufft001,Duffey,Tyler,R,R,MIN,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20171001
dukez001,Duke,Zach,L,L,SLN,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,20170721,20170930
dullr001,Dull,Ryan,R,R,OAK,49,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170930
dunnm002,Dunn,Michael,L,L,COL,68,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170930
duvaa001,Duvall,Adam,R,R,CIN,157,0,0,0,0,3,0,0,0,151,0,0,151,2,6,0,20170403,20171001
dysoj001,Dyson,Jarrod,L,R,SEA,111,0,0,0,0,0,0,0,0,12,96,0,108,1,4,3,20170403,20170902
dysos001,Dyson,Sam,R,R,SFN,38,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,20170611,20170930
dysos001,Dyson,Sam,R,R,TEX,17,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170531
eatoa002,Eaton,Adam,L,L,WAS,23,0,0,0,0,0,0,0,0,5,20,2,23,0,1,0,20170403,20170428
edgij001,Edgin,Josh,R,L,NYN,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170728
edwac001,Edwards,Carl,R,R,CHN,81,80,0,80,0,0,0,0,0,0,0,0,0,0,0,1,20170402,20171017
efliz001,Eflin,Zach,R,R,PHI,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20170418,20170818
eibnb001,Eibner,Brett,R,R,LAN,17,0,0,0,0,0,0,0,0,6,5,3,11,0,5,1,20170419,20170605
eickj001,Eickhoff,Jerad,R,R,PHI,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170830
eliar001,Elias,Roenis,L,L,BOS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20170904,20170904
ellia001,Ellis,A.J.,R,R,MIA,51,0,0,0,39,0,0,0,0,0,0,0,0,0,12,0,20170407,20170930
ellib001,Ellington,Brian,R,R,MIA,42,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,20170508,20171001
ellsj001,Ellsbury,Jacoby,L,L,NYA,118,0,0,0,0,0,0,0,0,0,97,0,97,13,11,8,20170402,20171017
encae001,Encarnacion,Edwin,R,R,CLE,160,0,0,0,0,23,0,0,0,0,0,0,0,135,2,0,20170403,20171011
engea001,Engel,Adam,R,R,CHA,97,0,0,0,0,0,0,0,0,1,95,0,96,0,1,1,20170527,20171001
ennsd001,Enns,Dietrich,L,L,MIN,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,20170810,20170815
ervip001,Ervin,Phillip,R,R,CIN,28,0,0,0,0,0,0,0,0,5,9,5,18,0,10,2,20170422,20171001
eschj001,Esch,Jake,R,R,SDN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20170412,20170412
escoa003,Escobar,Alcides,R,R,KCA,162,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,20170403,20171001
escoe001,Escobar,Eduardo,B,R,MIN,130,0,0,0,1,0,9,80,16,2,0,0,2,20,15,0,20170405,20171003
escoy001,Escobar,Yunel,R,R,ANA,89,0,0,0,0,0,0,87,0,0,0,0,0,1,1,0,20170403,20170806
espid001,Espinosa,Danny,B,R,ANA,77,0,0,0,0,0,71,0,0,0,0,0,0,1,7,3,20170403,20170708
espid001,Espinosa,Danny,B,R,SEA,8,0,0,0,0,2,1,3,2,0,0,0,0,0,1,1,20170725,20170816
espid001,Espinosa,Danny,B,R,TBA,8,0,0,0,0,0,6,1,2,0,0,0,0,0,1,0,20170825,20170915
espip001,Espino,Paolo,R,R,MIL,6,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,20170519,20170702
espip001,Espino,Paolo,R,R,TEX,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20170902,20170930
estec001,Estevez,Carlos,R,R,COL,36,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20171004
estrm001,Estrada,Marco,R,R,TOR,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170927
ethia001,Ethier,Andre,L,L,LAN,30,0,0,0,0,0,0,0,0,13,0,0,13,0,19,0,20170901,20171101
evanp001,Evans,Phillip,R,R,NYN,19,0,0,0,0,0,2,6,0,0,0,0,0,0,13,0,20170908,20171001
famij001,Familia,Jeurys,R,R,NYN,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,20170420,20170930
farij001,Faria,Jacob,R,R,TBA,16,16,14,2,0,0,0,0,0,0,0,0,0,0,0,0,20170607,20170928
farmb001,Farmer,Buck,L,R,DET,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,20170527,20170930
farmk001,Farmer,Kyle,R,R,LAN,25,0,0,0,3,1,0,4,0,0,0,0,0,0,18,0,20170730,20171019
farqd001,Farquhar,Danny,R,R,CHA,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20170820,20170930
farqd001,Farquhar,Danny,R,R,TBA,37,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,20170402,20170628
farrl001,Farrell,Luke,R,R,CIN,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20170823,20171001
farrl001,Farrell,Luke,R,R,KCA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20170701,20170701
featt001,Featherston,Taylor,R,R,TBA,17,0,0,0,0,2,11,2,3,0,0,0,0,0,3,0,20170609,20170731
fedde001,Fedde,Erick,R,R,WAS,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20170730,20170827
fedet001,Federowicz,Tim,R,R,SFN,13,0,0,0,6,1,0,0,0,0,0,0,0,0,7,0,20170411,20170930
felds001,Feldman,Scott,L,R,CIN,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170817
felim001,Feliz,Michael,R,R,HOU,46,46,0,46,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170930
felin001,Feliz,Neftali,R,R,KCA,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20170625,20170813
felin001,Feliz,Neftali,R,R,MIL,29,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,20170405,20170613
ferrj001,Ferrell,Jeff,R,R,DET,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20170813,20170918
fielj002,Fields,Josh,R,R,LAN,61,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,20170407,20171025
fienc001,Fien,Casey,R,R,PHI,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20170609,20170620
fienc001,Fien,Casey,R,R,SEA,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20170403,20170430
fierm001,Fiers,Michael,R,R,HOU,30,29,28,1,0,0,0,0,0,0,0,0,0,0,0,1,20170407,20170913
finnb001,Finnegan,Brandon,L,L,CIN,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,20170405,20170626
fishd001,Fisher,Derek,L,R,HOU,58,0,0,0,0,0,0,0,0,38,3,12,48,5,6,9,20170614,20171031
fistd001,Fister,Doug,L,R,BOS,19,19,16,3,0,0,0,0,0,0,0,0,0,0,0,0,20170625,20171008
flahj002,Flaherty,Jack,R,R,SLN,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,20170901,20171001
flahr001,Flaherty,Ryan,L,R,BAL,23,0,0,0,0,0,12,5,5,1,0,1,2,0,2,2,20170411,20170929
flexc001,Flexen,Chris,R,R,NYN,14,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,20170727,20171001
flord002,Floro,Dylan,L,R,CHN,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20170509,20170709
florp001,Florimon,Pedro,B,R,PHI,15,0,0,0,0,0,1,1,2,1,8,2,11,0,1,0,20170817,20170902
florr003,Flores,Ramon,L,L,ANA,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,20170801,20170803
florw001,Flores,Wilmer,R,R,NYN,110,0,0,0,0,29,12,55,0,0,0,0,0,1,21,0,20170403,20170902
flowt001,Flowers,Tyler,R,R,ATL,99,0,0,0,85,0,0,0,0,0,0,0,0,1,13,0,20170403,20171001
