id,last,first,bat,throw,team,g,g_p,g_sp,g_rp,g_c,g_1b,g_2b,g_3b,g_ss,g_lf,g_cf,g_rf,g_of,g_dh,g_ph,g_pr,first_g,last_g
burgj001,Burger,Jake,R,R,MIA,137,0,0,0,0,69,0,59,0,0,0,0,0,26,2,0,20240328,20240929
burgr001,Burgos,Raymond,L,L,SFN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240624,20240624
burkb001,Burke,Brock,L,L,ANA,21,21,1,20,0,0,0,0,0,0,0,0,0,0,0,0,20240816,20240928
burkb001,Burke,Brock,L,L,TEX,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240810
burks001,Burke,Sean,R,R,CHA,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,20240910,20240928
burla001,Burleson,Alec,L,L,SLN,152,0,0,0,0,15,0,0,0,31,0,49,75,60,16,0,20240328,20240929
burnc002,Burnes,Corbin,R,R,ALS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20240716,20240716
burnc002,Burnes,Corbin,R,R,BAL,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20241001
burrm001,Burrows,Mike,R,R,PIT,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240928,20240928
burrr002,Burr,Ryan,R,R,TOR,34,34,4,30,0,0,0,0,0,0,0,0,0,0,0,0,20240601,20240929
buscm003,Busch,Michael,L,R,CHN,152,0,0,0,0,142,3,1,0,0,0,0,0,3,13,0,20240328,20240929
busea001,Busenitz,Alan,R,R,CIN,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240823,20240921
bushk001,Bush,Ky,L,L,CHA,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20240805,20240824
butll001,Butler,Lawrence,L,R,OAK,125,0,0,0,0,0,0,0,0,0,2,123,123,0,11,3,20240328,20240928
buttj001,Butto,Jose,R,R,NYN,36,36,7,29,0,0,0,0,0,0,0,0,0,0,0,0,20240404,20241020
buxtb001,Buxton,Byron,R,R,MIN,102,0,0,0,0,0,0,0,0,0,94,0,94,6,3,4,20240328,20240927
cabaj001,Caballero,Jose,R,R,TBA,139,0,0,0,0,0,30,37,88,0,0,0,0,1,3,7,20240328,20240929
cabbt001,Cabbage,Trey,L,R,HOU,45,0,0,0,0,0,0,0,0,11,0,28,39,3,10,5,20240427,20240821
cabre003,Cabrera,Edward,R,R,MIA,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20240415,20240925
cabrg001,Cabrera,Genesis,L,L,TOR,69,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240928
cabro002,Cabrera,Oswaldo,B,R,NYA,116,1,0,1,0,18,14,74,6,3,0,3,6,0,4,13,20240328,20241026
calhw001,Calhoun,Willie,L,R,ANA,68,0,0,0,0,4,0,0,0,1,0,0,1,61,5,0,20240503,20240814
calla002,Call,Alex,R,R,WAS,30,0,0,0,0,0,0,0,0,2,3,28,30,0,2,0,20240427,20240823
camaj002,Camargo,Jair,R,R,MIN,5,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,20240416,20240722
camed001,Cameron,Daz,R,R,OAK,66,0,0,0,0,0,0,0,0,30,15,20,58,2,9,7,20240523,20240929
camij001,Caminero,Junior,R,R,TBA,43,0,0,0,0,1,0,39,0,0,0,0,0,3,1,0,20240813,20240929
campg001,Campero,Gustavo,B,R,ANA,13,0,0,0,0,0,0,0,0,1,0,12,13,0,1,0,20240915,20240929
campi001,Campbell,Isaiah,R,R,BOS,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240624
campl002,Campusano,Luis,R,R,SDN,91,0,0,0,86,2,0,0,0,0,0,0,0,0,10,0,20240320,20240907
canaa001,Canario,Alexander,R,R,CHN,15,0,0,0,0,0,0,0,0,10,0,5,14,1,1,1,20240415,20240713
candj002,Candelario,Jeimer,B,R,CIN,112,0,0,0,0,32,0,54,0,0,0,0,0,32,1,0,20240328,20240819
canhm001,Canha,Mark,R,R,DET,93,0,0,0,0,31,0,0,0,23,0,11,33,31,4,0,20240328,20240729
canhm001,Canha,Mark,R,R,SFN,32,0,0,0,0,19,0,1,0,4,0,5,9,3,14,1,20240802,20240928
canng001,Canning,Griffin,R,R,ANA,32,32,31,1,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240928
cannj001,Cannon,Jonathan,R,R,CHA,23,23,21,2,0,0,0,0,0,0,0,0,0,0,0,0,20240417,20240929
canoy001,Cano,Yennier,R,R,BAL,71,71,0,71,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20241002
cantj002,Cantillo,Joey,L,L,CLE,12,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,20240728,20241018
canzd001,Canzone,Dominic,L,R,SEA,67,0,0,0,0,0,0,0,0,24,0,38,61,3,8,3,20240328,20240826
capec001,Capel,Conner,L,L,CIN,5,0,0,0,0,0,0,0,0,1,0,0,1,4,1,1,20240511,20240516
caprv001,Capra,Vinny,R,R,MIL,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,20240703,20240709
caram001,Carasiti,Matt,R,R,COL,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20240524,20240607
carav001,Caratini,Victor,B,R,HOU,89,0,0,0,58,13,0,0,0,0,0,0,0,3,20,0,20240330,20241002
carld002,Carlson,Dylan,B,L,SLN,59,0,0,0,0,0,0,0,0,7,27,31,57,1,11,4,20240505,20240727
carld002,Carlson,Dylan,B,L,TBA,37,0,0,0,0,0,0,0,0,28,0,3,29,2,7,1,20240731,20240929
carpk001,Carpenter,Kerry,L,R,DET,94,0,0,0,0,0,0,0,0,3,0,45,47,42,17,0,20240328,20241012
carpm002,Carpenter,Matt,L,R,SLN,59,0,0,0,0,5,1,1,0,0,0,0,0,40,16,1,20240329,20240929
carrc003,Carrasco,Carlos,R,R,CLE,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240807
carrc005,Carroll,Corbin,L,L,ARI,158,0,0,0,0,0,0,0,0,0,81,78,156,0,6,3,20240328,20240929
carte001,Carter,Evan,L,R,TEX,45,0,0,0,0,0,0,0,0,33,2,9,41,4,7,0,20240328,20240526
casac001,Casali,Curt,R,R,SFN,41,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,20240515,20240929
casat001,Casas,Triston,L,R,BOS,63,0,0,0,0,61,0,0,0,0,0,0,0,1,3,0,20240328,20240929
caspb001,Casparius,Ben,R,R,LAN,7,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,20240831,20241029
castd002,Castillo,Diego,R,R,MIN,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20240529,20240928
castd004,Castillo,Diego,R,R,MIN,4,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,20240714,20240723
casth002,Castellanos,Humberto,R,R,ARI,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20240607,20240722
castl003,Castillo,Luis,R,R,SEA,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240908
castm002,Castro,Miguel,R,R,ARI,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240729
castn001,Castellanos,Nick,R,R,PHI,166,0,0,0,0,0,0,0,0,0,0,161,161,5,0,0,20240329,20241009
castw003,Castro,Willi,B,R,ALS,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20240716,20240716
castw003,Castro,Willi,B,R,MIN,158,2,0,2,0,0,40,27,56,34,30,0,59,0,4,1,20240328,20240928
cavej001,Cave,Jake,L,L,COL,123,0,0,0,0,0,0,0,0,32,5,92,116,1,13,3,20240328,20240929
ceasd001,Cease,Dylan,R,R,SDN,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20241009
ceccs001,Cecconi,Slade,R,R,ARI,20,20,13,7,0,0,0,0,0,0,0,0,0,0,0,0,20240421,20240911
chafa001,Chafin,Andrew,R,L,DET,41,41,0,41,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240728
chafa001,Chafin,Andrew,R,L,TEX,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,20240802,20240927
chapa001,Chapman,Aroldis,L,L,PIT,68,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240928
chapa002,Chaparro,Andres,R,R,WAS,33,0,0,0,0,12,0,0,0,0,0,0,0,21,0,0,20240813,20240922
chapm001,Chapman,Matt,R,R,SFN,154,0,0,0,0,0,0,154,0,0,0,0,0,0,1,0,20240328,20240929
charj001,Chargois,J. T.,B,R,MIA,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20240612,20240725
charj001,Chargois,J. T.,B,R,SEA,21,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,20240803,20240928
chavj001,Chavez,Jesse,R,R,ATL,47,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20241001
chiry001,Chirinos,Yonny,R,R,MIA,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20240619,20240722
chisj001,Chisholm,Jazz,L,R,MIA,101,0,0,0,0,0,3,0,0,0,95,0,95,4,1,0,20240328,20240726
chisj001,Chisholm,Jazz,L,R,NYA,60,0,0,0,0,0,0,59,0,0,2,0,2,0,0,0,20240728,20241030
chiva001,Chivilli,Angel,R,R,COL,30,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0,20240603,20240928
chouj001,Chourio,Jackson,R,R,MIL,151,0,0,0,0,0,0,0,0,94,0,63,149,2,6,1,20240329,20241003
churm001,Church,Marc,R,R,TEX,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240928,20240928
cimba001,Cimber,Adam,R,R,ANA,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240614
cisnj001,Cisnero,Jose,R,R,ANA,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240817
civaa001,Civale,Aaron,R,R,MIL,15,15,14,1,0,0,0,0,0,0,0,0,0,0,0,0,20240705,20241001
civaa001,Civale,Aaron,R,R,TBA,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240629
clase001,Clase,Emmanuel,R,R,ALS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240716,20240716
clase001,Clase,Emmanuel,R,R,CLE,81,81,0,81,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20241019
clasj001,Clase,Jonatan,B,R,SEA,19,0,0,0,0,0,0,0,0,15,2,0,16,2,2,4,20240415,20240722
clasj001,Clase,Jonatan,B,R,TOR,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,1,20240920,20240929
cleag001,Cleavinger,Garrett,R,L,TBA,68,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240926
cleme002,Clement,Ernie,R,R,TOR,139,1,0,1,0,0,4,96,41,1,0,0,1,1,14,4,20240329,20240929
clemk001,Clemens,Kody,L,R,PHI,48,1,0,1,0,15,8,11,0,8,0,0,8,1,21,0,20240422,20241009
clevm001,Clevinger,Mike,R,R,CHA,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20240506,20240523
cobba001,Cobb,Alex,R,R,CLE,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20240809,20241014
colao001,Colas,Oscar,L,L,CHA,13,0,0,0,0,0,0,0,0,0,4,8,11,0,3,0,20240410,20240621
coled003,Coleman,Dylan,R,R,HOU,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240403,20240403
coleg001,Cole,Gerrit,R,R,NYA,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,20240619,20241030
colli001,Collins,Isaac,B,R,MIL,11,0,0,0,0,0,2,0,0,5,0,0,5,2,6,2,20240908,20240929
confm001,Conforto,Michael,L,R,SFN,130,0,0,0,0,0,0,0,0,106,0,0,106,21,14,0,20240328,20240929
conig001,Conine,Griffin,L,R,MIA,30,0,0,0,0,0,0,0,0,8,0,17,25,1,7,1,20240826,20240929
contl001,Contreras,Luis,R,R,HOU,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240623,20240705
contr001,Contreras,Roansy,R,R,ANA,37,37,3,34,0,0,0,0,0,0,0,0,0,0,0,0,20240524,20240929
contr001,Contreras,Roansy,R,R,PIT,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240510
contw001,Contreras,Willson,R,R,SLN,84,0,0,0,51,0,0,0,0,0,0,0,0,33,1,0,20240328,20240824
contw002,Contreras,William,R,R,MIL,158,0,0,0,122,0,0,0,0,0,0,0,0,36,2,0,20240329,20241003
contw002,Contreras,William,R,R,NLS,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20240716,20240716
cookb002,Cook,Billy,R,R,PIT,16,0,0,0,0,5,0,0,0,3,5,4,12,0,0,0,20240908,20240929
coopg002,Cooper,Garrett,R,R,BOS,24,0,0,0,0,12,0,0,0,0,0,0,0,9,6,0,20240430,20240609
coopg002,Cooper,Garrett,R,R,CHN,12,0,0,0,0,3,0,0,0,2,0,0,2,6,3,0,20240328,20240421
corbp001,Corbin,Patrick,L,L,WAS,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240926
corrc001,Correa,Carlos,R,R,MIN,86,0,0,0,0,0,0,0,84,0,0,0,0,1,1,0,20240328,20240927
cortn001,Cortes,Nestor,R,L,NYA,33,33,30,3,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20241028
cosgt001,Cosgrove,Tom,L,L,SDN,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20240320,20240626
could001,Coulombe,Danny,L,L,BAL,34,34,0,34,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20241002
cousj001,Cousins,Jake,R,R,NYA,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,20240402,20241028
cowsc001,Cowser,Colton,L,R,BAL,155,0,0,0,0,0,0,0,0,111,45,20,148,0,12,1,20240328,20241002
crawb001,Crawford,Brandon,L,R,SLN,29,1,0,1,0,0,0,6,18,0,0,0,0,3,5,0,20240330,20240810
crawj002,Crawford,J. P.,L,R,SEA,105,0,0,0,0,0,0,0,104,0,0,0,0,1,2,0,20240328,20240929
crawk001,Crawford,Kutter,R,R,BOS,33,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240928
crewd001,Crews,Dylan,R,R,WAS,31,0,0,0,0,0,0,0,0,0,4,30,31,0,0,0,20240826,20240929
crisc002,Criswell,Cooper,R,R,BOS,26,26,18,8,0,0,0,0,0,0,0,0,0,0,0,0,20240413,20240920
crisj001,Criswell,Jeff,R,R,COL,13,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20240821,20240928
crisn001,Crismatt,Nabil,R,R,LAN,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240514
crocg001,Crochet,Garrett,L,L,ALS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240716,20240716
crocg001,Crochet,Garrett,L,L,CHA,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240927
crond001,Cronin,Declan,R,R,MIA,56,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240925
cronj001,Cronenworth,Jake,L,R,SDN,162,0,0,0,0,85,77,0,0,0,0,0,0,5,2,0,20240320,20241011
crouh001,Crouse,Hans,L,R,ANA,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20240622,20240908
crowp001,Crow-Armstrong,Pete,L,L,CHN,123,0,0,0,0,0,0,0,0,0,117,0,117,0,4,7,20240424,20240929
cruzf002,Cruz,Fernando,B,R,CIN,69,69,3,66,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240929
cruzo001,Cruz,Oneil,L,R,PIT,146,0,0,0,0,0,0,0,112,0,23,0,23,7,9,1,20240328,20240929
cruzs001,Cruz,Steven,R,R,KCA,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240829,20240921
cuasj001,Cuas,Jose,R,R,CHN,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240522
cuasj001,Cuas,Jose,R,R,TOR,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20240629,20240730
cuetj001,Cueto,Johnny,R,R,ANA,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20240821,20240827
currx001,Curry,Xzavion,R,R,CLE,7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,20240415,20240803
currx001,Curry,Xzavion,R,R,MIA,9,9,1,8,0,0,0,0,0,0,0,0,0,0,0,0,20240831,20240928
curtj003,Curtiss,John,R,R,COL,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240525,20240801
dahld001,Dahl,David,L,R,PHI,19,0,0,0,0,0,0,0,0,13,0,2,15,3,2,0,20240603,20240706
dalbb001,Dalbec,Bobby,R,R,BOS,37,0,0,0,0,21,0,13,0,0,0,2,2,2,3,3,20240329,20240621
danac001,Dana,Caden,L,R,ANA,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20240901,20240915
danid001,Daniel,Davis,R,R,ANA,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,20240627,20240812
darnt001,d'Arnaud,Travis,R,R,ATL,101,0,0,0,90,0,0,0,0,0,0,0,0,0,16,0,20240329,20241002
darvy001,Darvish,Yu,R,R,SDN,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,20240320,20241011
davia003,Davis,Austin,L,L,SDN,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20240628,20240726
davih001,Davis,Henry,R,R,PIT,37,0,0,0,34,0,0,0,0,0,0,0,0,1,1,1,20240328,20240904
davij006,Davis,J. D.,R,R,NYA,7,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,20240625,20240724
davij006,Davis,J. D.,R,R,OAK,39,0,0,0,0,24,0,14,0,0,0,0,0,6,6,0,20240328,20240616
davin001,Davis,Noah,R,R,COL,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20240421,20240829
davit005,Davidson,Tucker,L,L,BAL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240928,20240928
degeb001,de Geus,Brett,R,R,MIA,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,20240809,20240824
degeb001,de Geus,Brett,R,R,SEA,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20240408,20240420
degeb001,de Geus,Brett,R,R,TOR,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240927,20240929
degrj001,deGrom,Jacob,L,R,TEX,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20240913,20240927
dejop001,DeJong,Paul,R,R,CHA,102,0,0,0,0,0,0,11,89,0,0,0,0,1,7,0,20240328,20240729
dejop001,DeJong,Paul,R,R,KCA,37,0,0,0,0,0,0,30,1,0,0,0,0,3,5,0,20240731,20240928
delab001,De La Cruz,Bryan,R,R,MIA,105,0,0,0,0,0,0,0,0,50,0,8,55,50,1,0,20240328,20240728
delab001,De La Cruz,Bryan,R,R,PIT,44,0,0,0,0,0,0,0,0,5,0,39,44,0,2,1,20240731,20240927
delae003,De La Cruz,Elly,B,R,CIN,160,0,0,0,0,0,0,0,160,0,0,0,0,0,1,0,20240328,20240929
delae003,De La Cruz,Elly,B,R,NLS,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20240716,20240716
delaj004,Delay,Jason,R,R,PIT,7,0,0,0,6,0,0,0,0,0,0,0,0,1,1,0,20240331,20240626
delca001,Del Castillo,Adrian,L,R,ARI,25,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,20240807,20240915
deloe001,De Los Santos,Enyel,R,R,CHA,15,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,20240823,20240929
deloe001,De Los Santos,Enyel,R,R,NYA,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240802,20240812
deloe001,De Los Santos,Enyel,R,R,SDN,44,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,20240320,20240728
delol003,De Los Santos,Luis,R,R,TOR,13,0,0,0,0,2,0,11,0,1,0,0,1,0,1,2,20240731,20240929
deloz001,DeLoach,Zach,L,R,CHA,22,0,0,0,0,0,0,0,0,6,1,10,17,1,4,0,20240522,20240929
deluj001,DeLuca,Jonny,R,R,TBA,107,0,0,0,0,0,0,0,0,12,43,57,97,2,12,5,20240503,20240929
detmr001,Detmers,Reid,L,L,ANA,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240927
devec001,Devenski,Chris,R,R,TBA,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,20240329,20240624
devej001,Devers,Jose,L,R,MIA,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,20240901,20240910
dever001,Devers,Rafael,L,R,BOS,138,0,0,0,0,0,0,130,0,0,0,0,0,8,0,0,20240328,20240920
dezez001,Dezenzo,Zach,R,R,HOU,20,0,0,0,0,14,0,3,0,0,0,0,0,4,2,2,20240806,20241001
diaza003,Diaz,Aledmys,R,R,HOU,2,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,20240722,20240723
diaza003,Diaz,Aledmys,R,R,OAK,12,0,0,0,0,4,1,1,6,1,0,0,1,0,1,0,20240529,20240630
diaza004,Diaz,Alexis,R,R,CIN,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240928
diaze005,Diaz,Elias,R,R,COL,84,0,0,0,67,0,0,0,0,0,0,0,0,16,3,0,20240328,20240813
diaze005,Diaz,Elias,R,R,SDN,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,20240904,20241005
diaze006,Diaz,Edwin,R,R,NYN,61,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20241020
diazj007,Diaz,Jhonathan,L,L,SEA,5,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,20240611,20240917
diazm004,Diaz,Miguel,R,R,HOU,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240405,20240405
diazy001,Diaz,Yandy,R,R,TBA,145,0,0,0,0,112,0,0,0,0,0,0,0,30,5,0,20240328,20240928
diazy004,Diaz,Yainer,R,R,HOU,150,0,0,0,104,11,0,0,0,0,0,0,0,37,2,0,20240328,20241002
diazy005,Diaz,Yilber,R,R,ARI,7,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,20240708,20240924
diekj001,Diekman,Jake,R,L,NYN,43,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240728
dingd001,Dingler,Dillon,R,R,DET,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,20240729,20240928
dobnr001,Dobnak,Randy,R,R,MIN,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20240731,20240929
doddd001,Dodd,Dylan,L,L,ATL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240807,20240807
domij003,Dominguez,Jasson,B,R,NYA,21,0,0,0,0,0,0,0,0,13,4,0,16,2,1,4,20240818,20241025
domis001,Dominguez,Seranthony,R,R,BAL,27,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0,20240726,20241002
domis001,Dominguez,Seranthony,R,R,PHI,38,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240722
donob001,Donovan,Brendan,L,R,SLN,153,0,0,0,0,0,53,9,0,105,0,1,105,6,3,0,20240328,20240929
dovac001,Doval,Camilo,R,R,SFN,62,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0,20240330,20240928
doylb001,Doyle,Brenton,R,R,COL,149,0,0,0,0,0,0,0,0,0,146,0,146,3,2,1,20240328,20240927
drisl001,Driscoll,Logan,L,R,TBA,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,20240903,20240929
drurb001,Drury,Brandon,R,R,ANA,97,0,0,0,0,14,56,16,0,0,0,0,0,16,5,0,20240328,20240929
duard001,Duarte,Daniel,R,R,MIN,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20240331,20240403
dubis001,Dubin,Shawn,R,R,HOU,31,31,2,29,0,0,0,0,0,0,0,0,0,0,0,0,20240413,20240928
dubom001,Dubon,Mauricio,R,R,HOU,139,0,0,0,0,20,22,10,5,69,22,13,95,0,13,8,20240328,20241002
duffm002,Duffy,Matt,R,R,TEX,4,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,20240924,20240928
dufft001,Duffey,Tyler,R,R,KCA,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20240422,20240520
dunnb001,Dunn,Blake,R,R,CIN,19,0,0,0,0,0,0,0,0,14,2,1,17,1,4,5,20240604,20240929
dunnd001,Dunning,Dane,R,R,TEX,26,26,15,11,0,0,0,0,0,0,0,0,0,0,0,0,20240401,20240928
dunno001,Dunn,Oliver,L,R,MIL,41,0,0,0,0,1,1,27,0,0,0,0,0,7,15,2,20240330,20240612
dunsp001,Dunshee,Parker,R,R,ATL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240808,20240808
durae002,Duran,Ezequiel,R,R,TEX,92,0,0,0,0,12,5,28,9,19,1,4,23,12,7,5,20240328,20240929
duraj001,Duran,Jarren,L,R,ALS,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20240716,20240716
duraj001,Duran,Jarren,L,R,BOS,160,0,0,0,0,0,0,0,0,83,105,0,160,0,0,0,20240328,20240929
duraj002,Duran,Jhoan,R,R,MIN,58,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,20240430,20240926
duvaa001,Duvall,Adam,R,R,ATL,104,0,0,0,0,0,0,0,0,49,0,46,91,4,23,4,20240329,20240919
ederj001,Eder,Jake,L,L,CHA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240917,20240917
edmat001,Edman,Tommy,B,R,LAN,53,0,0,0,0,0,1,0,31,0,28,0,28,0,2,0,20240819,20241030
edwac001,Edwards,Carl,R,R,SDN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20240808,20240808
edwax001,Edwards,Xavier,B,R,MIA,70,0,0,0,0,0,1,0,69,0,0,0,0,0,2,0,20240607,20240929
effrs001,Effross,Scott,R,R,NYA,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240901,20240927
efliz001,Eflin,Zach,R,R,BAL,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20240729,20241002
efliz001,Eflin,Zach,R,R,TBA,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,20240328,20240724
eiseb001,Eisert,Brandon,L,L,TOR,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20240617,20240929
eldeb001,Elder,Bryce,R,R,ATL,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20240422,20240806
ellaf001,Ellard,Fraser,L,L,CHA,25,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,20240730,20240929
ellid003,Ellis,Duke,L,L,CHA,8,0,0,0,0,0,0,0,0,3,2,1,6,1,0,5,20240604,20240611
ellid003,Ellis,Duke,L,L,NYA,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,20240903,20241010
emank001,Emanuel,Kent,L,L,MIA,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,20240403,20240901
encac001,Encarnacion-Strand,Christian,R,R,CIN,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,20240328,20240507
encaj002,Encarnacion,Jerar,R,R,SFN,35,0,0,0,0,2,0,0,0,6,0,12,17,16,3,0,20240802,20240929
englm001,Englert,Mason,B,R,DET,12,12,1,11,0,0,0,0,0,0,0,0,0,0,0,0,20240523,20240828
