gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
BAL202205160,NYA,BAL,BAL12,20220516,0,7:05PM,night,9,2,true,,179,12228,unknown,none,cloudy,75,ltor,11,jacom701,,,conrc901,torrc901,merzd901,gonzm901,(none),(none),sevel001,bradk001,,regular,6,2,NYA,BAL,y,both,y,y,y,2022
BOS202205160,HOU,BOS,BOS07,20220516,0,7:10PM,night,9,2,true,,187,29706,unknown,none,cloudy,72,tolf,23,scogc701,,,blasc901,mahrn901,littw901,gibsg901,(none),(none),stram001,nerih001,roblh001,regular,3,6,BOS,HOU,y,both,y,y,y,2022
CHN202205160,PIT,CHN,CHI11,20220516,0,6:40PM,night,9,2,true,,149,31119,unknown,none,cloudy,72,ltor,14,jackj702,,,belld901,vondc901,may-b901,barrs901,(none),(none),milew001,peted001,,regular,0,9,CHN,PIT,y,both,y,y,y,2022
COL202205160,SFN,COL,DEN02,20220516,0,6:40PM,night,9,2,true,,203,23180,unknown,none,cloudy,78,tocf,1,smytd701,,,hobep901,emmep901,drecb901,mosce901,(none),(none),brebj001,bardd001,dovac001,regular,7,6,SFN,COL,y,both,y,y,y,2022
KCA202205160,CHA,KCA,KAN06,20220516,0,7:10PM,night,9,2,true,,185,12441,unknown,none,sunny,78,ltor,4,butcp701,,,lives901,dejer901,barrl901,marqa901,(none),(none),burrr002,barls001,hendl001,regular,5,3,CHA,KCA,y,both,y,y,y,2022
LAN202205160,ARI,LAN,LOS03,20220516,0,7:10PM,night,9,2,true,,176,42650,unknown,none,sunny,66,tocf,6,munse701,,,vanol901,rackd901,barbs901,ortir901,(none),(none),gonst001,bumgm001,kimbc001,regular,4,5,LAN,ARI,y,both,y,y,y,2022
MIA202205160,WAS,MIA,MIA02,20220516,0,6:40PM,night,9,2,true,,181,6601,unknown,none,dome,72,unknown,0,mccac701,,,addir901,guccc901,carlm901,becka901,(none),(none),alcas001,sanca006,,regular,2,8,MIA,WAS,y,both,y,y,y,2022
MIL202205160,ATL,MIL,MIL06,20220516,0,6:40PM,night,9,2,true,,151,25880,unknown,none,cloudy,75,tocf,15,odrit701,,,rippm901,cuzzp901,tosia901,hallt901,(none),(none),peraf001,andei001,hadej001,regular,0,1,MIL,ATL,y,both,y,y,y,2022
OAK202205160,MIN,OAK,OAK01,20220516,0,6:40PM,night,9,2,true,,174,3138,unknown,none,cloudy,59,torf,14,thomc701,,,lentn901,cejan901,barrt901,barkl901,(none),(none),canoy001,loguz001,dufft001,regular,3,1,MIN,OAK,y,both,y,y,y,2022
TBA202205160,DET,TBA,STP01,20220516,0,6:40PM,night,9,2,true,,163,11532,unknown,none,dome,72,unknown,0,clodt701,,,hoyej901,riggj901,reybd901,herna901,(none),(none),fulmm001,kitta001,sotog003,regular,3,2,DET,TBA,y,both,y,y,y,2022
TEX202205160,ANA,TEX,ARL03,20220516,0,7:05PM,night,9,2,true,,171,15110,unknown,none,dome,72,unknown,0,bumpl701,,,sches901,nelsj901,buckc901,ramoc901,(none),(none),grayj003,syndn001,barlj001,regular,4,7,TEX,ANA,y,both,y,y,y,2022
TOR202205160,SEA,TOR,TOR02,20220516,0,7:07PM,night,9,2,true,,203,28207,unknown,none,cloudy,63,fromcf,13,starh701,,,wegnm901,wolcq901,(none),willr901,(none),(none),kikuy001,flexc001,cimba001,regular,2,6,TOR,SEA,y,both,y,y,y,2022
BAL202205170,NYA,BAL,BAL12,20220517,0,7:05PM,night,9,2,true,,186,12635,unknown,none,sunny,81,ltor,13,eiger701,,,torrc901,merzd901,gonzm901,conrc901,(none),(none),tailj001,tated001,chapa001,regular,5,4,NYA,BAL,y,both,y,y,y,2022
BOS202205170,HOU,BOS,BOS07,20220517,0,7:10PM,night,9,2,true,,192,27328,unknown,none,sunny,68,torf,25,scogc701,,,mahrn901,littw901,gibsg901,blasc901,(none),(none),urquj001,eovan001,,regular,13,4,HOU,BOS,y,both,y,y,y,2022
CHN202205170,PIT,CHN,CHI11,20220517,0,6:40PM,night,9,2,true,,158,30478,unknown,none,cloudy,56,fromrf,6,speaa701,,,vondc901,may-b901,barrs901,belld901,(none),(none),thomk002,brubj001,,regular,0,7,CHN,PIT,y,both,y,y,y,2022
CLE202205170,CIN,CLE,CLE08,20220517,0,6:10PM,night,9,2,true,,202,12916,unknown,none,sunny,60,fromrf,3,maveb701,,,viscj901,mealj901,hicke901,carav901,(none),(none),warra002,sandn001,diaza004,regular,5,4,CIN,CLE,y,both,y,y,y,2022
COL202205170,SFN,COL,DEN02,20220517,0,6:40PM,night,9,2,true,,220,25735,unknown,none,cloudy,73,rtol,15,smytd701,,,emmep901,drecb901,mosce901,hobep901,(none),(none),cobba001,kuhlc001,dovac001,regular,10,7,SFN,COL,y,both,y,y,y,2022
KCA202205171,CHA,KCA,KAN06,20220517,1,1:10PM,day,9,2,true,,190,9168,unknown,none,cloudy,80,rtol,9,butcp701,,,dejer901,valej901,marqa901,lives901,(none),(none),ceasd001,heasj001,hendl001,regular,3,0,CHA,KCA,y,both,y,y,y,2022
KCA202205172,CHA,KCA,KAN06,20220517,2,6:10PM,night,9,2,true,,155,11684,unknown,none,cloudy,80,rtol,8,butcp701,,,barrl901,marqa901,lives901,valej901,(none),(none),singb001,martd006,stauj001,regular,1,2,KCA,CHA,y,both,y,y,y,2022
LAN202205171,ARI,LAN,LOS03,20220517,1,12:10PM,day,9,2,true,,190,42089,unknown,none,cloudy,69,torf,4,whitj701,,,rackd901,tomln901,ortir901,vanol901,(none),(none),whitm004,gilbt001,kimbc001,regular,6,7,LAN,ARI,y,both,y,y,y,2022
LAN202205172,ARI,LAN,LOS03,20220517,2,7:10PM,night,9,2,true,,165,46850,unknown,none,sunny,64,ltor,5,eastr701,,,barbs901,ortir901,vanol901,tomln901,(none),(none),andet002,kellm002,,regular,3,12,LAN,ARI,y,both,y,y,y,2022
MIA202205170,WAS,MIA,MIA02,20220517,0,6:40PM,night,9,2,true,,208,8097,unknown,none,dome,72,unknown,0,jernr701,,,guccc901,carlm901,becka901,addir901,(none),(none),benda001,adonj001,,regular,1,5,MIA,WAS,y,both,y,y,y,2022
MIL202205170,ATL,MIL,MIL06,20220517,0,6:40PM,night,9,2,true,,194,28910,unknown,none,dome,67,unknown,0,quesd701,,,cuzzp901,tosia901,hallt901,rippm901,(none),(none),davit005,housa001,jansk001,regular,3,0,ATL,MIL,y,both,y,y,y,2022
NYN202205171,SLN,NYN,NYC20,20220517,1,3:10PM,day,9,2,true,,174,0,unknown,none,cloudy,76,torf,16,karph701,,,morag901,bacoj901,welkb901,segac901,(none),(none),reedj005,mikom001,diaze006,regular,1,3,NYN,SLN,y,both,y,y,y,2022
NYN202205172,SLN,NYN,NYC20,20220517,2,6:51PM,day,9,2,true,,222,27457,unknown,none,cloudy,74,ltor,12,karph701,,,fleta901,welkb901,segac901,bacoj901,(none),(none),helsr001,rodrj004,gallg001,regular,4,3,SLN,NYN,y,both,y,y,y,2022
OAK202205170,MIN,OAK,OAK01,20220517,0,6:40PM,night,9,2,true,,200,3640,unknown,none,cloudy,66,torf,11,irvia701,,,cejan901,barrt901,lentn901,clemp901,(none),(none),jackz002,windj002,jimed002,regular,2,5,OAK,MIN,y,both,y,y,y,2022
PHI202205170,SDN,PHI,PHI13,20220517,0,6:45PM,night,9,2,true,,173,29200,unknown,none,cloudy,80,torf,17,macom701,,,tumpj901,hudsm901,bacce901,johna901,(none),(none),clevm001,efliz001,roget001,regular,3,0,SDN,PHI,y,both,y,y,y,2022
TBA202205170,DET,TBA,STP01,20220517,0,6:40PM,night,9,2,true,,158,8475,unknown,none,dome,72,unknown,0,clodt701,,,riggj901,reybd901,herna901,hoyej901,(none),(none),mccls003,brieb001,,regular,1,8,TBA,DET,y,both,y,y,y,2022
TEX202205170,ANA,TEX,ARL03,20220517,0,7:05PM,night,9,2,true,,238,17727,unknown,none,dome,72,unknown,0,ruizc701,,,nelsj901,buckc901,ramoc901,sches901,(none),(none),santd003,teper001,,regular,5,10,TEX,ANA,y,both,y,y,y,2022
TOR202205170,SEA,TOR,TOR02,20220517,0,7:07PM,night,9,2,true,,140,22988,unknown,none,cloudy,60,fromlf,16,starh701,,,wolcq901,whitc901,willr901,wegnm901,(none),(none),berrj001,gilbl002,cimba001,regular,0,3,TOR,SEA,y,both,y,y,y,2022
BAL202205180,NYA,BAL,BAL12,20220518,0,7:05PM,night,9,2,true,,154,13850,unknown,none,cloudy,67,tolf,6,eiger701,,,merzd901,gonzm901,conrc901,torrc901,(none),(none),coleg001,lylej001,holmc001,regular,3,2,NYA,BAL,y,both,y,y,y,2022
BOS202205180,HOU,BOS,BOS07,20220518,0,6:10PM,night,9,2,true,,158,31717,unknown,none,cloudy,77,fromlf,12,scogc701,,,littw901,gibsg901,blasc901,mahrn901,(none),(none),piven001,garcl007,,regular,1,5,BOS,HOU,y,both,y,y,y,2022
CHN202205180,PIT,CHN,CHI11,20220518,0,6:40PM,night,9,2,true,,182,31631,unknown,none,cloudy,56,fromlf,6,lissr701,,,may-b901,barrs901,belld901,vondc901,(none),(none),kellm003,smyld001,bednd001,regular,3,2,PIT,CHN,y,both,y,y,y,2022
COL202205180,SFN,COL,DEN02,20220518,0,1:10PM,day,9,2,true,,162,26713,unknown,none,cloudy,79,ltor,5,smytd701,,,drecb901,mosce901,hobep901,emmep901,(none),(none),kinlt001,alvaj003,bardd001,regular,3,5,COL,SFN,y,both,y,y,y,2022
KCA202205180,CHA,KCA,KAN06,20220518,0,7:10PM,night,9,2,true,,191,13504,unknown,none,sunny,82,ltor,5,butcp701,,,valej901,marqa901,dejer901,barrl901,(none),(none),snidc001,loper003,,regular,2,6,KCA,CHA,y,both,y,y,y,2022
LAN202205180,ARI,LAN,LOS03,20220518,0,1:10PM,day,9,2,true,,181,35643,unknown,none,sunny,72,rtol,6,whitj701,,,ortir901,vanol901,rackd901,barbs901,(none),(none),buehw001,daviz001,hudsd001,regular,3,5,LAN,ARI,y,both,y,y,y,2022
MIA202205180,WAS,MIA,MIA02,20220518,0,6:40PM,night,9,2,true,,236,7566,unknown,none,dome,72,unknown,0,jernr701,,,carlm901,becka901,addir901,guccc901,(none),(none),raint003,castd003,aranv001,regular,5,4,WAS,MIA,y,both,y,y,y,2022
MIL202205180,ATL,MIL,MIL06,20220518,0,12:10PM,day,9,2,true,,243,27014,unknown,none,dome,62,unknown,0,odrit701,,,tosia901,hallt901,rippm901,cuzzp901,(none),(none),kellt002,chavj001,,regular,6,7,MIL,ATL,y,both,y,y,y,2022
NYN202205180,SLN,NYN,NYC20,20220518,0,7:10PM,night,9,2,true,,209,32798,unknown,none,sunny,68,tolf,8,karph701,,,welkb901,segac901,morag901,fleta901,(none),(none),schem001,walsj002,,regular,4,11,NYN,SLN,y,both,y,y,y,2022
OAK202205180,MIN,OAK,OAK01,20220518,0,12:37PM,day,9,2,true,,205,7106,unknown,none,cloudy,73,unknown,7,irvia701,,,barrt901,lentn901,clemp901,cejan901,(none),(none),grays001,jeffd001,,regular,14,4,MIN,OAK,y,both,y,y,y,2022
PHI202205180,SDN,PHI,PHI13,20220518,0,6:45PM,night,9,2,true,,164,27655,unknown,none,sunny,71,torf,10,golam701,,,hudsm901,bacce901,johna901,tumpj901,(none),(none),wheez001,snelb001,knebc001,regular,0,3,PHI,SDN,y,both,y,y,y,2022
TBA202205180,DET,TBA,STP01,20220518,0,1:10PM,day,9,2,true,,175,9706,unknown,none,dome,72,unknown,0,dabrj701,,,reybd901,herna901,hoyej901,riggj901,(none),(none),rasmd002,rodre004,,regular,1,6,TBA,DET,y,both,y,y,y,2022
TEX202205180,ANA,TEX,ARL03,20220518,0,7:05PM,night,9,2,true,,203,20366,unknown,none,dome,72,unknown,0,wells701,,,buckc901,ramoc901,sches901,nelsj901,(none),(none),santd003,igler001,,regular,5,6,TEX,ANA,y,both,y,y,y,2022
TOR202205180,SEA,TOR,TOR02,20220518,0,7:07PM,night,9,2,true,,167,20472,unknown,none,dome,68,unknown,0,starh701,,,whitc901,willr901,wegnm901,wolcq901,(none),(none),gonzm005,gausk001,,regular,5,1,SEA,TOR,y,both,y,y,y,2022
BAL202205190,NYA,BAL,BAL12,20220519,0,12:35PM,day,9,2,true,,241,23819,unknown,none,cloudy,75,torf,10,lee-j701,,,gonzm901,conrc901,torrc901,merzd901,(none),(none),bautf001,luetl001,,regular,6,9,BAL,NYA,y,both,y,y,y,2022
BOS202205190,SEA,BOS,BOS07,20220519,0,7:10PM,night,9,2,true,,218,29783,unknown,none,cloudy,53,tocf,7,ellib701,,,barrs901,belld901,hamaa901,vondc901,(none),(none),houct001,kirbg001,,regular,6,12,BOS,SEA,y,both,y,y,y,2022
CHN202205190,ARI,CHN,CHI11,20220519,0,6:40PM,night,9,2,true,,190,32631,unknown,none,cloudy,76,tolf,14,lissr701,,,becka901,addir901,guccc901,carlm901,(none),(none),gallz001,strom001,melam001,regular,3,1,ARI,CHN,y,both,y,y,y,2022
CLE202205190,CIN,CLE,CLE08,20220519,0,1:10PM,day,9,2,true,,168,8510,unknown,none,cloudy,64,ltor,10,maveb701,,,mealj901,hicke901,tosia901,viscj901,(none),(none),cessl001,stept002,santt001,regular,4,2,CIN,CLE,y,both,y,y,y,2022
HOU202205190,TEX,HOU,HOU03,20220519,0,7:10PM,night,9,2,true,,190,34593,unknown,none,dome,73,unknown,0,blour701,,,mosce901,hobep901,emmep901,carav901,(none),(none),valdf001,ottog001,,regular,1,5,HOU,TEX,y,both,y,y,y,2022
KCA202205190,CHA,KCA,KAN06,20220519,0,1:10PM,day,9,2,true,,227,11784,unknown,none,cloudy,79,rtol,3,utslm701,,,marqa901,lives901,dejer901,barrl901,(none),(none),sousb001,speig001,hendl001,regular,7,4,CHA,KCA,y,both,y,y,y,2022
NYN202205190,SLN,NYN,NYC20,20220519,0,1:10PM,day,9,2,true,,221,28801,unknown,none,overcast,57,fromcf,4,kaplh701,,,segac901,morag901,fleta901,welkb901,(none),(none),holdc001,gallg001,,regular,6,7,NYN,SLN,y,both,y,y,y,2022
PHI202205190,SDN,PHI,PHI13,20220519,0,1:05PM,day,9,2,true,,211,30146,unknown,none,cloudy,65,ltor,7,macom701,,,bacce901,johna901,tumpj901,hudsm901,(none),(none),darvy001,gibsk002,roget001,regular,2,0,SDN,PHI,y,both,y,y,y,2022
ANA202205200,OAK,ANA,ANA01,20220520,0,6:38PM,night,9,2,true,,204,32422,unknown,none,overcast,65,rtol,8,johnc701,,,vanol901,rackd901,barbs901,ortir901,(none),(none),molls001,silsc001,jimed002,regular,4,2,OAK,ANA,y,both,y,y,y,2022
BAL202205200,TBA,BAL,BAL12,20220520,0,7:05PM,night,9,2,true,,262,15127,unknown,none,cloudy,85,unknown,6,jacom701,,,morag901,fleta901,welkb901,segac901,(none),(none),vespn001,garzr001,,regular,6,8,BAL,TBA,y,both,y,y,y,2022
BOS202205200,SEA,BOS,BOS07,20220520,0,7:10PM,night,9,2,true,,174,30842,unknown,none,cloudy,61,unknown,3,ellib701,,,belld901,hamaa901,vondc901,barrs901,(none),(none),davia003,ray-r002,,regular,3,7,BOS,SEA,y,both,y,y,y,2022
CHN202205200,ARI,CHN,CHI11,20220520,0,1:20PM,day,9,2,true,,186,31235,unknown,none,cloudy,85,tocf,25,seipb701,,,addir901,guccc901,carlm901,becka901,(none),(none),casth002,hendk001,,regular,10,6,ARI,CHN,y,both,y,y,y,2022
CLE202205200,DET,CLE,CLE08,20220520,0,7:10PM,night,9,2,true,,158,23874,unknown,none,cloudy,84,tocf,23,maveb701,,,lives901,dejer901,barrl901,marqa901,(none),(none),civaa001,barnj002,,regular,1,6,CLE,DET,y,both,y,y,y,2022
HOU202205200,TEX,HOU,HOU03,20220520,0,7:10PM,night,9,2,true,,177,35294,unknown,none,dome,73,unknown,0,fanud701,,,hobep901,emmep901,carav901,mosce901,(none),(none),perem004,javic001,,regular,3,0,TEX,HOU,y,both,y,y,y,2022
KCA202205200,MIN,KCA,KAN06,20220520,0,7:10PM,night,9,2,true,,202,25337,unknown,none,overcast,67,ltor,13,olivr701,,,herna901,hoyej901,riggj901,reybd901,(none),(none),smeld001,lyncd001,pagae001,regular,6,4,MIN,KCA,y,both,y,y,y,2022
MIA202205200,ATL,MIA,MIA02,20220520,0,6:40PM,night,9,2,true,,212,9776,unknown,none,dome,72,unknown,0,jernr701,,,hicke901,viscj901,valej901,mealj901,(none),(none),mortc002,roget003,smitw002,regular,5,3,ATL,MIA,y,both,y,y,y,2022
MIL202205200,WAS,MIL,MIL06,20220520,0,7:10PM,night,9,2,true,,166,29609,unknown,none,dome,71,unknown,0,quesd701,,,ramoc901,sches901,nelsj901,buckc901,(none),(none),lauee001,fedde001,,regular,0,7,MIL,WAS,y,both,y,y,y,2022
PHI202205200,LAN,PHI,PHI13,20220520,0,7:05PM,night,9,2,true,,224,30025,unknown,none,cloudy,75,fromrf,4,macom701,,,conrc901,torrc901,merzd901,gonzm901,(none),(none),uriaj001,suarr001,kimbc001,regular,4,1,LAN,PHI,y,both,y,y,y,2022
PIT202205200,SLN,PIT,PIT08,20220520,0,6:35PM,night,9,2,true,,218,14034,unknown,none,cloudy,83,tocf,11,musid701,,,willr901,wegnm901,wolcq901,whitc901,(none),(none),waina001,thomz001,gallg001,regular,5,3,SLN,PIT,y,both,y,y,y,2022
SFN202205200,SDN,SFN,SFO03,20220520,0,7:15PM,night,9,2,true,,203,31359,unknown,none,sunny,63,tocf,16,ducam701,,,lentn901,cejan901,barrt901,knigb901,(none),(none),garcl005,dovac001,suarr002,regular,8,7,SDN,SFN,y,both,y,y,y,2022
TOR202205200,CIN,TOR,TOR02,20220520,0,7:07PM,night,9,2,true,,162,29300,unknown,none,cloudy,69,tocf,12,moreh701,,,johna901,tumpj901,hudsm901,bacce901,(none),(none),ryu-h001,castl003,romaj004,regular,1,2,TOR,CIN,y,both,y,y,y,2022
ANA202205210,OAK,ANA,ANA01,20220521,0,6:07PM,night,9,2,true,,192,39045,unknown,none,cloudy,66,tocf,12,munse701,,,rackd901,barbs901,ortir901,vanol901,(none),(none),lorem002,kolaa001,igler001,regular,3,5,ANA,OAK,y,both,y,y,y,2022
BAL202205210,TBA,BAL,BAL12,20220521,0,7:05PM,night,9,2,true,,173,17573,unknown,none,sunny,87,tolf,5,tritb701,,,fleta901,welkb901,segac901,morag901,(none),(none),sprij001,bradk001,,regular,6,1,TBA,BAL,y,both,y,y,y,2022
BOS202205210,SEA,BOS,BOS07,20220521,0,4:10PM,day,9,2,true,,179,34832,unknown,none,sunny,85,rtol,8,scogc701,,,hamaa901,vondc901,barrs901,belld901,(none),(none),schrj001,stecd001,barnm001,regular,5,6,BOS,SEA,y,both,y,y,y,2022
CHN202205210,ARI,CHN,CHI11,20220521,0,1:20PM,day,9,2,true,,222,32269,unknown,none,overcast,60,fromrf,8,lissr701,,,guccc901,tosia901,becka901,addir901,(none),(none),kenni001,wickr001,melam001,regular,7,6,ARI,CHN,y,both,y,y,y,2022
COL202205211,NYN,COL,DEN02,20220521,1,1:10PM,day,9,2,true,,175,20737,unknown,none,cloudy,45,tocf,7,einsd701,,,hallt901,millb903,cuzzp901,blasc901,(none),(none),carrc003,marqg001,,regular,5,1,NYN,COL,y,both,y,y,y,2022
COL202205212,NYN,COL,DEN02,20220521,2,6:40PM,night,9,2,true,,178,25783,unknown,none,cloudy,48,tolf,6,einsd701,,,rippm901,cuzzp901,blasc901,millb903,(none),(none),gouda001,willt002,,regular,3,11,COL,NYN,y,both,y,y,y,2022
HOU202205210,TEX,HOU,HOU03,20220521,0,6:10PM,night,9,2,true,,172,37187,unknown,none,dome,73,unknown,0,blour701,,,emmep901,carav901,mosce901,hobep901,(none),(none),verlj001,grayj003,presr001,regular,1,2,HOU,TEX,y,both,y,y,y,2022
KCA202205210,MIN,KCA,KAN06,20220521,0,6:10PM,night,9,2,true,,174,17893,unknown,none,cloudy,62,ltor,12,olivr701,,,hoyej901,riggj901,reybd901,herna901,(none),(none),ryanj002,kellb003,,regular,9,2,MIN,KCA,y,both,y,y,y,2022
MIA202205210,ATL,MIA,MIA02,20220521,0,6:10PM,night,9,2,true,,208,13264,unknown,none,dome,72,unknown,0,mccac701,,,viscj901,valej901,mealj901,hicke901,(none),(none),wrigk001,herne002,jansk001,regular,4,3,ATL,MIA,y,both,y,y,y,2022
MIL202205210,WAS,MIL,MIL06,20220521,0,6:10PM,night,9,2,true,,193,34837,unknown,none,dome,71,unknown,0,olsod701,,,sches901,nelsj901,buckc901,ramoc901,(none),(none),woodb005,corbp001,hadej001,regular,1,5,MIL,WAS,y,both,y,y,y,2022
NYA202205210,CHA,NYA,NYC21,20220521,0,1:05PM,day,9,2,true,,220,44001,unknown,none,sunny,85,unknown,5,sprej701,,,mahrn901,littw901,gibsg901,wendh902,(none),(none),cortn001,keucd001,holmc001,regular,5,7,NYA,CHA,y,both,y,y,y,2022
PHI202205210,LAN,PHI,PHI13,20220521,0,6:05PM,night,9,2,true,,237,32068,unknown,none,cloudy,93,tocf,10,shutd701,,,torrc901,merzd901,gonzm901,conrc901,(none),(none),hudsd001,alvaj004,kimbc001,regular,7,4,LAN,PHI,y,both,y,y,y,2022
PIT202205210,SLN,PIT,PIT08,20220521,0,6:35PM,night,9,2,true,,199,24644,unknown,none,cloudy,88,tolf,11,webbb701,,,wegnm901,wolcq901,whitc901,willr901,(none),(none),verhd001,quinj001,helsr001,regular,5,4,SLN,PIT,y,both,y,y,y,2022
SFN202205210,SDN,SFN,SFO03,20220521,0,1:05PM,day,9,2,true,,185,38916,unknown,none,sunny,68,tocf,14,ducam701,,,cejan901,barrt901,knigb901,lentn901,(none),(none),musgj001,rodoc001,roget001,regular,2,1,SDN,SFN,y,both,y,y,y,2022
TOR202205210,CIN,TOR,TOR02,20220521,0,3:07PM,day,9,2,true,,139,39393,unknown,none,dome,68,unknown,0,lajor701,,,tumpj901,hudsm901,bacce901,johna901,(none),(none),manoa001,cessl001,romaj004,regular,1,3,TOR,CIN,y,both,y,y,y,2022
ANA202205220,OAK,ANA,ANA01,20220522,0,1:07PM,day,9,2,true,,169,40042,unknown,none,cloudy,73,tocf,9,munse701,,,barbs901,ortir901,vanol901,rackd901,(none),(none),sandp002,irvic001,igler001,regular,1,4,ANA,OAK,y,both,y,y,y,2022
BAL202205220,TBA,BAL,BAL12,20220522,0,1:35PM,day,9,2,true,,271,23778,unknown,none,cloudy,87,tocf,9,tritb701,,,welkb901,segac901,morag901,fleta901,(none),(none),perec004,knigd001,,regular,6,7,BAL,TBA,y,both,y,y,y,2022
BOS202205220,SEA,BOS,BOS07,20220522,0,1:35PM,day,9,2,true,,198,33896,unknown,none,cloudy,66,tocf,10,scogc701,,,vondc901,barrs901,belld901,hamaa901,(none),(none),diekj001,munoa002,,regular,4,8,BOS,SEA,y,both,y,y,y,2022
CHN202205220,ARI,CHN,CHI11,20220522,0,1:20PM,day,9,2,true,,163,32606,unknown,none,sunny,61,rtol,10,jackj702,,,carlm901,becka901,addir901,guccc901,(none),(none),thomk002,kenni001,,regular,4,5,CHN,ARI,y,both,y,y,y,2022
CLE202205220,DET,CLE,CLE08,20220522,0,1:40PM,day,9,2,true,,166,15554,unknown,none,overcast,54,fromcf,9,brosc701,,,dejer901,barrl901,marqa901,lives901,(none),(none),faeda001,biebs001,sotog003,regular,4,2,DET,CLE,y,both,y,y,y,2022
COL202205220,NYN,COL,DEN02,20220522,0,1:10PM,day,9,2,true,,154,35248,unknown,none,cloudy,57,tolf,8,einsd701,,,cuzzp901,blasc901,hallt901,rippm901,(none),(none),walkt004,gomba001,diaze006,regular,2,0,NYN,COL,y,both,y,y,y,2022
HOU202205220,TEX,HOU,HOU03,20220522,0,1:10PM,day,9,2,true,,190,38745,unknown,none,dome,73,unknown,0,fanud701,,,carav901,mosce901,hobep901,emmep901,(none),(none),urquj001,heart001,presr001,regular,2,5,HOU,TEX,y,both,y,y,y,2022
KCA202205220,MIN,KCA,KAN06,20220522,0,1:10PM,day,9,2,true,,217,15482,unknown,none,sunny,63,ltor,9,olivr701,,,riggj901,reybd901,herna901,hoyej901,(none),(none),dufft001,stauj001,duraj002,regular,7,6,MIN,KCA,y,both,y,y,y,2022
MIA202205220,ATL,MIA,MIA02,20220522,0,1:40PM,day,9,2,true,,162,17908,unknown,none,dome,72,unknown,0,mccac701,,,valej901,mealj901,hicke901,viscj901,(none),(none),alcas001,andei001,,regular,3,4,MIA,ATL,y,both,y,y,y,2022
MIL202205220,WAS,MIL,MIL06,20220522,0,1:10PM,day,9,2,true,,183,39822,unknown,none,cloudy,61,fromcf,13,odrit701,,,nelsj901,buckc901,ramoc901,sches901,(none),(none),sanca006,peraf001,,regular,8,2,WAS,MIL,y,both,y,y,y,2022
NYA202205221,CHA,NYA,NYC21,20220522,1,3:05PM,day,9,2,true,,189,0,unknown,none,sunny,90,tolf,9,sprej701,,,littw901,millb901,wendh902,mahrn901,(none),(none),gravk001,chapa001,hendl001,regular,3,1,CHA,NYA,y,both,y,y,y,2022
NYA202205222,CHA,NYA,NYC21,20220522,2,7:10PM,night,9,2,true,,171,36167,unknown,none,cloudy,86,rtol,8,sprej701,,,gibsg901,wendh902,mahrn901,millb901,(none),(none),kopem001,loaij001,,regular,5,0,CHA,NYA,y,both,y,y,y,2022
PHI202205220,LAN,PHI,PHI13,20220522,0,1:35PM,day,9,2,true,,209,34021,unknown,none,cloudy,88,torf,3,golam701,,,merzd901,gonzm901,conrc901,torrc901,(none),(none),knebc001,phile001,,regular,3,4,PHI,LAN,y,both,y,y,y,2022
PIT202205220,SLN,PIT,PIT08,20220522,0,11:35AM,day,9,2,true,,199,13510,unknown,none,cloudy,78,tolf,11,musid701,,,wolcq901,whitc901,willr901,wegnm901,(none),(none),ronda001,wilsb003,,regular,18,4,SLN,PIT,y,both,y,y,y,2022
SFN202205220,SDN,SFN,SFO03,20220522,0,1:05PM,day,9,2,true,,177,35363,unknown,none,cloudy,67,tocf,9,irvia701,,,barrt901,knigb901,lentn901,cejan901,(none),(none),gorem001,wooda002,,regular,10,1,SDN,SFN,y,both,y,y,y,2022
TOR202205220,CIN,TOR,TOR02,20220522,0,1:37PM,day,9,2,true,,197,42323,unknown,none,cloudy,54,fromcf,16,moreh701,,,hudsm901,bacce901,johna901,tumpj901,(none),(none),diaza004,garcy001,warra002,regular,3,2,CIN,TOR,y,both,y,y,y,2022
ARI202205230,KCA,ARI,PHO01,20220523,0,6:40PM,night,9,2,true,,216,14629,unknown,none,sunny,94,ltor,16,rausg701,,,blasc901,hallt901,rippm901,cuzzp901,(none),(none),wendj001,greiz001,,regular,5,9,ARI,KCA,y,both,y,y,y,2022
ATL202205230,PHI,ATL,ATL03,20220523,0,7:20PM,night,9,2,true,,217,41762,unknown,none,overcast,71,rtol,9,stamm701,,,wendh902,hamaa901,lives901,whitc901,(none),(none),wheez001,davit005,,regular,7,3,PHI,ATL,y,both,y,y,y,2022
CIN202205230,CHN,CIN,CIN09,20220523,0,6:40PM,night,9,2,true,,196,12029,unknown,none,overcast,65,unknown,8,sherb701,,,conrc901,torrc901,merzd901,littw901,(none),(none),smyld001,gutiv001,robed002,regular,7,4,CHN,CIN,y,both,y,y,y,2022
HOU202205230,CLE,HOU,HOU03,20220523,0,7:10PM,night,9,2,true,,182,28284,unknown,none,dome,73,unknown,0,blour701,,,rackd901,vanol901,valej901,barbs901,(none),(none),mcket001,garcl007,,regular,6,1,CLE,HOU,y,both,y,y,y,2022
