gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
WAS201404180,SLN,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,mathm001,value,34,31,1,5,2,0,0,1,0,0,0,3,0,7,0,0,1,0,0,24,0,30,5,0,0,1,3,1,0,0,8,0,1,0,0,0,0,0,0,24,10,3,1,0,0,1,0,0,carpm002,peraj001,hollm001,craia001,moliy001,ellim001,robis001,bourp001,wachm001,wachm001,moliy001,craia001,ellim001,carpm002,peraj001,hollm001,bourp001,robis001,,20140418,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS201404180,WAS,0,0,1,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,3,willm003,value,30,30,3,5,0,0,1,1,0,0,0,0,0,8,0,0,1,0,2,27,0,34,5,2,0,0,1,1,3,0,7,0,0,0,0,0,0,0,0,27,11,0,1,0,0,0,0,0,renda001,harpb003,wertj001,laroa001,desmi001,espid001,mclon001,lobaj001,gonzg003,gonzg003,lobaj001,laroa001,espid001,renda001,desmi001,harpb003,mclon001,wertj001,,20140418,0,WAS11,h,SLN,1,0,0,regular,y,y
BOS201404190,BAL,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,7,showb801,value,36,32,2,5,1,0,0,2,0,0,1,3,0,11,2,0,1,0,1,24,0,31,6,1,1,1,4,4,2,0,8,0,0,0,1,0,0,0,0,24,7,1,3,0,0,0,0,0,markn001,yound003,jonea003,davic003,cruzn002,wietm001,hardj003,schoj001,lombs002,norrb001,wietm001,davic003,lombs002,schoj001,hardj003,cruzn002,jonea003,markn001,yound003,20140419,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS201404190,BOS,1,0,0,1,0,0,2,0,,,,,,,,,,,,,,,,,,,,,3,farrj001,value,31,28,4,6,1,1,1,4,1,0,0,2,0,8,0,0,3,0,2,27,0,36,5,1,0,0,2,2,3,0,11,1,0,0,0,0,2,0,0,27,8,1,1,0,0,0,2,0,sizeg001,pedrd001,ortid001,napom001,carpm001,rossd001,holtb002,herrj002,bradj001,doubf001,rossd001,napom001,pedrd001,holtb002,herrj002,carpm001,bradj001,sizeg001,ortid001,20140419,0,BOS07,h,BAL,1,0,0,regular,y,y
CHN201404190,CIN,0,0,0,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,8,pricb801,value,39,37,4,11,2,0,0,3,0,0,0,2,0,7,1,0,1,0,0,24,0,38,11,0,0,3,8,8,5,0,5,0,0,0,0,0,1,1,0,24,7,1,2,0,0,0,1,1,hamib001,vottj001,philb001,brucj001,frazt001,heisc001,mesod001,cozaz001,cingt001,cingt001,mesod001,vottj001,philb001,frazt001,cozaz001,heisc001,hamib001,brucj001,,20140419,0,CHI11,v,CHN,0,1,0,regular,y,y
CHN201404190,CHN,1,1,1,0,0,3,2,0,,,,,,,,,,,,,,,,,,,,,6,rentr001,value,38,33,8,11,0,0,3,8,0,0,0,5,0,5,1,1,1,0,0,27,0,39,11,2,0,0,4,3,2,0,7,0,0,0,0,0,1,0,0,27,11,1,1,0,0,0,1,0,bonie001,lakej001,rizza001,ruggj001,casts001,olt-m001,castw002,barnd001,jacke001,jacke001,castw002,rizza001,barnd001,olt-m001,casts001,lakej001,bonie001,ruggj001,,20140419,0,CHI11,h,CIN,1,0,0,regular,y,y
CLE201404190,TOR,2,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,8,gibbj001,value,40,36,5,9,2,1,0,5,0,0,0,4,0,6,0,0,0,0,0,27,0,34,4,0,0,0,0,0,4,0,7,1,1,0,0,0,0,0,0,27,12,0,2,0,0,1,0,0,reyej001,cabrm002,bautj002,encae001,navad001,rasmc001,lawrb002,franj005,goinr001,buehm001,navad001,encae001,goinr001,lawrb002,reyej001,cabrm002,rasmc001,bautj002,franj005,20140419,0,CLE08,v,CLE,1,0,0,regular,y,y
CLE201404190,CLE,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,frant001,value,34,29,0,4,0,0,0,0,0,0,1,4,0,7,0,0,2,0,0,27,0,40,9,2,1,0,5,4,4,0,6,0,0,0,0,0,0,0,1,27,9,0,0,0,1,0,0,0,cabra002,swisn001,kipnj001,santc002,rabur001,branm003,gomey001,murpd005,avilm001,klubc001,gomey001,swisn001,kipnj001,avilm001,cabra002,rabur001,branm003,murpd005,santc002,20140419,0,CLE08,h,TOR,0,1,0,regular,y,y
COL201404190,PHI,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,5,sandr001,value,33,32,1,5,0,0,0,1,0,0,0,1,0,3,0,0,1,0,1,24,0,30,6,0,0,1,3,3,0,0,5,0,0,0,0,0,1,0,0,24,13,0,0,0,0,0,1,0,reveb001,rollj001,utlec001,howar001,byrdm001,browd004,ruizc001,aschc001,kendk001,kendk001,ruizc001,howar001,utlec001,aschc001,rollj001,browd004,reveb001,byrdm001,,20140419,0,DEN02,v,COL,0,1,0,regular,y,y
COL201404190,COL,0,0,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,weisw001,value,30,30,3,6,0,0,1,3,0,0,0,0,0,5,1,0,0,0,0,27,0,33,5,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,27,16,1,1,0,0,0,0,0,blacc001,stubd001,gonzc001,tulot001,mornj001,rosaw001,arenn001,lemad001,lylej001,lylej001,rosaw001,mornj001,lemad001,arenn001,tulot001,gonzc001,stubd001,blacc001,,20140419,0,DEN02,h,PHI,1,0,0,regular,y,y
DET201404190,ANA,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,3,sciom001,value,32,30,2,4,0,0,2,2,0,0,0,2,0,13,1,0,1,0,0,24,0,39,10,1,0,2,5,4,6,1,6,0,1,0,0,2,0,1,0,24,5,1,0,0,0,1,0,1,shucj001,troum001,pujoa001,ibanr001,kendh001,stewi001,aybae001,congh001,boesb001,wilsc004,congh001,ibanr001,kendh001,stewi001,aybae001,shucj001,troum001,boesb001,pujoa001,20140419,0,DET05,v,DET,0,1,0,regular,y,y
DET201404190,DET,0,2,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,10,ausmb001,value,39,31,5,10,1,0,2,5,0,2,0,6,1,6,0,1,0,0,1,27,0,32,4,0,0,2,2,2,2,0,13,0,0,0,0,0,1,0,0,27,9,0,1,0,0,0,1,0,davir003,kinsi001,cabrm001,martv001,huntt001,jacka001,castn001,holab001,romia001,schem001,holab001,cabrm001,kinsi001,castn001,romia001,davir003,jacka001,huntt001,martv001,20140419,0,DET05,h,ANA,1,0,0,regular,y,y
KCA201404190,MIN,0,1,0,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,gardr001,value,39,34,4,8,1,0,1,4,0,0,0,5,0,12,1,0,1,0,0,24,0,37,10,2,1,0,5,4,2,0,5,1,0,0,0,1,2,0,0,24,8,1,0,0,0,0,2,0,dozib001,mauej001,plout001,colac001,kubej002,pintj001,suzuk001,hicka001,florp001,corrk001,pintj001,mauej001,dozib001,plout001,florp001,kubej002,hicka001,colac001,suzuk001,20140419,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA201404190,KCA,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,8,yoste001,value,37,33,5,10,2,1,0,4,0,1,1,2,0,5,2,0,0,0,0,27,0,39,8,1,0,1,4,4,5,0,12,0,0,0,0,0,1,0,0,27,7,0,1,0,0,0,1,0,aokin001,infao001,hosme001,peres002,gorda001,butlb003,mousm001,maxwj002,escoa003,chenb001,peres002,hosme001,infao001,mousm001,escoa003,gorda001,maxwj002,aokin001,butlb003,20140419,0,KAN06,h,MIN,1,0,0,regular,y,y
LAN201404190,ARI,0,0,4,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,6,gibsk001,value,39,36,6,10,3,0,0,6,1,0,1,1,0,7,0,0,1,0,2,24,0,35,9,1,0,1,8,6,1,0,11,0,0,0,0,0,1,0,0,24,6,2,0,0,0,0,1,0,parrg001,hilla001,goldp001,montm001,rossc001,pradm001,trumm001,owinc001,bolsm001,bolsm001,montm001,goldp001,hilla001,pradm001,owinc001,trumm001,parrg001,rossc001,,20140419,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201404190,LAN,0,0,0,3,5,0,0,0,,,,,,,,,,,,,,,,,,,,,3,mattd001,value,35,34,8,9,1,0,1,8,0,0,0,1,0,11,1,0,0,0,1,27,0,39,10,3,0,0,6,3,1,0,7,1,0,0,1,0,0,0,0,27,15,2,1,0,0,0,0,0,gordd002,crawc002,ramih003,gonza003,kempm001,ethia001,uribj002,buted001,hared001,hared001,buted001,gonza003,gordd002,uribj002,ramih003,crawc002,kempm001,ethia001,,20140419,0,LOS03,h,ARI,1,0,0,regular,y,y
MIA201404190,SEA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,mccll001,value,28,28,0,2,1,0,0,0,0,0,0,0,0,4,0,0,1,0,0,24,0,39,10,2,0,1,7,5,6,1,8,0,1,1,2,0,0,0,1,24,9,1,1,0,1,1,0,0,almoa001,millb002,canor001,smoaj001,saunm001,seagk001,ackld001,zunim001,eliar001,eliar001,zunim001,smoaj001,canor001,seagk001,millb002,ackld001,almoa001,saunm001,,20140419,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201404190,MIA,0,0,1,1,0,4,0,1,,,,,,,,,,,,,,,,,,,,,8,redmm001,value,39,31,7,10,2,0,1,6,2,0,0,6,1,8,0,0,1,0,0,27,0,28,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,27,17,0,1,0,0,0,0,0,yelic001,ozunm001,stanm004,mcgec001,saltj001,bakej001,hecha001,solad001,alvah001,alvah001,saltj001,bakej001,solad001,mcgec001,hecha001,yelic001,ozunm001,stanm004,,20140419,0,MIA02,h,SEA,1,0,0,regular,y,y
NYN201404190,ATL,0,0,2,0,1,0,0,1,3,,,,,,,,,,,,,,,,,,,,7,gonzf801,value,41,38,7,11,1,0,1,4,0,0,0,3,1,8,2,0,1,0,1,27,0,43,12,3,0,0,5,3,3,0,8,1,1,0,0,0,2,1,0,27,11,2,0,0,0,1,2,1,heywj001,uptob001,freef001,uptoj001,gatte001,uggld001,johnc003,simma001,sante001,sante001,gatte001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,,20140419,0,NYC20,v,NYN,1,0,0,regular,y,y
NYN201404190,NYN,1,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,11,collt801,value,43,39,5,12,3,0,0,5,0,0,1,3,0,8,2,1,0,0,1,27,0,41,11,1,0,1,7,4,3,1,8,0,1,0,0,0,2,0,0,27,8,2,1,0,0,1,2,0,youne003,murpd006,wrigd002,granc001,younc004,dudal001,darnt001,tejar001,colob001,colob001,darnt001,dudal001,murpd006,wrigd002,tejar001,youne003,younc004,granc001,,20140419,0,NYC20,h,ATL,0,1,0,regular,y,y
OAK201404190,HOU,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,portb001,value,34,32,3,7,4,0,1,2,0,0,1,1,0,6,3,0,3,0,1,25,0,43,14,3,0,1,4,4,4,0,4,0,0,0,0,0,1,0,0,25,6,0,0,0,0,0,1,0,altuj001,fowld001,guzmj005,sprig001,cartc002,domim001,hoesl001,corpc001,villj001,oberb001,corpc001,guzmj005,altuj001,domim001,villj001,hoesl001,fowld001,sprig001,cartc002,20140419,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK201404190,OAK,0,0,1,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,14,melvb001,value,43,39,4,14,3,0,1,4,0,0,0,4,0,4,1,0,0,0,0,27,0,34,7,4,0,1,3,2,1,0,6,1,0,0,0,0,3,0,0,27,17,2,3,0,0,0,3,0,gentc001,lowrj001,donaj001,cespy001,norrd001,calla001,reddj001,puntn001,bartd001,kazms001,norrd001,bartd001,puntn001,donaj001,lowrj001,cespy001,gentc001,reddj001,calla001,20140419,0,OAK01,h,HOU,1,0,0,regular,y,y
PIT201404190,MIL,0,1,2,1,1,0,1,0,2,,,,,,,,,,,,,,,,,,,,7,roenr001,value,42,39,8,12,4,0,3,8,0,0,1,2,0,7,0,0,1,0,1,27,0,41,11,2,0,0,7,6,3,0,7,1,0,0,0,0,1,0,0,27,10,1,2,0,0,0,1,0,gomec002,seguj002,braur002,ramia001,lucrj001,davik003,reynm001,weekr001,garzm001,garzm001,lucrj001,reynm001,weekr001,ramia001,seguj002,davik003,gomec002,braur002,,20140419,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT201404190,PIT,0,1,0,5,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,7,hurdc001,value,41,37,7,11,2,0,0,7,0,0,1,3,0,7,1,0,2,0,1,27,0,42,12,4,0,3,8,8,2,0,7,1,1,0,0,0,0,0,0,27,13,0,1,0,0,1,0,0,marts002,martr004,mccua001,alvap001,tabaj002,davii001,walkn001,barmc001,rodrw002,rodrw002,martr004,davii001,walkn001,alvap001,barmc001,marts002,mccua001,tabaj002,,20140419,0,PIT08,h,MIL,0,1,0,regular,y,y
SDN201404190,SFN,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,bochb002,value,30,30,1,4,0,0,1,1,0,0,0,0,0,7,0,0,1,0,0,24,0,32,9,1,1,0,3,3,0,0,5,0,0,0,2,0,2,0,0,24,14,1,1,0,0,0,2,0,pagaa001,pench001,poseb001,morsm001,sandp001,beltb001,ariaj001,crawb001,hudst001,hudst001,poseb001,beltb001,ariaj001,sandp001,crawb001,morsm001,pagaa001,pench001,,20140419,0,SAN02,v,SDN,0,1,0,regular,y,y
SDN201404190,SDN,0,1,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,5,blacb001,value,32,30,3,9,1,1,0,3,2,0,0,0,0,5,2,0,0,0,0,27,0,30,4,0,0,1,1,1,0,0,7,0,0,0,0,0,0,0,0,27,6,0,1,0,0,0,0,0,cabre001,venaw001,grany001,smits002,headc001,gyorj001,alony001,amara001,stule002,stule002,grany001,alony001,gyorj001,headc001,cabre001,smits002,amara001,venaw001,,20140419,0,SAN02,h,SFN,1,0,0,regular,y,y
TBA201404190,NYA,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,1,giraj001,value,29,29,1,3,1,0,0,1,0,0,0,0,0,6,0,1,0,0,0,24,0,46,16,4,0,5,16,14,5,1,7,0,0,0,0,1,0,0,0,24,7,1,0,0,0,0,0,0,ellsj001,gardb001,beltc001,mccab002,soria001,solay001,johnk003,robeb003,annad001,novai001,mccab002,johnk003,robeb003,solay001,annad001,gardb001,ellsj001,soria001,beltc001,20140419,0,STP01,v,TBA,0,1,0,regular,y,y
TBA201404190,TBA,0,1,3,2,4,4,0,2,,,,,,,,,,,,,,,,,,,,,6,maddj801,value,46,40,16,16,4,0,5,15,0,1,0,5,1,7,0,0,0,0,1,27,0,29,3,1,0,0,1,1,0,0,6,0,0,0,0,0,0,1,0,27,11,0,0,0,0,0,0,1,dejed001,zobrb001,joycm001,longe001,lonej001,myerw001,rodrs002,escoy001,hanir001,archc001,hanir001,lonej001,zobrb001,longe001,escoy001,rodrs002,dejed001,myerw001,joycm001,20140419,0,STP01,h,NYA,1,0,0,regular,y,y
TEX201404190,CHA,0,1,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,7,ventr001,value,37,34,3,9,1,0,0,2,0,0,0,3,0,5,1,0,2,0,0,24,0,36,13,3,0,2,6,6,2,0,2,0,0,0,0,0,0,1,0,24,20,0,1,0,0,0,0,1,eatoa002,semim001,gillc001,abrej003,dunna001,vicid001,ramia003,flowt001,dankj002,quinj001,flowt001,abrej003,semim001,gillc001,ramia003,dankj002,eatoa002,vicid001,dunna001,20140419,0,ARL02,v,TEX,0,1,0,regular,y,y
TEX201404190,TEX,1,0,0,4,0,0,0,1,,,,,,,,,,,,,,,,,,,,,6,washr001,value,36,34,6,13,3,0,2,6,0,0,0,2,0,2,0,1,1,0,0,27,0,37,9,1,0,0,3,3,3,0,5,0,0,0,0,0,1,0,0,27,10,1,2,0,0,0,1,0,choos001,andre001,riosa002,fielp001,kouzk001,choim001,chirr001,martl004,wilsj003,lewic001,chirr001,fielp001,wilsj003,kouzk001,andre001,choim001,martl004,riosa002,choos001,20140419,0,ARL02,h,CHA,1,0,0,regular,y,y
WAS201404190,SLN,0,3,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,5,mathm001,value,36,33,4,8,1,0,0,4,0,0,1,2,0,8,0,1,1,0,1,27,0,39,8,2,0,1,3,3,4,0,10,0,0,1,0,0,0,0,0,27,7,0,1,0,0,0,0,0,carpm002,jay-j001,hollm001,adamm002,craia001,peraj001,wongk001,cruzt002,lynnl001,lynnl001,cruzt002,adamm002,wongk001,carpm002,peraj001,hollm001,jay-j001,craia001,,20140419,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS201404190,WAS,0,0,0,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,9,willm003,value,39,35,3,8,2,0,1,3,0,0,0,4,0,10,0,0,1,0,1,27,0,36,8,1,0,0,4,1,2,0,8,1,0,0,0,0,0,1,0,27,13,1,1,0,0,0,0,1,spand001,harpb003,wertj001,laroa001,renda001,desmi001,espid001,leons001,zimmj003,zimmj003,leons001,laroa001,espid001,renda001,desmi001,harpb003,spand001,wertj001,,20140419,0,WAS11,h,SLN,0,1,0,regular,y,y
BOS201404200,BAL,3,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,11,showb801,value,43,38,5,12,3,0,1,5,0,1,0,4,1,9,0,0,0,0,0,26,0,41,8,2,0,1,6,3,4,1,9,1,1,0,0,0,2,0,0,26,10,3,0,0,0,1,2,0,markn001,cruzn002,davic003,jonea003,wietm001,hardj003,lougd001,schoj001,flahr001,jimeu001,wietm001,davic003,schoj001,flahr001,hardj003,lougd001,jonea003,markn001,cruzn002,20140420,0,BOS07,v,BOS,0,1,0,regular,y,y
BOS201404200,BOS,0,0,0,0,0,3,2,0,1,,,,,,,,,,,,,,,,,,,,9,farrj001,value,41,36,6,8,2,0,1,4,0,0,1,4,1,9,2,0,0,0,2,27,0,43,12,3,0,1,5,5,4,1,9,0,0,0,0,1,0,0,0,27,8,0,0,0,0,0,0,0,sizeg001,pedrd001,ortid001,napom001,gomej001,navad002,bogax001,piera001,holtb002,peavj001,piera001,napom001,pedrd001,holtb002,bogax001,gomej001,sizeg001,navad002,ortid001,20140420,0,BOS07,h,BAL,1,0,0,regular,y,y
CHN201404200,CIN,0,0,0,3,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,10,pricb801,value,45,42,8,15,5,0,2,8,0,0,0,3,0,12,1,0,0,0,0,27,0,43,11,2,0,0,2,2,6,0,10,1,0,0,0,0,1,1,0,27,8,0,1,0,0,0,1,1,hamib001,vottj001,philb001,brucj001,frazt001,ludwr001,mesod001,cozaz001,bailh001,bailh001,mesod001,vottj001,philb001,frazt001,cozaz001,ludwr001,hamib001,brucj001,,20140420,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN201404200,CHN,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,14,rentr001,value,43,36,2,11,2,0,0,2,0,0,1,6,0,10,1,1,1,0,0,27,0,45,15,5,0,2,8,8,3,0,12,0,1,0,0,0,1,0,0,27,5,0,0,0,0,1,1,0,bonie001,sweer001,rizza001,schin001,casts001,olt-m001,castw002,barnd001,villc001,villc001,castw002,rizza001,barnd001,olt-m001,casts001,sweer001,bonie001,schin001,,20140420,0,CHI11,h,CIN,0,1,0,regular,y,y
CLE201404200,TOR,0,0,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,gibbj001,value,40,34,4,9,1,0,0,4,1,0,0,5,0,8,1,0,0,0,0,24,0,34,5,2,0,1,6,6,6,0,7,0,0,0,0,1,1,1,0,24,8,0,0,0,0,0,1,1,reyej001,cabrm002,bautj002,encae001,franj005,lawrb002,rasmc001,tholj001,goinr001,morrb001,tholj001,franj005,goinr001,lawrb002,reyej001,cabrm002,rasmc001,bautj002,encae001,20140420,0,CLE08,v,CLE,0,1,0,regular,y,y
CLE201404200,CLE,0,1,0,1,0,3,1,0,,,,,,,,,,,,,,,,,,,,,4,frant001,value,34,27,6,5,2,0,1,6,0,1,0,6,0,7,1,1,0,0,0,27,0,40,9,1,0,0,4,4,5,0,8,0,0,0,1,0,1,0,0,27,8,0,0,0,0,0,1,0,bourm001,swisn001,kipnj001,santc002,branm003,cabra002,murpd005,rabur001,chisl001,carrc003,santc002,swisn001,kipnj001,chisl001,cabra002,branm003,bourm001,murpd005,rabur001,20140420,0,CLE08,h,TOR,1,0,0,regular,y,y
COL201404200,PHI,1,0,2,0,0,2,3,2,0,,,,,,,,,,,,,,,,,,,,7,sandr001,value,44,40,10,15,4,1,2,10,0,3,0,1,0,7,0,0,0,0,1,27,0,46,15,5,1,2,9,9,4,1,9,2,0,0,1,1,1,1,0,27,16,0,1,0,0,0,1,1,reveb001,rollj001,utlec001,howar001,byrdm001,browd004,nievw001,aschc001,carmf001,carmf001,nievw001,howar001,utlec001,aschc001,rollj001,browd004,reveb001,byrdm001,,20140420,0,DEN02,v,COL,1,0,0,regular,y,y
COL201404200,COL,1,0,3,0,2,0,2,1,0,,,,,,,,,,,,,,,,,,,,10,weisw001,value,46,38,9,15,5,1,2,9,1,1,2,4,1,9,1,1,0,0,0,27,0,44,15,4,1,2,10,8,1,0,7,0,1,0,0,3,0,0,1,27,12,2,0,0,1,1,0,0,blacc001,barnb002,gonzc001,tulot001,mornj001,arenn001,rutlj001,pachj001,nicaj001,nicaj001,pachj001,mornj001,rutlj001,arenn001,tulot001,gonzc001,blacc001,barnb002,,20140420,0,DEN02,h,PHI,0,1,0,regular,y,y
DET201404200,ANA,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,sciom001,value,33,32,1,7,1,0,0,1,0,0,0,1,0,6,0,1,1,0,0,24,0,34,5,0,0,0,2,0,6,0,10,0,0,0,0,0,3,0,0,24,4,4,1,0,0,0,3,0,shucj001,troum001,pujoa001,stewi001,kendh001,freed001,congh001,boesb001,aybae001,santh001,congh001,pujoa001,kendh001,stewi001,aybae001,shucj001,troum001,boesb001,freed001,20140420,0,DET05,v,DET,0,1,0,regular,y,y
DET201404200,DET,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,8,ausmb001,value,34,28,2,5,0,0,0,1,0,0,0,6,0,10,3,0,1,0,0,27,0,33,7,1,0,0,1,1,1,0,6,0,0,0,0,0,0,1,0,27,15,0,1,0,0,0,0,1,davir003,kinsi001,cabrm001,martv001,huntt001,jacka001,castn001,avila001,romia001,porcr001,avila001,martv001,kinsi001,castn001,romia001,davir003,jacka001,huntt001,cabrm001,20140420,0,DET05,h,ANA,1,0,0,regular,y,y
KCA201404200,MIN,2,0,0,1,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,11,gardr001,value,46,38,8,13,3,1,1,8,0,0,0,8,0,11,0,1,1,0,0,27,0,38,11,2,0,1,3,3,1,0,6,0,0,0,0,0,0,0,0,27,5,0,1,0,0,0,0,0,dozib001,mauej001,plout001,colac001,kubej002,pintj001,suzuk001,hicka001,escoe001,hughp001,suzuk001,mauej001,dozib001,plout001,escoe001,kubej002,hicka001,colac001,pintj001,20140420,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA201404200,KCA,0,0,0,0,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,8,yoste001,value,38,37,3,11,2,0,1,3,0,0,0,1,0,6,0,0,1,0,0,27,0,46,13,3,1,1,8,8,8,0,11,0,1,0,0,0,0,1,0,27,8,1,2,0,0,1,0,1,aokin001,infao001,hosme001,peres002,gorda001,butlb003,mousm001,maxwj002,escoa003,venty001,peres002,hosme001,infao001,mousm001,escoa003,gorda001,maxwj002,aokin001,butlb003,20140420,0,KAN06,h,MIN,0,1,0,regular,y,y
LAN201404200,ARI,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,5,gibsk001,value,33,28,1,3,1,0,0,1,0,0,0,4,0,14,0,0,1,1,0,24,0,30,5,1,1,1,4,4,2,1,8,0,0,0,0,0,0,0,0,24,5,0,1,0,0,0,0,0,parrg001,pennc001,goldp001,montm001,hilla001,chave001,trumm001,polla001,collj001,collj001,montm001,goldp001,hilla001,chave001,pennc001,trumm001,polla001,parrg001,,20140420,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN201404200,LAN,0,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,2,mattd001,value,30,28,4,5,1,1,1,4,0,0,0,2,1,8,0,0,1,0,0,27,0,33,3,1,0,0,1,1,4,0,14,0,0,0,0,0,0,0,0,27,6,1,1,0,0,0,0,0,gordd002,crawc002,ramih003,gonza003,puigy001,ethia001,uribj002,fedet001,beckj002,beckj002,fedet001,gonza003,gordd002,uribj002,ramih003,crawc002,ethia001,puigy001,,20140420,0,LOS03,h,ARI,1,0,0,regular,y,y
MIA201404200,SEA,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,mccll001,value,35,29,2,6,3,0,0,2,1,2,0,3,0,9,0,1,0,0,0,24,0,34,4,1,0,0,3,3,6,1,6,0,0,0,0,1,0,0,0,24,11,0,1,0,0,0,0,0,almoa001,bloow001,canor001,hartc001,ackld001,smoaj001,frann001,buckj001,maurb001,maurb001,buckj001,smoaj001,canor001,bloow001,frann001,ackld001,almoa001,hartc001,,20140420,0,MIA02,v,MIA,0,1,0,regular,y,y
MIA201404200,MIA,0,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,7,redmm001,value,34,27,3,4,1,0,0,3,0,1,0,6,1,6,0,0,1,0,1,27,0,35,6,3,0,0,2,2,3,0,9,0,0,0,1,2,0,1,0,27,7,0,0,0,0,0,0,1,yelic001,ozunm001,stanm004,mcgec001,joneg002,hecha001,solad001,mathj001,slowk001,slowk001,mathj001,joneg002,solad001,mcgec001,hecha001,yelic001,ozunm001,stanm004,,20140420,0,MIA02,h,SEA,1,0,0,regular,y,y
NYN201404200,ATL,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,9,gonzf801,value,54,49,3,10,3,1,0,2,0,0,0,5,1,14,0,1,2,0,0,41,0,56,9,0,0,0,4,3,4,1,11,1,1,0,1,1,1,0,0,41,16,3,2,0,0,1,1,0,heywj001,uptob001,freef001,uptoj001,johnc003,uggld001,simma001,lairg001,haled001,haled001,lairg001,freef001,uggld001,johnc003,simma001,uptoj001,uptob001,heywj001,,20140420,0,NYC20,v,NYN,0,1,0,regular,y,y
