gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
DET201405250,TEX,DET,DET05,20140525,0,1:08PM,day,,,true,,223,42583,unknown,unknown,sunny,79,tocf,3,marod701,,,gosnj901,kulpr901,hicke901,barrl901,,,lewic001,verlj001,,regular,12,4,TEX,DET,y,both,y,y,y,2014
MIA201405250,MIL,MIA,MIA02,20140525,0,1:10PM,day,,,false,,196,21897,dry,none,dome,77,unknown,0,jernr701,,,eddid901,blasc901,hudsm901,onorb901,,,nelsj004,wolfr001,,regular,7,1,MIL,MIA,y,both,y,y,y,2014
NYN201405251,ARI,NYN,NYC20,20140525,1,1:10PM,day,,,false,,189,0,unknown,unknown,cloudy,77,fromlf,5,altmb701,,,welkb901,may-b901,gormb901,reynj901,,,marse001,mejij001,reeda001,regular,2,1,ARI,NYN,y,both,y,y,y,2014
NYN201405252,ARI,NYN,NYC20,20140525,2,4:50PM,day,,,false,,192,30785,unknown,unknown,cloudy,80,torf,2,altmb701,,,hobep901,gormb901,reynj901,may-b901,,,matsd001,spruz001,mejij001,regular,2,4,NYN,ARI,y,both,y,y,y,2014
PHI201405250,LAN,PHI,PHI13,20140525,0,1:40PM,day,,,false,,157,36141,unknown,unknown,cloudy,83,ltor,4,dunnj701,,,knigb901,culbf901,gonzm901,bucks901,,,beckj002,burna001,,regular,6,0,LAN,PHI,y,both,y,y,y,2014
PIT201405250,WAS,PIT,PIT08,20140525,0,1:35PM,day,,,false,,188,38047,unknown,unknown,cloudy,75,rtol,3,patte701,,,timmt901,welkt901,ticht901,morag901,,,fistd001,lirif001,sorir001,regular,5,2,WAS,PIT,y,both,y,y,y,2014
SDN201405250,CHN,SDN,SAN02,20140525,0,1:11PM,day,,,false,,182,32167,unknown,unknown,sunny,70,ltor,11,murrj701,,,davig901,wolcq901,gibsg901,cuzzp901,,,kenni001,hammj002,streh001,regular,3,4,SDN,CHN,y,both,y,y,y,2014
SEA201405250,HOU,SEA,SEA03,20140525,0,1:10PM,day,,,true,,148,26839,dry,none,dome,61,unknown,1,radoe701,,,hallt901,nauep901,coope901,barbs901,,,keucd001,iwakh001,,regular,4,1,HOU,SEA,y,both,y,y,y,2014
SFN201405250,MIN,SFN,SFO03,20140525,0,1:05PM,day,,,false,,160,42590,unknown,unknown,cloudy,67,tocf,10,dybdc701,,,emmep901,conrc901,campa902,mealj901,,,bumgm001,nolar001,,regular,1,8,SFN,MIN,y,both,y,y,y,2014
TBA201405250,BOS,TBA,STP01,20140525,0,1:41PM,day,,,true,,207,26199,dry,none,dome,72,unknown,0,mathb701,,,herna901,johna901,sches901,vanol901,,,peraj002,bresc001,balfg001,regular,5,8,TBA,BOS,y,both,y,y,y,2014
TOR201405250,OAK,TOR,TOR02,20140525,0,1:07PM,day,,,true,,188,45277,unknown,unknown,sunny,68,rtol,9,lajor701,,,carlm901,barrt901,schrp901,littw901,,,happj001,pomed001,jansc001,regular,1,3,TOR,OAK,y,both,y,y,y,2014
ARI201405260,SDN,ARI,PHO01,20140526,0,5:10PM,night,,,false,,179,35580,unknown,unknown,cloudy,85,unknown,8,rausg701,,,nauep901,coope901,barbs901,guccc901,,,ziegb001,quack001,,regular,5,7,ARI,SDN,y,both,y,y,y,2014
ATL201405260,BOS,ATL,ATL02,20140526,0,1:13PM,day,,,false,,220,48501,unknown,unknown,cloudy,84,tolf,7,wilkj701,,,tumpj901,davib902,hoyej901,welkb901,,,mujie001,thomi001,uehak001,regular,8,6,BOS,ATL,y,both,y,y,y,2014
CHA201405260,CLE,CHA,CHI12,20140526,0,1:12PM,day,,,true,,202,17075,unknown,unknown,cloudy,86,fromrf,8,roseb701,,,kulpr901,hicke901,barrl901,everm901,,,quinj001,tomlj001,downs001,regular,2,6,CHA,CLE,y,both,y,y,y,2014
KCA201405260,HOU,KCA,KAN06,20140526,0,7:13PM,night,,,true,,203,32070,unknown,unknown,overcast,77,rtol,13,boycd701,,,cedeg901,danlk901,barkl901,rippm901,,,felds001,venty001,,regular,9,2,HOU,KCA,y,both,y,y,y,2014
LAN201405260,CIN,LAN,LOS03,20140526,0,5:11PM,night,,,false,,187,45505,unknown,unknown,sunny,76,ltor,10,hartd701,,,wolcq901,gibsg901,cuzzp901,davig901,,,ryu-h001,cuetj001,jansk001,regular,3,4,LAN,CIN,y,both,y,y,y,2014
MIL201405260,BAL,MIL,MIL06,20140526,0,1:11PM,day,,,false,,222,42889,unknown,unknown,unknown,82,torf,10,odrit701,,,woodt901,reybd901,kellj901,belld901,,,odayd001,wootr001,britz001,regular,7,6,BAL,MIL,y,both,y,y,y,2014
MIN201405260,TEX,MIN,MIN04,20140526,0,1:10PM,day,,,true,,172,30571,unknown,unknown,unknown,82,rtol,6,thors701,,,dimum901,estam901,hobep901,laynj901,,,tepen001,corrk001,,regular,7,2,TEX,MIN,y,both,y,y,y,2014
NYN201405260,PIT,NYN,NYC20,20140526,0,1:12PM,day,,,false,,210,29309,unknown,unknown,cloudy,85,torf,14,karph701,,,diazl901,fagac901,nelsj901,barrs901,,,watst001,valvj001,melam001,regular,5,3,PIT,NYN,y,both,y,y,y,2014
OAK201405260,DET,OAK,OAK01,20140526,0,1:08PM,day,,,true,,173,35067,unknown,unknown,sunny,69,torf,7,ducam701,,,bakej902,campa902,mealj901,emmep901,,,milot001,smyld001,,regular,0,10,OAK,DET,y,both,y,y,y,2014
PHI201405260,COL,PHI,PHI13,20140526,0,5:09PM,night,,,false,,186,27289,unknown,unknown,cloudy,88,ltor,11,macom701,,,wolfj901,gormb901,gosnj901,rackd901,,,kendk001,chacj001,,regular,0,9,PHI,COL,y,both,y,y,y,2014
SEA201405260,ANA,SEA,SEA03,20140526,0,1:12PM,day,,,true,,160,22710,unknown,unknown,cloudy,64,unknown,0,padud701,,,buckc901,gibsh902,scotd901,iassd901,,,younc003,skagt001,,regular,1,5,SEA,ANA,y,both,y,y,y,2014
SFN201405260,CHN,SFN,SFO03,20140526,0,1:06PM,day,,,false,,191,42257,unknown,unknown,sunny,66,tocf,16,bushd701,,,wegnm901,fleta901,segac901,muchm901,,,samaj001,petiy001,,regular,8,4,CHN,SFN,y,both,y,y,y,2014
SLN201405260,NYA,SLN,STL10,20140526,0,4:16PM,day,,,false,,221,47311,unknown,unknown,cloudy,86,rtol,10,muelg701,,,johna901,morag901,vanol901,herna901,,,aceva001,choar001,robed002,regular,6,4,NYA,SLN,y,both,y,y,y,2014
TOR201405260,TBA,TOR,TOR02,20140526,0,7:08PM,night,,,true,,178,15616,unknown,unknown,unknown,81,ltor,19,moreh701,,,blasc901,hudsm901,onorb901,eddid901,,,hutcd001,bedae001,,regular,5,10,TOR,TBA,y,both,y,y,y,2014
WAS201405260,MIA,WAS,WAS11,20140526,0,1:35PM,day,,,false,,166,33677,unknown,unknown,sunny,84,fromlf,3,jacot701,,,culbf901,bucks901,reynj901,knigb901,,,eovan001,roart001,cishs001,regular,3,2,MIA,WAS,y,both,y,y,y,2014
ARI201405270,SDN,ARI,PHO01,20140527,0,6:40PM,night,,,false,,173,17862,unknown,unknown,sunny,103,ltor,10,rausg701,,,coope901,barbs901,guccc901,nauep901,,,quack001,marse001,streh001,regular,4,3,SDN,ARI,y,both,y,y,y,2014
ATL201405270,BOS,ATL,ATL02,20140527,0,7:10PM,night,,,false,,212,37168,unknown,unknown,cloudy,83,torf,8,wilkj701,,,davib902,hoyej901,welkb901,tumpj901,,,lestj001,varva001,uehak001,regular,6,3,BOS,ATL,y,both,y,y,y,2014
CHA201405270,CLE,CHA,CHI12,20140527,0,7:51PM,night,,,true,,185,14237,unknown,unknown,overcast,71,ltor,18,roseb701,,,hicke901,barrl901,everm901,kulpr901,,,carrs001,mastj001,belir001,regular,1,2,CHA,CLE,y,both,y,y,y,2014
KCA201405270,HOU,KCA,KAN06,20140527,0,7:11PM,night,,,true,,182,17826,unknown,unknown,cloudy,83,rtol,7,boycd701,,,danlk901,barkl901,rippm901,cedeg901,,,mchuc001,guthj001,,regular,3,0,HOU,KCA,y,both,y,y,y,2014
LAN201405270,CIN,LAN,LOS03,20140527,0,7:10PM,night,,,false,,178,46013,unknown,unknown,cloudy,72,tocf,8,munse701,,,gibsg901,cuzzp901,davig901,wolcq901,,,greiz001,simoa001,jansk001,regular,3,6,LAN,CIN,y,both,y,y,y,2014
MIL201405270,BAL,MIL,MIL06,20140527,0,7:11PM,night,,,false,,224,25552,dry,none,dome,72,unknown,0,odrit701,,,reybd901,kellj901,belld901,woodt901,,,rodrf003,mcfat001,,regular,6,7,MIL,BAL,y,both,y,y,y,2014
MIN201405270,TEX,MIN,MIN04,20140527,0,7:11PM,night,,,true,,163,22702,unknown,unknown,unknown,69,fromlf,13,thors701,,,estam901,hobep901,laynj901,dimum901,,,perkg001,sorij001,,regular,3,4,MIN,TEX,y,both,y,y,y,2014
NYN201405270,PIT,NYN,NYC20,20140527,0,7:11PM,night,,,false,,223,20263,unknown,unknown,unknown,84,torf,11,karph701,,,fagac901,nelsj901,barrs901,diazl901,,,blacv001,gomej002,mejij001,regular,2,4,NYN,PIT,y,both,y,y,y,2014
OAK201405270,DET,OAK,OAK01,20140527,0,7:08PM,night,,,true,,199,21549,unknown,unknown,cloudy,68,torf,14,dybdc701,,,campa902,mealj901,emmep901,bakej902,,,albua001,abadf001,nathj001,regular,6,5,DET,OAK,y,both,y,y,y,2014
PHI201405270,COL,PHI,PHI13,20140527,0,8:27PM,night,,,false,,201,23159,unknown,unknown,unknown,70,tocf,3,macom701,,,gormb901,rackd901,randt901,wolfj901,,,delaj001,hamec001,,regular,6,2,COL,PHI,y,both,y,y,y,2014
SEA201405270,ANA,SEA,SEA03,20140527,0,7:10PM,night,,,true,,183,13064,unknown,unknown,sunny,64,torf,6,radoe701,,,gibsh902,scotd901,iassd901,buckc901,,,weavj003,eliar001,friee001,regular,6,4,ANA,SEA,y,both,y,y,y,2014
SFN201405270,CHN,SFN,SFO03,20140527,0,7:15PM,night,,,false,,159,41060,unknown,unknown,sunny,59,tocf,12,ducam701,,,fleta901,segac901,muchm901,wegnm901,,,hudst001,arrij001,,regular,0,4,SFN,CHN,y,both,y,y,y,2014
SLN201405270,NYA,SLN,STL10,20140527,0,7:16PM,night,,,false,,161,45202,unknown,unknown,cloudy,82,rtol,7,muelg701,,,morag901,vanol901,herna901,johna901,,,lynnl001,pheld001,,regular,0,6,SLN,NYA,y,both,y,y,y,2014
TOR201405270,TBA,TOR,TOR02,20140527,0,7:07PM,night,,,true,,180,15993,dry,none,dome,68,unknown,0,moreh701,,,hudsm901,onorb901,eddid901,blasc901,,,buehm001,cobba001,jansc001,regular,6,9,TOR,TBA,y,both,y,y,y,2014
ARI201405280,SDN,ARI,PHO01,20140528,0,6:40PM,night,,,false,,209,22233,unknown,unknown,unknown,100,unknown,8,rausg701,,,barbs901,guccc901,nauep901,coope901,,,andec001,staut001,,regular,6,12,ARI,SDN,y,both,y,y,y,2014
BOS201405280,ATL,BOS,BOS07,20140528,0,7:18PM,night,,,true,,189,36189,unknown,unknown,unknown,49,fromcf,15,scogc701,,,hoyej901,welkb901,tumpj901,davib902,,,lackj001,floyg001,,regular,0,4,BOS,ATL,y,both,y,y,y,2014
CHA201405280,CLE,CHA,CHI12,20140528,0,7:10PM,night,,,true,,166,14228,unknown,unknown,overcast,59,ltor,8,frisd701,,,barrl901,everm901,kulpr901,hicke901,,,belir001,shawb001,,regular,2,3,CHA,CLE,y,both,y,y,y,2014
KCA201405280,HOU,KCA,KAN06,20140528,0,1:12PM,day,,,true,,201,16220,unknown,unknown,cloudy,88,fromlf,6,boycd701,,,barkl901,rippm901,cedeg901,danlk901,,,cosaj001,duffd001,,regular,9,3,HOU,KCA,y,both,y,y,y,2014
LAN201405280,CIN,LAN,LOS03,20140528,0,7:11PM,night,,,false,,188,41129,unknown,unknown,cloudy,71,tocf,8,hartd701,,,cuzzp901,davig901,wolcq901,gibsg901,,,bailh001,kersc001,chapa001,regular,3,2,CIN,LAN,y,both,y,y,y,2014
MIL201405280,BAL,MIL,MIL06,20140528,0,7:10PM,night,,,false,,209,28280,dry,none,dome,70,unknown,0,franw701,,,kellj901,belld901,woodt901,reybd901,,,gally001,norrb001,,regular,3,8,MIL,BAL,y,both,y,y,y,2014
MIN201405280,TEX,MIN,MIN04,20140528,0,7:11PM,night,,,true,,192,26472,unknown,unknown,sunny,79,fromcf,7,wongg701,,,hobep901,laynj901,dimum901,estam901,,,tolls002,burtj001,sorij001,regular,1,0,TEX,MIN,y,both,y,y,y,2014
NYN201405280,PIT,NYN,NYC20,20140528,0,1:10PM,day,,,false,,188,34839,unknown,unknown,unknown,56,fromcf,13,karph701,,,nelsj901,barrs901,diazl901,fagac901,,,colob001,mortc002,famij001,regular,0,5,NYN,PIT,y,both,y,y,y,2014
OAK201405280,DET,OAK,OAK01,20140528,0,7:07PM,night,,,true,,146,15590,unknown,unknown,sunny,71,fromlf,17,dybdc701,,,mealj901,emmep901,bakej902,campa902,,,kazms001,nathj001,,regular,1,3,OAK,DET,y,both,y,y,y,2014
PHI201405280,COL,PHI,PHI13,20140528,0,7:08PM,night,,,false,,226,23691,unknown,unknown,unknown,60,rtol,10,macom701,,,rackd901,randt901,wolfj901,gormb901,,,papej001,hawkl001,,regular,3,6,PHI,COL,y,both,y,y,y,2014
SEA201405280,ANA,SEA,SEA03,20140528,0,7:10PM,night,,,true,,150,13895,dry,none,dome,63,unknown,0,peted701,,,scotd901,iassd901,buckc901,gibsh902,,,hernf002,wilsc004,rodnf001,regular,1,3,SEA,ANA,y,both,y,y,y,2014
SFN201405280,CHN,SFN,SFO03,20140528,0,12:45PM,day,,,false,,198,41186,unknown,unknown,sunny,66,tocf,14,thomc701,,,segac901,muchm901,wegnm901,fleta901,,,kontg001,jacke001,,regular,0,5,SFN,CHN,y,both,y,y,y,2014
SLN201405280,NYA,SLN,STL10,20140528,0,7:20PM,night,,,false,,202,45267,unknown,unknown,cloudy,86,tolf,6,muelg701,,,vanol901,herna901,johna901,morag901,,,kuroh001,mills001,,regular,7,4,NYA,SLN,y,both,y,y,y,2014
TOR201405280,TBA,TOR,TOR02,20140528,0,7:07PM,night,,,true,,203,17309,dry,none,dome,68,unknown,0,moreh701,,,onorb901,eddid901,blasc901,hudsm901,,,loupa001,nunel001,,regular,2,3,TOR,TBA,y,both,y,y,y,2014
WAS201405280,MIA,WAS,WAS11,20140528,0,7:06PM,night,,,false,,227,24830,unknown,unknown,cloudy,83,ltor,1,jacot701,,,bucks901,reynj901,knigb901,culbf901,,,slowk001,blevj001,,regular,8,5,MIA,WAS,y,both,y,y,y,2014
ARI201405290,CIN,ARI,PHO01,20140529,0,6:40PM,night,,,false,,150,18457,unknown,unknown,sunny,97,rtol,10,rausg701,,,rippm901,cedeg901,danlk901,barkl901,,,collj001,cingt001,,regular,0,4,ARI,CIN,y,both,y,y,y,2014
BOS201405290,ATL,BOS,BOS07,20140529,0,7:11PM,night,,,true,,180,36292,unknown,unknown,unknown,59,rtol,9,ellib701,,,welkb901,tumpj901,davib902,hoyej901,,,uehak001,kimbc001,,regular,3,4,BOS,ATL,y,both,y,y,y,2014
HOU201405290,BAL,HOU,HOU03,20140529,0,7:11PM,night,,,true,,176,22884,unknown,unknown,cloudy,83,rtol,4,wilkt701,,,muchm901,wegnm901,fleta901,segac901,,,fielj002,guilp001,qualc001,regular,1,3,HOU,BAL,y,both,y,y,y,2014
LAN201405290,PIT,LAN,LOS03,20140529,0,7:10PM,night,,,false,,178,39643,unknown,unknown,cloudy,72,ltor,7,munse701,,,guccc901,nauep901,coope901,barbs901,,,coleg001,leagb001,grilj001,regular,6,3,PIT,LAN,y,both,y,y,y,2014
MIN201405290,TEX,MIN,MIN04,20140529,0,12:11PM,day,,,true,,214,28170,unknown,unknown,cloudy,76,fromrf,8,thors701,,,laynj901,dimum901,estam901,hobep901,,,ogana001,fienc001,sorij001,regular,5,4,TEX,MIN,y,both,y,y,y,2014
OAK201405290,DET,OAK,OAK01,20140529,0,12:37PM,day,,,true,,208,21860,unknown,unknown,cloudy,75,torf,8,feldd701,,,emmep901,bakej902,campa902,mealj901,,,porcr001,chavj001,nathj001,regular,5,4,DET,OAK,y,both,y,y,y,2014
PHI201405290,NYN,PHI,PHI13,20140529,0,7:07PM,night,,,false,,175,26668,unknown,unknown,unknown,59,tocf,6,macom701,,,eddid901,blasc901,hudsm901,onorb901,,,wheez001,buchd001,mejij001,regular,4,1,NYN,PHI,y,both,y,y,y,2014
SEA201405290,ANA,SEA,SEA03,20140529,0,7:11PM,night,,,true,,188,11657,unknown,unknown,cloudy,62,unknown,1,padud701,,,iassd901,buckc901,gibsh902,scotd901,,,shoem001,maurb001,friee001,regular,7,5,ANA,SEA,y,both,y,y,y,2014
SLN201405290,SFN,SLN,STL10,20140529,0,7:15PM,night,,,false,,188,41337,unknown,unknown,cloudy,86,rtol,8,smitm701,,,everm901,kulpr901,pattm903,barrl901,,,lopej002,martc006,romos001,regular,6,5,SFN,SLN,y,both,y,y,y,2014
TOR201405290,KCA,TOR,TOR02,20140529,0,7:09PM,night,,,true,,206,17978,dry,none,dome,68,unknown,0,uttes701,,,herna901,johna901,morag901,vanol901,,,daviw001,redmt002,hollg001,regular,8,6,KCA,TOR,y,both,y,y,y,2014
ARI201405300,CIN,ARI,PHO01,20140530,0,6:40PM,night,,,false,,160,19826,unknown,unknown,sunny,102,ltor,8,johnr701,,,cedeg901,danlk901,barkl901,rippm901,,,leakm001,arrob001,chapa001,regular,6,4,CIN,ARI,y,both,y,y,y,2014
BOS201405300,TBA,BOS,BOS07,20140530,0,7:11PM,night,,,true,,235,35820,unknown,unknown,unknown,69,fromlf,11,scogc701,,,belld901,woodt901,reybd901,kellj901,,,milla002,nunel001,,regular,2,3,BOS,TBA,y,both,y,y,y,2014
CHA201405300,SDN,CHA,CHI12,20140530,0,7:12PM,night,,,true,,171,25342,unknown,unknown,sunny,68,torf,9,roseb701,,,buckc901,gibsh902,scotd901,iassd901,,,kenni001,dankj001,streh001,regular,4,1,SDN,CHA,y,both,y,y,y,2014
CLE201405300,COL,CLE,CLE08,20140530,0,7:07PM,night,,,true,,187,25066,unknown,unknown,sunny,76,fromcf,8,ockes701,,,tumpj901,davib902,hoyej901,welkb901,,,klubc001,nicaj001,allec002,regular,2,5,CLE,COL,y,both,y,y,y,2014
HOU201405300,BAL,HOU,HOU03,20140530,0,7:20PM,night,,,true,,160,38482,dry,none,dome,73,unknown,0,porzg701,,,wegnm901,fleta901,segac901,muchm901,,,oberb001,gonzm003,qualc001,regular,1,2,HOU,BAL,y,both,y,y,y,2014
LAN201405300,PIT,LAN,LOS03,20140530,0,7:10PM,night,,,false,,205,47503,unknown,unknown,sunny,74,tocf,8,hartd701,,,nauep901,coope901,barbs901,guccc901,,,lirif001,beckj002,grilj001,regular,2,1,PIT,LAN,y,both,y,y,y,2014
MIA201405300,ATL,MIA,MIA02,20140530,0,7:10PM,night,,,false,,173,18469,dry,none,dome,76,unknown,0,jernr701,,,davig901,wolcq901,gibsg901,cuzzp901,,,tehej001,koeht001,kimbc001,regular,3,2,ATL,MIA,y,both,y,y,y,2014
MIL201405300,CHN,MIL,MIL06,20140530,0,7:11PM,night,,,false,,195,36100,unknown,unknown,sunny,73,tolf,4,odrit701,,,bakej902,campa902,mealj901,emmep901,,,estrm001,woodt004,,regular,5,11,MIL,CHN,y,both,y,y,y,2014
NYA201405300,MIN,NYA,NYC21,20140530,0,7:08PM,night,,,true,,184,42245,unknown,unknown,overcast,75,tolf,13,karph701,,,randt901,wolfj901,gormb901,rackd901,,,nolar001,nunov001,,regular,6,1,MIN,NYA,y,both,y,y,y,2014
OAK201405300,ANA,OAK,OAK01,20140530,0,7:07PM,night,,,true,,184,23384,unknown,unknown,overcast,60,torf,9,dybdc701,,,reynj901,knigb901,culbf901,bucks901,,,pomed001,richg002,,regular,5,9,OAK,ANA,y,both,y,y,y,2014
PHI201405300,NYN,PHI,PHI13,20140530,0,7:07PM,night,,,false,,323,30236,unknown,unknown,cloudy,76,torf,10,macom701,,,blasc901,hudsm901,onorb901,eddid901,,,defrj001,mejij001,,regular,5,6,PHI,NYN,y,both,y,y,y,2014
SEA201405300,DET,SEA,SEA03,20140530,0,7:10PM,night,,,true,,185,29000,unknown,unknown,sunny,67,fromrf,2,peted701,,,dimum901,estam901,wendh902,laynj901,,,verlj001,iwakh001,chamj002,regular,6,3,DET,SEA,y,both,y,y,y,2014
SLN201405300,SFN,SLN,STL10,20140530,0,7:17PM,night,,,false,,194,43107,unknown,unknown,unknown,73,unknown,3,smitm701,,,kulpr901,pattm903,barrl901,everm901,,,bumgm001,waina001,,regular,9,4,SFN,SLN,y,both,y,y,y,2014
TOR201405300,KCA,TOR,TOR02,20140530,0,7:07PM,night,,,true,,181,21543,unknown,unknown,unknown,66,torf,5,uttes701,,,johna901,morag901,vanol901,herna901,,,vargj001,happj001,,regular,6,1,KCA,TOR,y,both,y,y,y,2014
WAS201405300,TEX,WAS,WAS11,20140530,0,7:07PM,night,,,false,,165,31659,unknown,unknown,sunny,73,ltor,1,vincd701,,,barrs901,diazl901,fagac901,nelsj901,,,stras001,lewic001,,regular,2,9,WAS,TEX,y,both,y,y,y,2014
ARI201405310,CIN,ARI,PHO01,20140531,0,7:10PM,night,,,false,,177,23765,unknown,unknown,sunny,105,ltor,12,johnr701,,,danlk901,barkl901,rippm901,cedeg901,,,cuetj001,mccab001,,regular,5,0,CIN,ARI,y,both,y,y,y,2014
BOS201405310,TBA,BOS,BOS07,20140531,0,7:15PM,night,,,true,,187,37076,unknown,unknown,sunny,57,fromrf,6,shalm701,,,barrt901,reybd901,woodt901,belld901,,,delar003,odorj001,,regular,1,7,BOS,TBA,y,both,y,y,y,2014
CHA201405310,SDN,CHA,CHI12,20140531,0,1:10PM,day,,,true,,196,19025,unknown,unknown,sunny,81,fromlf,10,roseb701,,,gibsh902,scotd901,iassd901,buckc901,,,rosst001,riena001,streh001,regular,4,2,SDN,CHA,y,both,y,y,y,2014
CLE201405310,COL,CLE,CLE08,20140531,0,3:06PM,day,,,true,,185,20174,unknown,unknown,sunny,77,fromrf,18,maveb701,,,davib902,hoyej901,welkb901,tumpj901,,,shawb001,brotr001,allec002,regular,6,7,CLE,COL,y,both,y,y,y,2014
HOU201405310,BAL,HOU,HOU03,20140531,0,3:11PM,day,,,true,,165,29619,dry,none,dome,73,unknown,0,blour701,,,fleta901,segac901,muchm901,wegnm901,,,tillc001,keucd001,britz001,regular,4,1,BAL,HOU,y,both,y,y,y,2014
LAN201405310,PIT,LAN,LOS03,20140531,0,4:15PM,day,,,false,,187,49455,unknown,unknown,sunny,77,tocf,8,munse701,,,coope901,barbs901,guccc901,nauep901,,,ryu-h001,cumpb001,wrigj001,regular,2,12,LAN,PIT,y,both,y,y,y,2014
MIA201405310,ATL,MIA,MIA02,20140531,0,4:10PM,day,,,false,,208,26875,dry,none,dome,77,unknown,0,jernr701,,,wolcq901,gibsg901,cuzzp901,davig901,,,sante001,turnj002,kimbc001,regular,9,5,ATL,MIA,y,both,y,y,y,2014
MIL201405310,CHN,MIL,MIL06,20140531,0,3:10PM,day,,,false,,180,42332,unknown,unknown,cloudy,71,fromcf,13,odrit701,,,campa902,mealj901,emmep901,bakej902,,,hammj002,peraw001,,regular,8,0,CHN,MIL,y,both,y,y,y,2014
NYA201405310,MIN,NYA,NYC21,20140531,0,1:10PM,day,,,true,,184,44346,unknown,unknown,cloudy,69,ltor,17,karph701,,,wolfj901,gormb901,rackd901,randt901,,,tanam001,duenb001,robed002,regular,1,3,NYA,MIN,y,both,y,y,y,2014
OAK201405310,ANA,OAK,OAK01,20140531,0,7:10PM,night,,,true,,193,35067,unknown,unknown,sunny,63,torf,4,thomc701,,,knigb901,culbf901,bucks901,reynj901,,,rodrf004,skagt001,,regular,3,11,OAK,ANA,y,both,y,y,y,2014
PHI201405310,NYN,PHI,PHI13,20140531,0,3:09PM,day,,,false,,332,37516,unknown,unknown,cloudy,77,fromcf,18,dunnj701,,,hudsm901,onorb901,eddid901,blasc901,,,carlb001,basta001,torrc001,regular,5,4,NYN,PHI,y,both,y,y,y,2014
SEA201405310,DET,SEA,SEA03,20140531,0,7:11PM,night,,,true,,198,37142,unknown,unknown,sunny,71,torf,3,radoe701,,,estam901,wendh902,laynj901,dimum901,,,younc003,smyld001,rodnf001,regular,2,3,SEA,DET,y,both,y,y,y,2014
SLN201405310,SFN,SLN,STL10,20140531,0,1:16PM,day,,,false,,149,44426,unknown,unknown,cloudy,86,rtol,7,smitm701,,,pattm903,barrl901,everm901,kulpr901,,,wachm001,petiy001,roset001,regular,0,2,SLN,SFN,y,both,y,y,y,2014
TOR201405310,KCA,TOR,TOR02,20140531,0,1:10PM,day,,,true,,173,31652,unknown,unknown,sunny,67,rtol,6,uttes701,,,morag901,vanol901,herna901,johna901,,,strom001,brooa001,redmt002,regular,2,12,TOR,KCA,y,both,y,y,y,2014
WAS201405310,TEX,WAS,WAS11,20140531,0,12:05PM,day,,,false,,167,35164,unknown,unknown,sunny,73,tocf,6,vincd701,,,diazl901,fagac901,nelsj901,barrs901,,,fistd001,tepen001,,regular,2,10,WAS,TEX,y,both,y,y,y,2014
ARI201406010,CIN,ARI,PHO01,20140601,0,1:10PM,day,,,false,,179,24119,dry,none,dome,75,unknown,0,johnr701,,,barkl901,rippm901,cedeg901,sches901,,,simoa001,milew001,chapa001,regular,4,3,CIN,ARI,y,both,y,y,y,2014
BOS201406010,TBA,BOS,BOS07,20140601,0,1:39PM,day,,,true,,192,37688,unknown,unknown,cloudy,73,fromrf,6,ellib701,,,reybd901,woodt901,belld901,barrt901,,,lestj001,bedae001,,regular,0,4,BOS,TBA,y,both,y,y,y,2014
CHA201406010,SDN,CHA,CHI12,20140601,0,1:10PM,day,,,true,,128,23185,unknown,unknown,unknown,87,rtol,14,roseb701,,,scotd901,iassd901,buckc901,gibsh902,,,salec001,stule002,,regular,1,4,CHA,SDN,y,both,y,y,y,2014
CLE201406010,COL,CLE,CLE08,20140601,0,1:05PM,day,,,true,,191,16682,unknown,unknown,cloudy,80,ltor,5,maveb701,,,hoyej901,welkb901,tumpj901,davib902,,,atchs001,ottaa001,,regular,4,6,CLE,COL,y,both,y,y,y,2014
HOU201406010,BAL,HOU,HOU03,20140601,0,1:12PM,day,,,true,,194,17022,dry,none,dome,73,unknown,0,porzg701,,,segac901,muchm901,wegnm901,fleta901,,,chenw001,felds001,,regular,9,4,BAL,HOU,y,both,y,y,y,2014
LAN201406010,PIT,LAN,LOS03,20140601,0,5:08PM,night,,,false,,202,51020,unknown,unknown,sunny,74,tocf,9,hartd701,,,barbs901,guccc901,nauep901,coope901,,,volqe001,greiz001,grilj001,regular,5,3,PIT,LAN,y,both,y,y,y,2014
MIA201406010,ATL,MIA,MIA02,20140601,0,1:10PM,day,,,false,,159,21997,dry,none,dome,76,unknown,0,jernr701,,,gibsg901,cuzzp901,davig901,wolcq901,,,wooda002,cishs001,simms001,regular,4,2,ATL,MIA,y,both,y,y,y,2014
MIL201406010,CHN,MIL,MIL06,20140601,0,1:10PM,day,,,false,,138,36277,unknown,unknown,unknown,84,torf,16,odrit701,,,mealj901,emmep901,bakej902,campa902,,,lohsk001,samaj001,,regular,0,9,MIL,CHN,y,both,y,y,y,2014
