gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
MIL202106150,CIN,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,3,belld002,value,35,28,2,2,0,0,0,2,1,1,2,3,0,14,0,1,0,0,0,30,0,38,4,0,0,0,1,0,5,0,13,0,0,0,1,0,2,0,0,30,13,2,2,0,0,0,2,0,indij001,aquia001,castn001,stept001,vottj001,suare001,heins001,farmk001,castl003,castl003,stept001,vottj001,indij001,suare001,farmk001,aquia001,heins001,castn001,,20210615,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202106150,MIL,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,7,counc001,value,38,32,1,4,0,0,0,1,1,0,0,5,0,13,2,0,2,0,1,30,0,35,2,0,0,0,2,1,3,0,14,2,0,0,1,1,0,1,0,30,11,0,0,0,0,0,0,1,urial001,voged001,yelic001,garca003,narvo001,adamw002,petej002,bradj001,andeb004,andeb004,narvo001,voged001,petej002,urial001,adamw002,yelic001,bradj001,garca003,,20210615,0,MIL06,h,CIN,0,1,0,regular,y,y
NYN202106150,CHN,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,rossd001,value,35,33,2,7,0,0,1,2,0,0,1,1,0,15,0,0,0,0,0,24,0,37,8,2,0,0,3,3,6,0,11,0,0,0,0,1,0,0,0,24,10,1,1,0,0,0,0,0,pedej001,bryak001,baezj001,rizza001,contw001,happi001,heywj001,alcas002,milla003,milla003,contw001,rizza001,alcas002,bryak001,baezj001,pedej001,happi001,heywj001,,20210615,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202106150,NYN,0,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,10,rojal801,value,37,30,3,8,2,0,0,3,0,1,0,6,0,11,0,0,1,0,0,27,0,35,7,0,0,1,2,2,1,0,15,1,0,0,0,0,0,0,0,27,5,0,0,0,0,0,0,0,villj001,lindf001,smitd008,alonp001,mckib001,mccaj001,pillk001,guill001,walkt004,walkt004,mccaj001,alonp001,guill001,villj001,lindf001,smitd008,pillk001,mckib001,,20210615,0,NYC20,h,CHN,1,0,0,regular,y,y
OAK202106150,ANA,0,0,1,0,1,0,0,1,1,,,,,,,,,,,,,,,,,,,,3,maddj801,value,34,33,4,7,0,0,2,4,0,0,0,1,0,8,0,0,1,0,0,24,0,36,8,3,0,1,6,6,4,0,7,0,0,0,0,1,0,0,0,24,5,0,0,0,0,0,0,0,uptoj001,ohtas001,iglej001,walsj001,wardt002,wongk002,suzuk001,lagaj001,fletd002,heana001,suzuk001,walsj001,fletd002,wongk002,iglej001,uptoj001,lagaj001,wardt002,ohtas001,20210615,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202106150,OAK,0,0,2,0,0,3,0,1,,,,,,,,,,,,,,,,,,,,,6,melvb001,value,36,31,6,8,3,0,1,6,0,1,0,4,0,7,0,0,0,0,0,27,0,34,7,0,0,2,4,4,1,0,8,0,0,0,0,0,0,0,0,27,11,0,1,0,0,0,0,0,canhm001,chapm001,olsom001,lowrj001,murps001,piscs001,andre001,kempt001,bolts001,montf001,murps001,olsom001,kempt001,chapm001,andre001,canhm001,bolts001,piscs001,lowrj001,20210615,0,OAK01,h,ANA,1,0,0,regular,y,y
SEA202106150,MIN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,2,baldr001,value,29,29,0,4,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,24,0,43,14,1,1,3,10,9,4,0,11,1,1,0,0,1,0,0,1,24,3,1,0,0,1,1,0,0,arral001,donaj001,larnt001,cruzn002,polaj001,kiria001,sanom001,gordn001,rortb001,happj001,rortb001,sanom001,arral001,donaj001,polaj001,larnt001,gordn001,kiria001,cruzn002,20210615,0,SEA03,v,SEA,0,1,0,regular,y,y
SEA202106150,SEA,1,4,0,1,0,2,1,1,,,,,,,,,,,,,,,,,,,,,9,servs002,value,43,37,10,14,1,1,3,9,0,1,1,4,0,11,0,0,0,0,0,27,0,29,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,27,15,0,2,0,0,0,0,0,crawj002,fralj001,frant002,seagk001,moord002,murpt002,bauej001,torrl001,longs001,flexc001,murpt002,frant002,moord002,seagk001,crawj002,longs001,fralj001,bauej001,torrl001,20210615,0,SEA03,h,MIN,1,0,0,regular,y,y
SFN202106150,ARI,4,3,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,lovut001,value,41,38,8,12,5,0,0,8,0,0,0,3,0,7,0,0,1,0,0,24,0,39,11,1,1,2,9,5,4,0,5,0,1,0,0,0,0,0,0,24,11,1,1,0,0,1,0,0,rojaj001,martk001,kellc002,walkc002,cabra002,perad001,reddj001,ahmen001,youna002,youna002,kellc002,walkc002,rojaj001,cabra002,ahmen001,perad001,martk001,reddj001,,20210615,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202106150,SFN,0,3,0,0,0,2,0,4,,,,,,,,,,,,,,,,,,,,,6,kaplg001,value,39,35,9,11,1,1,2,9,0,0,0,4,0,5,0,0,1,0,1,27,0,41,12,5,0,0,8,8,3,0,7,0,0,0,0,0,0,0,0,27,12,0,1,0,0,0,0,0,slata001,yastm001,poseb001,crawb001,florw001,beltb001,solad001,duggs001,littz001,littz001,poseb001,beltb001,solad001,florw001,crawb001,slata001,duggs001,yastm001,,20210615,0,SFO03,h,ARI,1,0,0,regular,y,y
SLN202106150,MIA,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,mattd001,value,36,30,1,3,0,0,0,1,0,0,0,6,0,10,0,0,0,0,0,24,1,29,6,0,0,1,2,2,1,0,9,0,0,0,0,0,2,1,0,24,8,1,2,0,0,0,2,1,chisj001,marts002,aguij001,duvaa001,sancj003,bertj001,leons001,diazi001,roget003,roget003,leons001,aguij001,bertj001,diazi001,chisj001,sancj003,marts002,duvaa001,,20210615,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202106150,SLN,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,3,shilm801,value,29,28,2,6,0,0,1,2,0,0,0,1,0,9,2,1,1,0,0,27,0,36,3,0,0,0,1,1,6,0,10,0,0,0,0,0,0,0,0,27,12,1,0,0,0,0,0,0,carld002,goldp001,arenn001,oneit001,moliy001,sosae001,dejop001,thoml002,kim-k001,kim-k001,moliy001,goldp001,sosae001,arenn001,dejop001,oneit001,carld002,thoml002,,20210615,0,STL10,h,MIA,1,0,0,regular,y,y
TOR202106150,NYA,0,1,0,1,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,9,boona001,value,42,36,6,9,3,0,3,5,0,0,0,6,0,7,1,0,1,0,1,27,0,41,9,1,0,1,5,4,6,0,6,0,0,0,0,1,1,0,1,27,9,0,1,0,1,0,1,0,lemad001,judga001,torrg001,stanm004,urshg001,sancg002,andum001,gittc001,gardb001,montj004,sancg002,gittc001,lemad001,urshg001,torrg001,andum001,gardb001,judga001,stanm004,20210615,0,BUF05,v,TOR,1,0,0,regular,y,y
TOR202106150,TOR,1,0,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,montc001,value,41,34,5,9,1,0,1,4,0,1,0,6,0,6,1,0,1,0,0,27,0,42,9,3,0,3,6,6,6,0,7,0,3,0,0,0,1,0,0,27,15,1,1,0,0,3,1,0,semim001,bichb001,guerv002,hernt002,gricr001,gurrl001,panij002,adamr004,espis001,ryu-h001,adamr004,guerv002,panij002,espis001,semim001,gurrl001,gricr001,hernt002,bichb001,20210615,0,BUF05,h,NYA,0,1,0,regular,y,y
WAS202106150,PIT,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,8,sheld801,value,36,35,1,8,1,0,0,1,0,0,0,1,0,8,0,0,1,0,1,24,0,38,13,1,1,1,8,8,2,0,7,0,0,0,1,1,0,0,0,24,9,0,1,0,0,0,0,0,newmk001,hayek001,reynb001,stalj001,polag001,gonze004,gameb001,evanp001,andet002,andet002,stalj001,evanp001,newmk001,hayek001,gonze004,gameb001,reynb001,polag001,,20210615,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS202106150,WAS,5,0,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,6,martd002,value,38,34,8,13,1,1,1,8,1,1,0,2,0,7,0,0,1,0,0,27,0,36,8,1,0,0,1,1,1,0,8,0,0,0,0,0,0,0,0,27,9,1,1,0,0,0,0,0,schwk001,turnt001,sotoj001,zimmr001,harrj002,gomey001,mercj002,roblv001,corbp001,corbp001,gomey001,zimmr001,harrj002,mercj002,turnt001,schwk001,roblv001,sotoj001,,20210615,0,WAS11,h,PIT,1,0,0,regular,y,y
ATL202106160,BOS,2,0,0,2,2,0,4,0,0,,,,,,,,,,,,,,,,,,,,7,coraa001,value,44,41,10,14,8,0,1,10,0,0,0,3,0,10,0,0,0,0,0,27,0,47,12,4,1,2,8,6,5,0,8,2,0,0,0,1,0,0,0,27,8,2,0,0,0,0,0,0,gonzm002,verda001,martj006,bogax001,dever001,renfh001,vazqc001,dalbb001,richg002,richg002,vazqc001,dalbb001,gonzm002,dever001,bogax001,martj006,verda001,renfh001,,20210616,0,ATL03,v,ATL,1,0,0,regular,y,y
ATL202106160,ATL,0,0,1,2,3,1,0,0,1,,,,,,,,,,,,,,,,,,,,12,snitb801,value,47,39,8,12,4,1,2,8,0,1,2,5,0,8,0,0,0,0,2,27,0,44,14,8,0,1,10,10,3,0,10,0,0,0,0,0,0,0,0,27,5,1,0,0,0,0,0,0,acunr001,freef001,albio001,almoa001,rilea001,swand001,smitk002,hereg002,andei001,andei001,smitk002,freef001,albio001,rilea001,swand001,almoa001,hereg002,acunr001,,20210616,0,ATL03,h,BOS,0,1,0,regular,y,y
CHA202106160,TBA,0,0,0,0,2,1,2,2,0,0,,,,,,,,,,,,,,,,,,,5,cashk001,value,42,40,7,9,5,0,2,7,0,0,0,2,0,12,0,0,0,0,1,28,0,41,12,3,0,1,8,5,1,0,10,0,0,0,1,0,0,0,0,28,9,1,1,0,0,0,0,0,loweb001,arozr001,choij001,meada001,diazy001,wendj002,margm001,kierk001,zunim001,yarbr001,zunim001,choij001,loweb001,diazy001,wendj002,meada001,kierk001,margm001,arozr001,20210616,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202106160,CHA,0,0,0,4,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,5,larut101,value,41,39,8,12,3,0,1,7,1,0,0,1,0,10,0,0,1,0,1,30,0,42,9,5,0,2,7,5,2,0,12,0,1,0,0,0,0,0,0,30,10,1,0,0,0,1,0,0,andet001,goodb001,vauga001,abrej003,grany001,lambj001,garcl004,collz001,mendd002,gioll001,collz001,abrej003,mendd002,garcl004,andet001,vauga001,goodb001,lambj001,grany001,20210616,0,CHI12,h,TBA,1,0,0,regular,y,y
CLE202106160,BAL,2,0,1,0,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,8,hydeb801,value,42,38,7,12,2,0,1,7,0,0,1,3,0,9,0,1,1,0,1,24,0,38,9,2,1,1,8,8,4,0,9,2,0,0,0,0,0,1,0,24,6,1,0,0,0,0,0,1,mullc002,manct001,galvf001,mounr001,stewd002,haysa001,franm004,sevep001,valap001,akink001,sevep001,manct001,valap001,franm004,galvf001,stewd002,mullc002,haysa001,mounr001,20210616,0,CLE08,v,CLE,0,1,0,regular,y,y
CLE202106160,CLE,1,0,5,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,6,frant001,value,38,32,8,9,2,1,1,8,0,0,2,4,0,9,0,1,0,0,0,27,0,42,12,2,0,1,7,6,3,0,9,1,0,0,0,0,0,1,1,27,7,1,1,0,1,0,0,1,hernc005,rosaa003,ramij003,ramih004,rosae001,chany001,bradb002,river003,zimmb001,civaa001,river003,chany001,hernc005,ramij003,rosaa003,rosae001,zimmb001,ramih004,bradb002,20210616,0,CLE08,h,BAL,1,0,0,regular,y,y
COL202106160,SDN,0,0,3,2,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,8,tingj801,value,42,36,7,11,2,0,3,7,0,1,0,5,0,7,0,0,0,0,1,24,2,40,13,4,0,2,8,8,3,0,5,0,1,0,1,0,2,0,0,24,9,0,0,0,0,1,2,0,phamt001,tatif002,machm001,myerw001,grist001,profj001,kim-h002,rivaw001,snelb001,snelb001,rivaw001,profj001,kim-h002,machm001,tatif002,phamt001,grist001,myerw001,,20210616,0,DEN02,v,COL,0,1,0,regular,y,y
COL202106160,COL,3,0,1,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,8,blacb001,value,40,36,8,13,4,0,2,8,1,0,0,3,0,5,2,0,0,0,0,27,0,42,11,2,0,3,7,6,5,0,7,0,0,0,0,1,0,0,1,27,10,1,1,0,1,0,0,0,tapir001,dazay001,stort001,cronc002,rodgb002,fuenj001,hampg001,diaze005,freek001,freek001,diaze005,cronc002,rodgb002,fuenj001,stort001,tapir001,hampg001,dazay001,,20210616,0,DEN02,h,SDN,1,0,0,regular,y,y
HOU202106160,TEX,0,0,1,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,4,woodc001,value,35,31,4,6,0,0,2,4,0,0,0,4,0,6,0,0,2,0,0,24,0,39,12,2,0,6,8,8,3,0,6,1,0,0,0,0,0,0,0,24,9,0,1,0,0,0,0,0,kinei001,lowen001,garca005,gallj002,solan001,calhw001,white006,heimj001,culbc001,lylej001,heimj001,lowen001,solan001,culbc001,kinei001,calhw001,garca005,white006,gallj002,20210616,0,HOU03,v,HOU,0,1,0,regular,y,y
HOU202106160,HOU,1,3,0,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,7,baked002,value,39,35,8,12,2,0,6,8,0,0,1,3,0,6,0,0,1,0,0,27,0,35,6,0,0,2,4,4,4,0,6,0,0,0,0,0,0,0,0,27,11,0,2,0,0,0,0,0,altuj001,branm003,brega001,alvay001,gurry001,corrc001,mccoc001,stram002,maldm001,greiz001,maldm001,gurry001,altuj001,brega001,corrc001,alvay001,stram002,mccoc001,branm003,20210616,0,HOU03,h,TEX,1,0,0,regular,y,y
KCA202106160,DET,0,0,1,0,0,0,3,1,1,,,,,,,,,,,,,,,,,,,,11,hinca001,value,44,38,6,13,3,1,1,4,0,0,1,5,0,9,0,1,1,0,0,27,0,39,10,1,0,2,5,5,2,0,8,0,0,0,0,0,0,0,0,27,10,1,1,0,0,0,0,0,grosr001,badda001,candj002,schoj001,casth001,mazan001,goodn002,castw003,rogej004,skubt001,rogej004,schoj001,castw003,casth001,goodn002,grosr001,badda001,mazan001,candj002,20210616,0,KAN06,v,KCA,1,0,0,regular,y,y
KCA202106160,KCA,0,1,2,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,7,mathm001,value,39,37,5,10,1,0,2,5,0,0,0,2,0,8,0,0,1,0,1,27,0,44,13,3,1,1,6,6,5,0,9,1,2,0,0,0,0,1,0,27,9,0,1,0,0,2,0,1,merrw001,santc002,peres002,solej001,mondr003,gutik001,albeh001,taylm002,gallc001,singb001,gallc001,santc002,albeh001,gutik001,mondr003,merrw001,taylm002,solej001,peres002,20210616,0,KAN06,h,DET,0,1,0,regular,y,y
LAN202106160,PHI,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,giraj001,value,38,36,2,10,4,0,1,2,0,0,0,2,1,11,0,0,1,0,0,27,0,37,5,0,0,0,0,0,4,0,10,2,0,0,0,0,0,0,0,27,7,0,1,0,0,0,0,0,herro001,hoskr001,realj001,mccua001,bohma001,willl001,millb002,torrr001,wheez001,wheez001,realj001,hoskr001,willl001,bohma001,torrr001,mccua001,herro001,millb002,,20210616,0,LOS03,v,LAN,1,0,0,regular,y,y
LAN202106160,LAN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,robed001,value,37,31,0,5,0,0,0,0,0,0,2,4,0,10,0,0,1,0,0,27,0,38,10,4,0,1,2,2,2,1,11,0,0,0,0,0,0,0,0,27,9,0,1,0,0,0,0,0,bettm001,lux-g001,taylc001,beatm001,polla001,mckiz001,souzs001,barna001,kersc001,kersc001,barna001,beatm001,taylc001,mckiz001,lux-g001,polla001,bettm001,souzs001,,20210616,0,LOS03,h,PHI,0,1,0,regular,y,y
MIL202106160,CIN,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,4,belld002,value,33,31,2,6,2,0,0,2,0,0,0,2,1,8,0,1,0,0,0,27,0,36,5,2,0,0,1,1,2,0,17,2,0,0,1,0,0,0,0,27,2,0,0,0,0,0,0,0,indij001,winkj002,castn001,naqut001,vottj001,barnt001,farmk001,freem002,mahlt001,mahlt001,barnt001,vottj001,indij001,freem002,farmk001,winkj002,naqut001,castn001,,20210616,0,MIL06,v,MIL,1,0,0,regular,y,y
MIL202106160,MIL,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,counc001,value,36,31,1,5,2,0,0,1,1,0,2,2,0,17,0,0,0,0,0,27,0,33,6,2,0,0,2,2,2,1,8,0,0,0,0,0,0,1,0,27,9,0,0,0,0,0,0,1,urial001,voged001,yelic001,garca003,pinam001,petej002,lopet001,robed004,peraf001,peraf001,pinam001,voged001,lopet001,urial001,robed004,yelic001,garca003,petej002,,20210616,0,MIL06,h,CIN,0,1,0,regular,y,y
NYN202106160,CHN,0,0,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,6,rossd001,value,36,32,3,3,0,0,2,3,0,0,1,3,0,16,0,0,0,0,2,24,0,35,5,1,0,2,6,6,6,0,4,1,1,0,0,0,1,0,0,24,10,0,1,0,0,1,1,0,pedej001,rizza001,baezj001,happi001,wisdp001,orter001,sogae001,lobaj001,stocr001,stocr001,lobaj001,rizza001,sogae001,wisdp001,baezj001,pedej001,happi001,orter001,,20210616,0,NYC20,v,NYN,0,1,0,regular,y,y
NYN202106160,NYN,0,2,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,5,rojal801,value,35,28,6,5,1,0,2,6,0,0,1,6,0,4,1,0,1,0,0,27,0,36,3,0,0,2,3,3,3,0,16,1,1,0,0,0,0,0,0,27,3,2,0,0,0,1,0,0,villj001,lindf001,smitd008,alonp001,mckib001,pillk001,guill001,nidot001,degrj001,degrj001,nidot001,alonp001,guill001,villj001,lindf001,smitd008,pillk001,mckib001,,20210616,0,NYC20,h,CHN,1,0,0,regular,y,y
OAK202106160,ANA,3,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,maddj801,value,37,35,4,9,1,0,1,4,0,0,0,2,0,7,1,0,1,0,0,24,0,38,10,0,0,1,8,8,3,1,6,1,1,0,0,0,0,0,0,24,4,0,0,0,0,1,0,0,uptoj001,ohtas001,stasm001,iglej001,wardt002,walsj001,gossp001,lagaj001,fletd002,canng001,stasm001,walsj001,fletd002,gossp001,iglej001,uptoj001,lagaj001,wardt002,ohtas001,20210616,0,OAK01,v,OAK,0,1,0,regular,y,y
OAK202106160,OAK,0,0,0,1,1,6,0,0,,,,,,,,,,,,,,,,,,,,,6,melvb001,value,38,34,8,10,0,0,1,7,0,0,1,3,1,6,0,0,0,0,1,27,0,37,9,1,0,1,4,4,2,0,7,0,0,0,0,0,1,0,0,27,10,0,1,0,0,0,1,0,canhm001,laurr001,olsom001,morem001,chapm001,brows003,andre001,kempt001,garca006,irvic001,garca006,olsom001,kempt001,chapm001,andre001,canhm001,laurr001,brows003,morem001,20210616,0,OAK01,h,ANA,1,0,0,regular,y,y
SEA202106160,MIN,2,0,1,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,baldr001,value,39,36,7,11,2,0,2,7,0,0,0,3,0,6,1,0,2,0,0,27,0,31,5,1,0,0,2,2,0,0,11,0,1,0,0,1,0,1,0,27,7,0,1,0,0,1,0,1,polaj001,donaj001,cruzn002,kiria001,jeffr002,sanom001,arral001,simma001,celeg001,oberb002,jeffr002,sanom001,polaj001,donaj001,simma001,arral001,celeg001,kiria001,cruzn002,20210616,0,SEA03,v,SEA,1,0,0,regular,y,y
SEA202106160,SEA,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,2,servs002,value,31,30,2,5,1,0,0,2,0,1,0,0,0,11,0,1,0,0,0,27,0,39,11,2,0,2,7,7,3,0,6,0,1,0,0,0,1,0,0,27,13,0,2,0,0,1,1,0,crawj002,fralj001,hanim001,seagk001,frant002,bauej001,longs001,tramt001,godoj001,shefj001,godoj001,frant002,longs001,seagk001,crawj002,fralj001,tramt001,bauej001,hanim001,20210616,0,SEA03,h,MIN,0,1,0,regular,y,y
SFN202106160,ARI,2,0,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,7,lovut001,value,41,39,7,10,3,0,1,6,0,0,0,2,0,7,0,0,0,0,2,24,0,46,13,1,1,5,13,13,9,1,9,0,1,0,1,0,1,0,0,24,3,1,0,0,0,1,1,0,rojaj001,martk001,smitp002,escoe001,cabra002,perad001,reddj001,vogts001,kellm002,kellm002,vogts001,smitp002,escoe001,cabra002,rojaj001,perad001,martk001,reddj001,,20210616,0,SFO03,v,SFN,0,1,0,regular,y,y
SFN202106160,SFN,4,0,0,4,5,0,0,0,,,,,,,,,,,,,,,,,,,,,9,kaplg001,value,46,36,13,13,1,1,5,13,1,0,0,9,1,9,1,0,0,0,0,27,0,41,10,3,0,1,7,2,2,0,7,0,0,0,0,0,0,0,0,27,8,2,0,0,0,0,0,0,wadel001,yastm001,poseb001,beltb001,crawb001,solad001,voslj001,duggs001,desca001,desca001,poseb001,beltb001,solad001,voslj001,crawb001,wadel001,duggs001,yastm001,,20210616,0,SFO03,h,ARI,1,0,0,regular,y,y
SLN202106160,MIA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,mattd001,value,34,32,0,6,0,0,0,0,0,0,1,1,0,6,0,0,1,0,0,25,0,32,6,0,0,0,1,0,1,0,7,1,0,0,0,0,1,1,0,25,10,3,2,0,0,0,1,1,chisj001,bertj001,sancj003,alfaj002,diazl001,brinl001,sierm002,marrd001,alcas001,alcas001,alfaj002,diazl001,bertj001,marrd001,chisj001,brinl001,sierm002,sancj003,,20210616,0,STL10,v,SLN,0,1,0,regular,y,y
SLN202106160,SLN,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,6,shilm801,value,32,30,1,6,0,0,0,1,0,0,1,1,0,7,1,1,2,0,2,27,0,34,6,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,27,12,0,1,0,0,0,0,0,carld002,goldp001,oneit001,carpm002,moliy001,sosae001,dejop001,rondj002,oviej001,oviej001,moliy001,goldp001,sosae001,carpm002,dejop001,oneit001,carld002,rondj002,,20210616,0,STL10,h,MIA,1,0,0,regular,y,y
TOR202106160,NYA,1,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,6,boona001,value,36,32,3,4,0,0,1,3,0,1,0,3,0,12,0,0,0,0,2,27,0,34,6,1,0,2,2,2,1,0,5,0,0,0,0,0,0,0,0,27,12,1,1,0,0,0,0,0,lemad001,judga001,torrg001,stanm004,urshg001,andum001,odorr001,higak001,gardb001,coleg001,higak001,lemad001,odorr001,urshg001,torrg001,andum001,gardb001,judga001,stanm004,20210616,0,BUF05,v,TOR,1,0,0,regular,y,y
TOR202106160,TOR,1,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,5,montc001,value,34,33,2,6,1,0,2,2,0,0,0,1,0,5,0,0,1,0,1,27,0,36,4,0,0,1,3,2,3,0,12,0,0,0,0,1,0,0,0,27,4,2,0,0,0,0,0,0,semim001,bichb001,guerv002,hernt002,gricr001,panij002,gurrl001,biggc002,mcgur002,strir001,mcgur002,guerv002,semim001,panij002,bichb001,hernt002,gricr001,biggc002,gurrl001,20210616,0,BUF05,h,NYA,0,1,0,regular,y,y
WAS202106160,PIT,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,9,sheld801,value,37,36,1,9,3,0,0,1,0,0,0,1,0,4,1,0,0,0,0,24,0,35,8,0,0,2,3,3,4,0,8,0,0,0,0,0,0,0,0,24,3,0,1,0,0,0,0,0,fraza001,hayek001,reynb001,polag001,evanp001,gameb001,newmk001,perem005,dejoc001,dejoc001,perem005,evanp001,fraza001,hayek001,newmk001,gameb001,reynb001,polag001,,20210616,0,WAS11,v,WAS,0,1,0,regular,y,y
WAS202106160,WAS,0,1,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,8,martd002,value,35,31,3,8,0,0,2,3,0,0,0,4,0,8,0,0,1,0,0,27,0,37,9,3,0,0,1,1,1,0,4,0,0,0,0,0,1,0,0,27,10,0,0,0,0,0,1,0,schwk001,turnt001,sotoj001,bellj005,gomey001,garcl006,mercj002,roblv001,espip001,espip001,gomey001,bellj005,garcl006,mercj002,turnt001,schwk001,roblv001,sotoj001,,20210616,0,WAS11,h,PIT,1,0,0,regular,y,y
ANA202106170,DET,0,0,0,0,0,1,0,3,1,,,,,,,,,,,,,,,,,,,,7,hinca001,value,39,35,5,11,4,0,1,4,0,0,1,3,0,7,1,0,2,0,0,24,0,38,12,1,0,1,7,6,2,0,6,0,0,0,0,0,0,0,0,24,8,2,1,0,0,0,0,0,grosr001,schoj001,candj002,cabrm001,casth001,haase001,badda001,castw003,camed001,mannm001,haase001,cabrm001,castw003,candj002,casth001,badda001,camed001,grosr001,schoj001,20210617,0,ANA01,v,ANA,0,1,0,regular,y,y
ANA202106170,ANA,0,2,0,0,0,0,5,0,,,,,,,,,,,,,,,,,,,,,7,maddj801,value,38,36,7,12,1,0,1,7,0,0,0,2,0,6,0,0,1,0,1,27,0,39,11,4,0,1,5,5,3,0,7,1,1,0,0,0,1,0,0,27,18,0,2,0,0,1,1,0,uptoj001,ohtas001,wardt002,walsj001,suzuk001,wongk002,lagaj001,rengl001,fletd002,ohtas001,suzuk001,walsj001,rengl001,wongk002,fletd002,uptoj001,lagaj001,wardt002,,20210617,0,ANA01,h,DET,1,0,0,regular,y,y
ATL202106170,SLN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,shilm801,value,31,29,0,3,0,0,0,0,0,0,2,0,0,9,0,0,1,0,0,24,0,36,8,3,1,1,4,4,5,0,5,0,0,0,1,1,1,0,1,24,9,0,1,0,1,0,1,0,edmat001,carld002,goldp001,arenn001,oneit001,moliy001,carpm002,dejop001,gantj002,gantj002,moliy001,goldp001,carpm002,arenn001,dejop001,oneit001,carld002,edmat001,,20210617,0,ATL03,v,ATL,0,1,0,regular,y,y
