gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,suspend,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,pbp,season
TBA201605010,TOR,TBA,STP01,20160501,0,1:10PM,day,,,true,,154,27217,dry,none,dome,72,unknown,0,mathb701,,,hallt901,fleta901,rippm901,westj901,,,strom001,cedex001,,regular,5,1,TOR,TBA,y,both,y,y,y,2016
TEX201605010,ANA,TEX,ARL02,20160501,0,2:07PM,day,,,true,,213,39401,unknown,unknown,sunny,71,ltor,16,wells701,,,scotd901,dejer901,davib902,barrl901,,,mahlg001,wilht001,,regular,9,6,ANA,TEX,y,both,y,y,y,2016
CIN201605020,SFN,CIN,CIN09,20160502,0,7:11PM,night,,,false,,197,13829,unknown,unknown,overcast,63,unknown,7,rothr701,,,hoyej901,fairc901,joycj901,hudsm901,,,mazzv001,ramij002,garcj002,regular,9,6,SFN,CIN,y,both,y,y,y,2016
HOU201605020,MIN,HOU,HOU03,20160502,0,7:10PM,night,,,true,,188,18243,unknown,unknown,overcast,71,fromcf,12,wilkt701,,,laynj901,wendh902,barrs901,gibsh902,,,berrj001,keucd001,,regular,6,2,MIN,HOU,y,both,y,y,y,2016
KCA201605020,WAS,KCA,KAN06,20160502,0,7:16PM,night,,,true,,189,32394,unknown,unknown,overcast,55,ltor,4,boycd701,,,gonzm901,culbf901,buckc901,reynj901,,,gonzg003,volqe001,papej001,regular,2,0,WAS,KCA,y,both,y,y,y,2016
MIL201605020,ANA,MIL,MIL06,20160502,0,6:21PM,night,,,false,,210,21352,dry,none,dome,68,unknown,0,odrit701,,,fagac901,welkb901,reybd901,basnt901,,,nelsj004,weavj003,,regular,5,8,MIL,ANA,y,both,y,y,y,2016
NYN201605020,ATL,NYN,NYC20,20160502,0,7:11PM,night,,,false,,151,23847,unknown,unknown,sunny,62,torf,7,karph701,,,cedeg901,coope901,wolfj901,johna901,,,colob001,foltm001,,regular,1,4,NYN,ATL,y,both,y,y,y,2016
OAK201605020,SEA,OAK,OAK01,20160502,0,7:07PM,night,,,true,,165,10535,unknown,unknown,sunny,67,torf,17,santa701,,,randt901,belld901,hamaa901,danlk901,,,karnn001,gravk001,cishs001,regular,4,3,SEA,OAK,y,both,y,y,y,2016
PIT201605020,CHN,PIT,PIT08,20160502,0,7:06PM,night,,,false,,198,18376,unknown,unknown,unknown,60,tocf,11,patte701,,,diazl901,may-b901,nelsj901,eddid901,,,hammj002,coleg001,,regular,7,2,CHN,PIT,y,both,y,y,y,2016
SDN201605020,COL,SDN,SAN02,20160502,0,7:11PM,night,,,false,,181,19013,unknown,unknown,sunny,61,ltor,12,zaveb701,,,millb901,hobep901,knigb901,ticht901,,,shiej002,grayj003,rodnf001,regular,1,2,SDN,COL,y,both,y,y,y,2016
SLN201605020,PHI,SLN,STL10,20160502,0,7:16PM,night,,,false,,181,40438,unknown,unknown,cloudy,56,ltor,8,smitm701,,,dimum901,blakr901,wolcq901,carlm901,,,waina001,hellj001,,regular,3,10,SLN,PHI,y,both,y,y,y,2016
TOR201605020,TEX,TOR,TOR02,20160502,0,7:07PM,night,,,true,,164,25323,dry,none,dome,68,unknown,0,lajor701,,,blasc901,holbs901,drakr901,barbs901,,,barnt002,floyg001,tolls002,regular,2,1,TEX,TOR,y,both,y,y,y,2016
BAL201605030,NYA,BAL,BAL12,20160503,0,7:07PM,night,,,true,,163,16083,unknown,unknown,unknown,60,fromrf,8,jacom701,,,marqa901,guccc901,rackd901,lentn901,,,tillc001,sevel001,odayd001,regular,1,4,BAL,NYA,y,both,y,y,y,2016
CHA201605030,BOS,CHA,CHI12,20160503,0,7:10PM,night,,,true,,173,15025,unknown,unknown,unknown,65,rtol,15,roseb701,,,everm901,timmt901,emmep901,bakej902,,,quinj001,wrigs001,robed002,regular,1,4,CHA,BOS,y,both,y,y,y,2016
CIN201605030,SFN,CIN,CIN09,20160503,0,7:11PM,night,,,false,,185,14309,unknown,unknown,overcast,58,tocf,5,camem701,,,fairc901,joycj901,hudsm901,hoyej901,,,samaj001,cothc001,garcj002,regular,3,1,SFN,CIN,y,both,y,y,y,2016
CLE201605030,DET,CLE,CLE08,20160503,0,6:10PM,night,,,true,,192,11022,unknown,unknown,sunny,52,ltor,5,brosc701,,,conrc901,morag901,mealj901,kulpr901,,,tomlj001,verlj001,,regular,3,7,CLE,DET,y,both,y,y,y,2016
HOU201605030,MIN,HOU,HOU03,20160503,0,7:11PM,night,,,true,,181,21153,unknown,unknown,cloudy,75,fromlf,9,blour701,,,wendh902,barrs901,gibsh902,laynj901,,,mchuc001,meyea001,gregl001,regular,4,6,HOU,MIN,y,both,y,y,y,2016
KCA201605030,WAS,KCA,KAN06,20160503,0,7:16PM,night,,,true,,185,33729,unknown,unknown,cloudy,68,ltor,10,boycd701,,,culbf901,buckc901,reynj901,gonzm901,,,wangc001,papej001,,regular,6,7,KCA,WAS,y,both,y,y,y,2016
MIA201605030,ARI,MIA,MIA02,20160503,0,7:12PM,night,,,false,,191,16323,dry,none,dome,75,unknown,0,mcdob701,,,demud901,gibsg901,hicke901,estam901,,,nicoj001,chafa001,ramoa001,regular,4,7,MIA,ARI,y,both,y,y,y,2016
MIL201605030,ANA,MIL,MIL06,20160503,0,7:11PM,night,,,false,,161,28180,dry,none,dome,69,unknown,0,odrit701,,,welkb901,reybd901,carav901,fagac901,,,guerj003,tropn001,jeffj001,regular,4,5,MIL,ANA,y,both,y,y,y,2016
NYN201605030,ATL,NYN,NYC20,20160503,0,7:11PM,night,,,false,,158,27356,wet,drizzle,unknown,53,fromcf,6,karph701,,,coope901,wolfj901,johna901,cedeg901,,,wislm001,harvm001,vizca001,regular,3,0,ATL,NYN,y,both,y,y,y,2016
OAK201605030,SEA,OAK,OAK01,20160503,0,7:07PM,night,,,true,,158,12584,unknown,unknown,overcast,63,torf,9,santa701,,,belld901,hamaa901,hallt901,randt901,,,iwakh001,grays001,,regular,8,2,SEA,OAK,y,both,y,y,y,2016
PIT201605030,CHN,PIT,PIT08,20160503,0,7:08PM,night,,,false,,151,22195,unknown,unknown,cloudy,61,tocf,8,webbb701,,,may-b901,nelsj901,eddid901,diazl901,,,arrij001,niesj001,,regular,7,1,CHN,PIT,y,both,y,y,y,2016
SDN201605030,COL,SDN,SAN02,20160503,0,7:11PM,night,,,false,,166,20394,unknown,unknown,cloudy,60,ltor,8,zaveb701,,,hobep901,knigb901,ticht901,millb901,,,casha001,butle001,rodnf001,regular,3,6,SDN,COL,y,both,y,y,y,2016
SLN201605030,PHI,SLN,STL10,20160503,0,7:15PM,night,,,false,,151,40087,unknown,unknown,cloudy,63,torf,5,muelg701,,,blakr901,wolcq901,carlm901,dimum901,,,nolaa001,wachm001,gomej002,regular,1,0,PHI,SLN,y,both,y,y,y,2016
TBA201605030,LAN,TBA,STP01,20160503,0,7:10PM,night,,,true,,191,14116,dry,none,dome,72,unknown,0,mathb701,,,davib902,barrl901,iassd901,scotd901,,,kazms001,moorm003,jansk001,regular,10,5,LAN,TBA,y,both,y,y,y,2016
TOR201605030,TEX,TOR,TOR02,20160503,0,7:07PM,night,,,true,,205,24437,dry,none,dome,68,unknown,0,lajor701,,,holbs901,drakr901,barbs901,blasc901,,,biagj001,kleip001,,regular,1,3,TOR,TEX,y,both,y,y,y,2016
BAL201605040,NYA,BAL,BAL12,20160504,0,7:07PM,night,,,true,,196,15998,unknown,unknown,overcast,52,fromrf,9,hennj701,,,guccc901,rackd901,vanol901,marqa901,,,sabac001,wilst004,,regular,7,0,NYA,BAL,y,both,y,y,y,2016
CHA201605040,BOS,CHA,CHI12,20160504,0,7:10PM,night,,,true,,166,14383,unknown,unknown,unknown,45,fromlf,9,roseb701,,,timmt901,emmep901,bakej902,everm901,,,buchc001,rodoc001,kimbc001,regular,5,2,BOS,CHA,y,both,y,y,y,2016
CIN201605040,SFN,CIN,CIN09,20160504,0,12:36PM,day,,,false,,162,21333,unknown,unknown,overcast,52,rtol,11,rothr701,,,joycj901,hudsm901,hoyej901,fairc901,,,strad003,peavj001,,regular,4,7,CIN,SFN,y,both,y,y,y,2016
CLE201605040,DET,CLE,CLE08,20160504,0,6:10PM,night,,,true,,139,8766,unknown,unknown,overcast,54,ltor,11,maveb701,,,morag901,mealj901,kulpr901,conrc901,,,klubc001,sanca004,,regular,0,4,CLE,DET,y,both,y,y,y,2016
HOU201605040,MIN,HOU,HOU03,20160504,0,7:11PM,night,,,true,,203,20847,unknown,unknown,sunny,81,fromlf,10,porzg701,,,barrs901,gibsh902,laynj901,wendh902,,,felds001,hughp001,,regular,4,16,HOU,MIN,y,both,y,y,y,2016
KCA201605040,WAS,KCA,KAN06,20160504,0,1:16PM,day,,,true,,173,38610,unknown,unknown,sunny,68,ltor,16,boycd701,,,buckc901,reynj901,gonzm901,culbf901,,,stras001,medlk001,,regular,13,2,WAS,KCA,y,both,y,y,y,2016
MIA201605040,ARI,MIA,MIA02,20160504,0,7:10PM,night,,,false,,168,17043,dry,none,dome,71,unknown,0,mcdob701,,,gibsg901,hicke901,estam901,demud901,,,fernj003,delar003,ramoa001,regular,3,4,MIA,ARI,y,both,y,y,y,2016
MIL201605040,ANA,MIL,MIL06,20160504,0,12:40PM,day,,,false,,208,21907,dry,none,dome,66,unknown,0,odrit701,,,reybd901,carav901,fagac901,welkb901,,,salaf001,thort001,smitj002,regular,7,3,ANA,MIL,y,both,y,y,y,2016
NYN201605040,ATL,NYN,NYC20,20160504,0,1:10PM,day,,,false,,148,31783,unknown,unknown,unknown,49,fromrf,16,karph701,,,wolfj901,johna901,cedeg901,coope901,,,matzs001,chacj001,,regular,0,8,NYN,ATL,y,both,y,y,y,2016
OAK201605040,SEA,OAK,OAK01,20160504,0,12:37PM,day,,,true,,190,16238,unknown,unknown,unknown,62,torf,7,feldd701,,,hamaa901,hallt901,randt901,belld901,,,montm002,axfoj001,cishs001,regular,9,8,SEA,OAK,y,both,y,y,y,2016
PIT201605040,CHN,PIT,PIT08,20160504,0,12:39PM,day,,,false,,205,28782,unknown,unknown,unknown,62,fromrf,1,krizt701,,,nelsj901,eddid901,diazl901,may-b901,,,lestj001,nicaj001,,regular,6,2,CHN,PIT,y,both,y,y,y,2016
SDN201605040,COL,SDN,SAN02,20160504,0,12:41PM,day,,,false,,156,20034,unknown,unknown,cloudy,59,ltor,12,zaveb701,,,knigb901,ticht901,millb901,hobep901,,,chatt001,vargc002,mcgej001,regular,2,0,COL,SDN,y,both,y,y,y,2016
SLN201605040,PHI,SLN,STL10,20160504,0,7:15PM,night,,,false,,183,40725,unknown,unknown,cloudy,63,torf,11,durbj701,,,wolcq901,carlm901,dimum901,blakr901,,,siegk001,gomej002,,regular,4,5,SLN,PHI,y,both,y,y,y,2016
TBA201605040,LAN,TBA,STP01,20160504,0,7:10PM,night,,,true,,201,13226,dry,none,dome,72,unknown,0,mathb701,,,barrl901,iassd901,scotd901,davib902,,,ramie004,wooda002,coloa001,regular,5,8,TBA,LAN,y,both,y,y,y,2016
TOR201605040,TEX,TOR,TOR02,20160504,0,7:07PM,night,,,true,,152,25229,dry,none,dome,68,unknown,0,lajor701,,,drakr901,barbs901,blasc901,holbs901,,,osunr001,barnt002,,regular,3,4,TOR,TEX,y,both,y,y,y,2016
BAL201605050,NYA,BAL,BAL12,20160505,0,7:08PM,night,,,true,,170,19598,unknown,unknown,unknown,54,fromcf,2,hennj701,,,rackd901,vanol901,marqa901,guccc901,,,britz001,barbj001,,regular,0,1,BAL,NYA,y,both,y,y,y,2016
CHA201605050,BOS,CHA,CHI12,20160505,0,7:10PM,night,,,true,,237,20126,unknown,unknown,sunny,58,torf,6,frisd701,,,emmep901,bakej902,everm901,timmt901,,,barnm001,johne003,,regular,7,3,BOS,CHA,y,both,y,y,y,2016
CHN201605050,WAS,CHN,CHI11,20160505,0,7:06PM,night,,,false,,185,37564,unknown,unknown,sunny,47,rtol,5,roseb701,,,carav901,hirsj901,fagac901,reybd901,,,hendk001,rossj002,,regular,2,5,CHN,WAS,y,both,y,y,y,2016
CIN201605050,MIL,CIN,CIN09,20160505,0,7:11PM,night,,,false,,167,13088,unknown,unknown,unknown,57,tolf,8,rothr701,,,johna901,cedeg901,coope901,wolfj901,,,simoa001,andec001,,regular,5,9,CIN,MIL,y,both,y,y,y,2016
CLE201605050,DET,CLE,CLE08,20160505,0,6:10PM,night,,,true,,174,10350,unknown,unknown,cloudy,54,fromcf,10,maveb701,,,mealj901,kulpr901,conrc901,morag901,,,bauet001,fulmm001,,regular,4,9,CLE,DET,y,both,y,y,y,2016
HOU201605050,SEA,HOU,HOU03,20160505,0,7:10PM,night,,,true,,193,20151,unknown,unknown,cloudy,81,fromlf,9,blour701,,,diazl901,gonzm901,may-b901,nelsj901,,,vincn001,gregl001,cishs001,regular,6,3,SEA,HOU,y,both,y,y,y,2016
MIA201605050,ARI,MIA,MIA02,20160505,0,7:12PM,night,,,false,,167,16704,unknown,unknown,sunny,74,torf,4,jernr701,,,hicke901,estam901,demud901,gibsg901,,,conla001,ray-r002,,regular,0,4,MIA,ARI,y,both,y,y,y,2016
SDN201605050,NYN,SDN,SAN02,20160505,0,7:10PM,night,,,false,,159,21608,unknown,unknown,cloudy,59,tocf,9,zaveb701,,,gibsh902,laynj901,wendh902,barrs901,,,rea-c001,degrj001,rodnf001,regular,3,5,SDN,NYN,y,both,y,y,y,2016
SFN201605050,COL,SFN,SFO03,20160505,0,7:15PM,night,,,false,,205,41477,unknown,unknown,unknown,62,tocf,10,santa701,,,reynj901,lentn901,culbf901,buckc901,,,bergc001,cainm001,,regular,17,7,COL,SFN,y,both,y,y,y,2016
SLN201605050,PHI,SLN,STL10,20160505,0,12:46PM,day,,,false,,159,41818,unknown,unknown,cloudy,61,torf,16,muelg701,,,carlm901,dimum901,blakr901,wolcq901,,,garcj004,eickj001,,regular,0,4,SLN,PHI,y,both,y,y,y,2016
TOR201605050,TEX,TOR,TOR02,20160505,0,7:07PM,night,,,true,,153,35468,dry,none,dome,68,unknown,0,lajor701,,,barbs901,blasc901,holbs901,drakr901,,,happj001,holld003,,regular,2,12,TOR,TEX,y,both,y,y,y,2016
ANA201605060,TBA,ANA,ANA01,20160506,0,7:16PM,night,,,true,,186,41253,unknown,unknown,unknown,62,torf,4,franm701,,,randt901,belld901,(none),hamaa901,,,archc001,rasmc002,coloa001,regular,5,2,TBA,ANA,y,both,y,y,y,2016
ATL201605060,ARI,ATL,ATL02,20160506,0,7:35PM,night,,,false,,198,23514,unknown,unknown,cloudy,67,ltor,15,mustr701,,,blasc901,holbs901,drakr901,torrc901,,,greiz001,blaia001,,regular,7,2,ARI,ATL,y,both,y,y,y,2016
CHA201605060,MIN,CHA,CHI12,20160506,0,7:13PM,night,,,true,,174,23054,unknown,unknown,cloudy,83,tolf,9,roseb701,,,ticht901,millb901,hobep901,knigb901,,,latom001,nolar001,,regular,4,10,CHA,MIN,y,both,y,y,y,2016
CHN201605060,WAS,CHN,CHI11,20160506,0,1:22PM,day,,,false,,166,39206,unknown,unknown,cloudy,73,tocf,9,frisd701,,,hirsj901,fagac901,reybd901,carav901,,,lackj001,schem001,rondh001,regular,6,8,CHN,WAS,y,both,y,y,y,2016
CIN201605060,MIL,CIN,CIN09,20160506,0,7:11PM,night,,,false,,172,28249,unknown,unknown,cloudy,69,unknown,14,camem701,,,cedeg901,coope901,wolfj901,johna901,,,adlet001,cravt001,cingt001,regular,1,5,CIN,MIL,y,both,y,y,y,2016
CLE201605060,KCA,CLE,CLE08,20160506,0,7:11PM,night,,,true,,164,13587,unknown,unknown,sunny,57,ltor,11,maveb701,,,dimum901,blakr901,wolcq901,carlm901,,,salad001,venty001,,regular,1,7,CLE,KCA,y,both,y,y,y,2016
DET201605060,TEX,DET,DET05,20160506,0,7:10PM,night,,,true,,151,28522,unknown,unknown,sunny,68,ltor,3,kleir701,,,vanol901,marqa901,guccc901,rackd901,,,hamec001,zimmj003,,regular,5,1,TEX,DET,y,both,y,y,y,2016
HOU201605060,SEA,HOU,HOU03,20160506,0,7:10PM,night,,,true,,166,25413,unknown,unknown,sunny,82,tolf,7,wilkt701,,,gonzm901,may-b901,nelsj901,diazl901,,,fistd001,walkt004,gregl001,regular,3,6,HOU,SEA,y,both,y,y,y,2016
MIA201605060,PHI,MIA,MIA02,20160506,0,7:12PM,night,,,false,,169,19983,unknown,unknown,sunny,81,ltor,3,jernr701,,,iassd901,scotd901,davib902,barrl901,,,barrk002,nerih001,pheld001,regular,4,6,MIA,PHI,y,both,y,y,y,2016
NYA201605060,BOS,NYA,NYC21,20160506,0,7:07PM,night,,,true,,190,45756,wet,drizzle,unknown,50,fromrf,17,sprej701,,,kulpr901,conrc901,morag901,mealj901,,,yatek001,porcr001,milla002,regular,2,3,NYA,BOS,y,both,y,y,y,2016
SDN201605060,NYN,SDN,SAN02,20160506,0,7:41PM,night,,,false,,180,30108,unknown,unknown,unknown,61,ltor,12,zaveb701,,,laynj901,wendh902,barrs901,gibsh902,,,pomed001,syndn001,rodnf001,regular,0,2,SDN,NYN,y,both,y,y,y,2016
SFN201605060,COL,SFN,SFO03,20160506,0,7:15PM,night,,,false,,160,41358,unknown,unknown,unknown,58,tocf,8,santa701,,,lentn901,culbf901,buckc901,reynj901,,,bumgm001,bettc001,garcj002,regular,4,6,SFN,COL,y,both,y,y,y,2016
SLN201605060,PIT,SLN,STL10,20160506,0,7:15PM,night,,,false,,174,43093,unknown,unknown,sunny,76,torf,6,smitm701,,,estam901,demud901,gibsg901,hicke901,,,lirif001,martc006,melam001,regular,4,2,PIT,SLN,y,both,y,y,y,2016
TOR201605060,LAN,TOR,TOR02,20160506,0,7:08PM,night,,,true,,173,42304,dry,none,dome,68,unknown,0,moreh701,,,hudsm901,hoyej901,fairc901,joycj901,,,floyg001,blanj001,stord001,regular,2,5,TOR,LAN,y,both,y,y,y,2016
ANA201605070,TBA,ANA,ANA01,20160507,0,6:11PM,night,,,true,,186,40142,unknown,unknown,unknown,68,tolf,10,munse701,,,belld901,barrs901,hamaa901,randt901,,,ramie004,smitj002,coloa001,regular,4,2,TBA,ANA,y,both,y,y,y,2016
ATL201605070,ARI,ATL,ATL02,20160507,0,7:10PM,night,,,false,,197,22178,unknown,unknown,sunny,78,torf,13,mustr701,,,holbs901,drakr901,torrc901,blasc901,,,mills001,norrb001,ziegb001,regular,4,2,ARI,ATL,y,both,y,y,y,2016
BAL201605071,OAK,BAL,BAL12,20160507,1,1:07PM,day,,,true,,197,15110,unknown,unknown,overcast,58,ltor,2,hennj701,,,bakej902,basnt901,timmt901,emmep901,,,hillr001,wrigm001,,regular,8,4,OAK,BAL,y,both,y,y,y,2016
BAL201605072,OAK,BAL,BAL12,20160507,2,7:07PM,night,,,true,,152,29862,unknown,unknown,sunny,62,rtol,1,eiger701,,,everm901,timmt901,emmep901,basnt901,,,jimeu001,hahnj001,britz001,regular,2,5,BAL,OAK,y,both,y,y,y,2016
CHA201605070,MIN,CHA,CHI12,20160507,0,6:10PM,night,,,true,,178,28049,unknown,unknown,sunny,60,ltor,16,frisd701,,,millb901,hobep901,knigb901,ticht901,,,salec001,sante001,,regular,2,7,CHA,MIN,y,both,y,y,y,2016
CHN201605070,WAS,CHN,CHI11,20160507,0,3:05PM,day,,,false,,212,40471,unknown,unknown,sunny,51,fromlf,23,speaa701,,,fagac901,reybd901,carav901,hirsj901,,,warra001,solis001,rondh001,regular,5,8,CHN,WAS,y,both,y,y,y,2016
CIN201605070,MIL,CIN,CIN09,20160507,0,7:10PM,night,,,false,,218,27567,unknown,unknown,overcast,73,tolf,11,camem701,,,wolfj901,barbs901,johna901,cedeg901,,,jeffj001,cothc001,,regular,13,7,MIL,CIN,y,both,y,y,y,2016
CLE201605070,KCA,CLE,CLE08,20160507,0,4:10PM,day,,,true,,161,17302,unknown,unknown,overcast,69,rtol,5,brosc701,,,blakr901,wolcq901,carlm901,dimum901,,,kenni001,andec002,,regular,7,0,KCA,CLE,y,both,y,y,y,2016
DET201605070,TEX,DET,DET05,20160507,0,1:10PM,day,,,true,,194,35551,unknown,unknown,overcast,68,rtol,8,kleir701,,,marqa901,guccc901,rackd901,vanol901,,,ranaa001,ryank002,tolls002,regular,10,5,TEX,DET,y,both,y,y,y,2016
HOU201605070,SEA,HOU,HOU03,20160507,0,6:11PM,night,,,true,,207,31559,unknown,unknown,cloudy,81,fromlf,11,blour701,,,may-b901,nelsj901,diazl901,gonzm901,,,cishs001,sippt001,,regular,3,2,SEA,HOU,y,both,y,y,y,2016
MIA201605070,PHI,MIA,MIA02,20160507,0,7:10PM,night,,,false,,200,21719,unknown,unknown,sunny,78,fromlf,5,jernr701,,,scotd901,davib902,barrl901,iassd901,,,oberb001,bresc001,gomej002,regular,4,3,PHI,MIA,y,both,y,y,y,2016
NYA201605070,BOS,NYA,NYC21,20160507,0,1:08PM,day,,,true,,189,47822,unknown,unknown,unknown,53,fromlf,10,sprej701,,,conrc901,morag901,mealj901,kulpr901,,,eovan001,pricd001,,regular,2,8,NYA,BOS,y,both,y,y,y,2016
SDN201605070,NYN,SDN,SAN02,20160507,0,5:41PM,night,,,false,,172,41028,unknown,unknown,sunny,60,ltor,15,zaveb701,,,wendh902,dejer901,gibsh902,laynj901,,,colob001,shiej002,famij001,regular,6,3,NYN,SDN,y,both,y,y,y,2016
SFN201605070,COL,SFN,SFO03,20160507,0,1:05PM,day,,,false,,260,41590,unknown,unknown,overcast,60,tocf,6,santa701,,,culbf901,buckc901,reynj901,lentn901,,,law-d001,millj006,,regular,1,2,SFN,COL,y,both,y,y,y,2016
SLN201605070,PIT,SLN,STL10,20160507,0,1:16PM,day,,,false,,203,42338,unknown,unknown,sunny,84,torf,14,muelg701,,,demud901,gibsg901,hicke901,estam901,,,roset001,schua001,,regular,4,6,SLN,PIT,y,both,y,y,y,2016
TOR201605070,LAN,TOR,TOR02,20160507,0,1:09PM,day,,,true,,148,47156,dry,none,dome,68,unknown,0,moreh701,,,hoyej901,fairc901,joycj901,hudsm901,,,kersc001,dickr001,,regular,6,2,LAN,TOR,y,both,y,y,y,2016
ANA201605080,TBA,ANA,ANA01,20160508,0,12:38PM,day,,,true,,176,41086,unknown,unknown,unknown,68,rtol,7,munse701,,,barrs901,hamaa901,randt901,belld901,,,andrm001,tropn001,coloa001,regular,3,1,TBA,ANA,y,both,y,y,y,2016
ATL201605080,ARI,ATL,ATL02,20160508,0,1:35PM,day,,,false,,228,17106,unknown,unknown,sunny,83,torf,12,mustr701,,,drakr901,torrc901,blasc901,holbs901,,,delgr001,johnj010,ziegb001,regular,5,3,ARI,ATL,y,both,y,y,y,2016
BAL201605080,OAK,BAL,BAL12,20160508,0,1:38PM,day,,,true,,179,43690,unknown,unknown,sunny,68,ltor,13,hetrd701,,,timmt901,emmep901,bakej902,everm901,,,tillc001,gravk001,,regular,3,11,BAL,OAK,y,both,y,y,y,2016
CHA201605080,MIN,CHA,CHI12,20160508,0,1:10PM,day,,,true,,150,23801,unknown,unknown,sunny,66,tolf,6,roseb701,,,hobep901,knigb901,ticht901,millb901,,,quinj001,dufft001,robed002,regular,1,3,CHA,MIN,y,both,y,y,y,2016
CHN201605080,WAS,CHN,CHI11,20160508,0,1:21PM,day,,,false,,294,41233,unknown,unknown,sunny,61,rtol,7,frisd701,,,reybd901,carav901,hirsj901,fagac901,,,woodt004,treib001,,regular,3,4,CHN,WAS,y,both,y,y,y,2016
CIN201605080,MIL,CIN,CIN09,20160508,0,3:05PM,day,,,false,,189,22376,unknown,unknown,overcast,52,rtol,5,rothr701,,,barbs901,johna901,cedeg901,wolfj901,,,capuc001,ohler001,jeffj001,regular,5,4,MIL,CIN,y,both,y,y,y,2016
CLE201605080,KCA,CLE,CLE08,20160508,0,1:10PM,day,,,true,,177,14463,unknown,unknown,sunny,57,ltor,9,maveb701,,,wolcq901,carlm901,dimum901,blakr901,,,tomlj001,volqe001,allec002,regular,4,5,CLE,KCA,y,both,y,y,y,2016
DET201605080,TEX,DET,DET05,20160508,0,1:11PM,day,,,true,,205,35406,unknown,unknown,sunny,65,rtol,7,marod701,,,guccc901,rackd901,vanol901,marqa901,,,wilht001,lowem002,,regular,8,3,TEX,DET,y,both,y,y,y,2016
HOU201605080,SEA,HOU,HOU03,20160508,0,1:11PM,day,,,true,,177,28148,dry,none,dome,73,unknown,0,porzg701,,,nelsj901,diazl901,gonzm901,may-b901,,,mchuc001,iwakh001,,regular,1,5,HOU,SEA,y,both,y,y,y,2016
MIA201605080,PHI,MIA,MIA02,20160508,0,1:11PM,day,,,false,,190,19625,dry,none,dome,73,unknown,0,jernr701,,,davib902,barrl901,iassd901,scotd901,,,nerih001,pheld001,gomej002,regular,6,5,PHI,MIA,y,both,y,y,y,2016
NYA201605080,BOS,NYA,NYC21,20160508,0,8:08PM,night,,,true,,147,41869,unknown,unknown,sunny,60,torf,8,sprej701,,,morag901,mealj901,kulpr901,conrc901,,,wrigs001,sevel001,,regular,5,1,BOS,NYA,y,both,y,y,y,2016
SDN201605080,NYN,SDN,SAN02,20160508,0,1:40PM,day,,,false,,210,27461,unknown,unknown,cloudy,62,ltor,7,murrj701,,,dejer901,gibsh902,laynj901,wendh902,,,harvm001,casha001,famij001,regular,4,3,NYN,SDN,y,both,y,y,y,2016
SFN201605080,COL,SFN,SFO03,20160508,0,1:06PM,day,,,false,,175,41593,unknown,unknown,overcast,62,tolf,10,feldd701,,,buckc901,reynj901,lentn901,culbf901,,,butle001,samaj001,mcgej001,regular,2,0,COL,SFN,y,both,y,y,y,2016
SLN201605080,PIT,SLN,STL10,20160508,0,1:15PM,day,,,false,,207,42441,unknown,unknown,cloudy,77,fromrf,6,durbj701,,,gibsg901,estam901,woodt901,hicke901,,,coleg001,wachm001,melam001,regular,10,5,PIT,SLN,y,both,y,y,y,2016
TOR201605080,LAN,TOR,TOR02,20160508,0,1:08PM,day,,,true,,190,46665,dry,none,dome,68,unknown,0,moreh701,,,fairc901,joycj901,hudsm901,hoyej901,,,hatcc002,stord001,jansk001,regular,4,2,LAN,TOR,y,both,y,y,y,2016
BOS201605090,OAK,BOS,BOS07,20160509,0,7:10PM,night,,,true,,226,35227,unknown,unknown,cloudy,61,ltor,15,scogc701,,,rackd901,vanol901,marqa901,guccc901,,,buchc001,grays001,,regular,7,14,BOS,OAK,y,both,y,y,y,2016
CIN201605090,PIT,CIN,CIN09,20160509,0,7:10PM,night,,,false,,157,12103,wet,drizzle,unknown,61,unknown,6,rothr701,,,tumpj901,kellj901,wegnm901,porta901,,,ramij002,niesj001,cingt001,regular,2,3,CIN,PIT,y,both,y,y,y,2016
COL201605090,ARI,COL,DEN02,20160509,0,6:41PM,night,,,false,,203,22053,unknown,unknown,cloudy,64,fromcf,12,einsd701,,,carav901,hirsj901,welkb901,reybd901,,,brada001,chatt001,,regular,10,5,ARI,COL,y,both,y,y,y,2016
HOU201605090,CLE,HOU,HOU03,20160509,0,7:10PM,night,,,true,,169,20222,dry,none,dome,73,unknown,0,porzg701,,,barrl901,iassd901,scotd901,davib902,,,fierm001,klubc001,,regular,1,7,HOU,CLE,y,both,y,y,y,2016
LAN201605090,NYN,LAN,LOS03,20160509,0,7:10PM,night,,,false,,188,42186,unknown,unknown,sunny,62,torf,6,munse701,,,reynj901,lentn901,rippm901,culbf901,,,matzs001,kazms001,famij001,regular,4,2,NYN,LAN,y,both,y,y,y,2016
