gid,team,inn1,inn2,inn3,inn4,inn5,inn6,inn7,inn8,inn9,inn10,inn11,inn12,inn13,inn14,inn15,inn16,inn17,inn18,inn19,inn20,inn21,inn22,inn23,inn24,inn25,inn26,inn27,inn28,lob,mgr,stattype,b_pa,b_ab,b_r,b_h,b_d,b_t,b_hr,b_rbi,b_sh,b_sf,b_hbp,b_w,b_iw,b_k,b_sb,b_cs,b_gdp,b_xi,b_roe,p_ipouts,p_noout,p_bfp,p_h,p_d,p_t,p_hr,p_r,p_er,p_w,p_iw,p_k,p_hbp,p_wp,p_bk,p_sh,p_sf,p_sb,p_cs,p_pb,d_po,d_a,d_e,d_dp,d_tp,d_pb,d_wp,d_sb,d_cs,start_l1,start_l2,start_l3,start_l4,start_l5,start_l6,start_l7,start_l8,start_l9,start_f1,start_f2,start_f3,start_f4,start_f5,start_f6,start_f7,start_f8,start_f9,start_f10,date,number,site,vishome,opp,win,loss,tie,gametype,box,pbp
ATL202405080,BOS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,9,coraa001,value,36,35,0,7,1,0,0,0,0,0,0,1,0,13,0,0,0,0,1,24,0,34,9,1,0,3,5,5,2,0,3,0,0,0,0,0,0,0,0,24,6,0,1,0,0,0,0,0,duraj001,wongc001,oneit001,dever001,grisv001,coopg002,gonzr003,abrew002,rafac001,piven001,wongc001,gonzr003,grisv001,dever001,rafac001,oneit001,duraj001,abrew002,coopg002,20240508,0,ATL03,v,ATL,0,1,0,regular,y,y
ATL202405080,ATL,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,snitb801,value,34,32,5,9,1,0,3,5,0,0,0,2,0,3,0,0,1,0,0,27,0,36,7,1,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,27,9,1,0,0,0,0,0,0,acunr001,albio001,rilea001,olsom001,ozunm001,arcio002,harrm004,darnt001,kelej001,salec001,darnt001,olsom001,albio001,rilea001,arcio002,kelej001,harrm004,acunr001,ozunm001,20240508,0,ATL03,h,BOS,1,0,0,regular,y,y
CHN202405080,SDN,1,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,shilm801,value,38,35,3,8,1,0,0,3,0,0,1,2,0,8,1,0,0,0,0,27,0,30,1,0,0,0,0,0,2,0,15,1,0,0,0,0,0,0,0,27,5,0,1,0,0,0,0,0,arral001,tatif002,cronj001,machm001,profj001,bogax001,merrj002,campl002,kim-h002,ceasd001,campl002,cronj001,bogax001,machm001,kim-h002,profj001,merrj002,tatif002,arral001,20240508,0,CHI11,v,CHN,1,0,0,regular,y,y
CHN202405080,CHN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,counc001,value,30,27,0,1,0,0,0,0,0,0,1,2,0,15,0,0,1,0,0,27,0,38,8,1,0,0,3,3,2,0,8,1,0,0,0,0,1,0,0,27,8,0,0,0,0,0,1,0,hoern001,taucm001,bellc002,morec001,happi001,buscm003,mastm001,gomey001,crowp001,wesnh001,gomey001,buscm003,mastm001,morec001,hoern001,happi001,crowp001,taucm001,bellc002,20240508,0,CHI11,h,SDN,0,1,0,regular,y,y
CIN202405080,ARI,0,0,2,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,6,lovut001,value,37,33,4,8,1,0,1,4,0,0,1,3,0,7,1,0,3,0,1,27,0,37,9,2,0,0,3,3,3,0,4,0,0,0,0,0,4,0,0,27,13,1,1,0,0,0,4,0,carrc005,martk001,pedej001,walkc002,gurrl001,suare001,moreg001,smitp002,newmk001,montj004,moreg001,walkc002,martk001,suare001,newmk001,gurrl001,carrc005,smitp002,pedej001,20240508,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202405080,CIN,0,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,7,belld002,value,37,34,3,9,2,0,0,3,0,0,0,3,0,4,4,0,1,0,0,27,0,37,8,1,0,1,4,4,3,0,7,1,0,0,0,0,1,0,0,27,11,1,3,0,0,0,1,0,indij001,delae003,stees001,stept001,espis001,fairs001,candj002,friet001,maill001,ashcg001,stept001,candj002,indij001,espis001,delae003,stees001,friet001,fairs001,maill001,20240508,0,CIN09,h,ARI,0,1,0,regular,y,y
CLE202405080,DET,0,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,4,hinca001,value,38,36,4,7,3,0,0,4,0,1,1,0,0,9,0,0,0,0,0,28,0,36,5,0,0,1,5,2,2,0,7,0,0,0,1,0,1,0,0,28,10,2,0,0,0,0,1,0,greer003,ibana001,perew002,carpk001,keitc001,torks001,mckiz001,baezj001,rogej004,olsor001,rogej004,torks001,ibana001,mckiz001,baezj001,greer003,perew002,carpk001,keitc001,20240508,0,CLE08,v,CLE,0,1,0,regular,y,y
CLE202405080,CLE,0,2,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,3,vogts001,value,36,33,5,5,0,0,1,5,1,0,0,2,0,7,1,0,0,0,1,30,0,38,7,3,0,0,4,4,0,0,9,1,1,0,0,1,0,0,0,30,10,0,0,0,0,1,0,0,flore001,gimea001,ramij003,naylj001,fry-d001,brenw002,ariag002,hedga001,roccb001,bibet001,hedga001,naylj001,gimea001,ariag002,roccb001,fry-d001,brenw002,flore001,ramij003,20240508,0,CLE08,h,DET,1,0,0,regular,y,y
COL202405080,SFN,0,6,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,6,melvb001,value,41,38,8,13,2,1,1,7,1,0,0,2,0,6,0,0,1,0,1,27,0,41,12,2,1,1,6,6,4,0,7,0,1,0,0,0,0,0,0,27,11,1,3,0,0,1,0,0,lee-j001,estrt001,wadel001,confm001,chapm001,yastm001,ramoh002,sabob001,ahmen001,hickj002,sabob001,wadel001,estrt001,chapm001,ahmen001,confm001,lee-j001,yastm001,ramoh002,20240508,0,DEN02,v,COL,1,0,0,regular,y,y
COL202405080,COL,0,1,0,0,2,1,0,0,2,,,,,,,,,,,,,,,,,,,,8,blacb001,value,41,37,6,12,2,1,1,5,0,0,0,4,0,7,0,0,3,0,1,27,0,41,13,2,1,1,8,7,2,0,6,0,2,0,1,0,0,0,0,27,8,1,2,0,0,2,0,0,blacc001,tovae001,mcmar001,diaze005,rodgb002,doylb001,boucs001,goodh001,beckj003,lambp001,diaze005,goodh001,rodgb002,mcmar001,tovae001,beckj003,doylb001,boucs001,blacc001,20240508,0,DEN02,h,SFN,0,1,0,regular,y,y
KCA202405080,MIL,1,0,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,,,8,murpp801,value,39,33,4,8,4,0,1,4,0,0,0,6,1,6,1,0,1,0,0,24,0,37,9,4,0,1,6,6,4,0,4,0,0,0,0,3,0,0,0,24,4,0,0,0,0,0,0,0,turab002,contw002,yelic001,adamw002,bauej001,frels001,sancg002,dunno001,perkb002,rossj002,contw002,sancg002,turab002,dunno001,adamw002,bauej001,perkb002,frels001,yelic001,20240508,0,KAN06,v,KCA,0,1,0,regular,y,y
KCA202405080,KCA,2,0,0,0,0,1,0,3,,,,,,,,,,,,,,,,,,,,,7,quatm801,value,37,30,6,9,4,0,1,6,0,3,0,4,0,4,0,0,0,0,0,27,0,39,8,4,0,1,4,4,6,1,6,0,0,0,0,0,1,0,0,27,13,0,1,0,0,0,1,0,garcm003,wittb002,pasqv001,massm001,renfh001,fraza001,melem001,fermf002,isbek001,singb001,fermf002,pasqv001,fraza001,garcm003,wittb002,melem001,isbek001,renfh001,massm001,20240508,0,KAN06,h,MIL,1,0,0,regular,y,y
LAN202405080,MIA,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,schus001,value,32,32,1,6,0,0,1,1,0,0,0,0,0,6,0,0,1,0,0,24,0,29,6,1,0,1,3,3,1,0,3,0,1,1,0,0,0,1,0,24,9,0,1,0,0,1,0,1,chisj001,delab001,burgj001,bellj005,sancj003,gordn001,brujv001,fortn001,lopeo001,weatr001,fortn001,bellj005,lopeo001,burgj001,brujv001,gordn001,chisj001,sancj003,delab001,20240508,0,LOS03,v,LAN,0,1,0,regular,y,y
LAN202405080,LAN,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,2,robed001,value,29,28,3,6,1,0,1,3,0,0,0,1,0,3,0,1,1,0,0,27,0,32,6,0,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,27,10,0,1,0,0,0,0,0,bettm001,ohtas001,freef001,hernt002,herne001,muncm001,pagea001,rojam002,barna001,stong001,barna001,freef001,rojam002,muncm001,bettm001,herne001,pagea001,hernt002,ohtas001,20240508,0,LOS03,h,MIA,1,0,0,regular,y,y
MIN202405080,SEA,0,0,0,1,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,9,servs002,value,39,37,3,10,1,0,1,3,0,0,0,2,0,13,1,0,0,0,0,24,0,32,7,2,1,3,6,6,1,0,9,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,rojaj001,rodrj007,polaj001,hanim001,ralec001,garvm001,frant002,ralel001,moord002,kirbg001,ralec001,frant002,polaj001,rojaj001,moord002,ralel001,rodrj007,hanim001,garvm001,20240508,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202405080,MIN,2,1,0,1,0,0,0,2,,,,,,,,,,,,,,,,,,,,,2,baldr001,value,32,31,6,7,2,1,3,6,0,0,0,1,0,9,0,0,0,0,0,27,0,39,10,1,0,1,3,3,2,0,13,0,0,0,0,0,1,0,0,27,6,0,0,0,0,0,1,0,julie001,corrc001,larnt001,keplm001,miraj002,kiria001,castw003,vazqc001,margm001,paddc001,vazqc001,kiria001,julie001,miraj002,corrc001,margm001,castw003,keplm001,larnt001,20240508,0,MIN04,h,SEA,1,0,0,regular,y,y
NYA202405080,HOU,1,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,8,espaj801,value,39,38,4,11,2,1,2,4,0,0,1,0,0,8,0,0,0,0,0,24,0,40,11,4,0,3,9,9,6,0,4,0,0,0,0,0,0,0,0,24,11,0,0,0,0,0,0,0,altuj001,tuckk001,alvay001,penaj004,singj001,brega001,diazy004,dubom001,meyej002,arris001,diazy004,singj001,altuj001,brega001,penaj004,dubom001,meyej002,tuckk001,alvay001,20240508,0,NYC21,v,NYA,0,1,0,regular,y,y
NYA202405080,NYA,2,1,2,0,0,3,0,1,,,,,,,,,,,,,,,,,,,,,7,boona001,value,40,34,9,11,4,0,3,9,0,0,0,6,0,4,0,0,0,0,0,27,0,39,11,2,1,2,4,4,0,0,8,1,0,0,0,0,0,0,0,27,7,0,0,0,0,0,0,0,volpa001,sotoj001,judga001,verda001,stanm004,rizza001,torrg001,wella002,cabro002,rodoc001,wella002,rizza001,torrg001,cabro002,volpa001,verda001,judga001,sotoj001,stanm004,20240508,0,NYC21,h,HOU,1,0,0,regular,y,y
OAK202405081,TEX,1,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,6,bochb002,value,37,35,4,9,1,0,2,4,0,1,0,1,0,8,0,0,0,0,0,24,0,36,10,4,1,3,9,9,3,0,8,1,0,0,0,0,0,0,0,24,8,0,1,0,0,0,0,0,semim001,seagc001,lowen001,garca005,heimj001,durae002,wendd001,kniza001,tavel001,lorem002,kniza001,lowen001,semim001,wendd001,seagc001,durae002,tavel001,garca005,heimj001,20240508,1,OAK01,v,OAK,0,1,0,regular,y,y
OAK202405081,OAK,0,2,0,2,1,1,3,0,,,,,,,,,,,,,,,,,,,,,3,kotsm001,value,36,32,9,10,4,1,3,9,0,0,1,3,0,8,0,0,1,0,0,27,0,37,9,1,0,2,4,4,1,0,8,0,0,0,0,1,0,0,0,27,13,0,0,0,0,0,0,0,toroa001,nevit001,bledj001,rookb001,davij006,langs001,schum002,ruize001,harrb002,searj001,langs001,nevit001,toroa001,harrb002,schum002,ruize001,bledj001,rookb001,davij006,20240508,1,OAK01,h,TEX,1,0,0,regular,y,y
OAK202405082,TEX,0,1,4,2,0,0,0,3,2,,,,,,,,,,,,,,,,,,,,11,bochb002,value,50,42,12,16,1,0,0,11,0,0,1,7,1,10,1,0,1,0,1,27,0,49,14,3,0,2,11,9,7,1,11,0,0,1,0,1,0,0,0,27,4,1,0,0,0,0,0,0,semim001,carte001,lowen001,garca005,smitj007,heimj001,jankt001,durae002,tavel001,leitj001,heimj001,lowen001,semim001,durae002,smitj007,carte001,tavel001,jankt001,garca005,20240508,2,OAK01,v,OAK,1,0,0,regular,y,y
OAK202405082,OAK,0,2,2,2,0,0,0,1,4,,,,,,,,,,,,,,,,,,,,11,kotsm001,value,49,41,11,14,3,0,2,9,0,1,0,7,1,11,0,0,0,0,1,27,0,50,16,1,0,0,12,11,7,1,10,1,0,0,0,0,1,0,1,27,7,1,1,0,1,0,1,0,toroa001,bledj001,rookb001,brows003,langs001,mccak004,schum002,sodet001,harrb002,bidoo001,mccak004,sodet001,toroa001,harrb002,schum002,brows003,bledj001,rookb001,langs001,20240508,2,OAK01,h,TEX,0,1,0,regular,y,y
PHI202405080,TOR,0,0,1,0,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,9,schnj801,value,41,39,5,12,2,0,0,5,0,0,0,2,0,9,1,0,0,0,0,27,0,36,7,3,0,0,3,3,2,0,7,0,0,0,0,2,0,0,0,27,8,0,0,0,0,0,0,0,sprig001,varsd001,guerv002,turnj001,jansd001,bichb001,schnd001,kinei001,kierk001,bassc001,jansd001,guerv002,schnd001,kinei001,bichb001,varsd001,kierk001,sprig001,turnj001,20240508,0,PHI13,v,PHI,1,0,0,regular,y,y
PHI202405080,PHI,0,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,6,thomr801,value,36,32,3,7,3,0,0,3,0,2,0,2,0,7,0,0,0,0,0,27,0,41,12,2,0,0,5,5,2,0,9,0,0,0,0,0,1,0,1,27,8,0,0,0,1,0,1,0,schwk001,realj001,harpb003,bohma001,marsb002,castn001,stotb001,sosae001,rojaj003,nolaa001,realj001,harpb003,stotb001,bohma001,sosae001,marsb002,rojaj003,castn001,schwk001,20240508,0,PHI13,h,TOR,0,1,0,regular,y,y
PIT202405080,ANA,0,0,1,0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,4,washr001,value,36,34,5,10,3,0,1,5,0,1,0,1,0,9,0,0,1,0,0,27,0,35,6,3,0,0,4,4,2,0,13,0,0,0,0,0,0,0,0,27,10,0,0,0,0,0,0,0,adrie001,tuckc001,wardt002,pillk001,ohopl001,drurb001,calhw001,adelj001,netoz001,sorij002,ohopl001,drurb001,adrie001,tuckc001,netoz001,wardt002,pillk001,adelj001,calhw001,20240508,0,PIT08,v,PIT,1,0,0,regular,y,y
PIT202405080,PIT,0,0,0,0,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,4,sheld801,value,35,33,4,6,3,0,0,4,0,0,0,2,0,13,0,0,0,0,0,27,0,36,10,3,0,1,5,5,1,0,9,0,0,0,0,1,0,0,0,27,9,0,1,0,0,0,0,0,mccua001,reynb001,cruzo001,joe-c001,tellr001,trioj001,suwij001,bartj003,willa005,perem004,bartj003,tellr001,willa005,trioj001,cruzo001,reynb001,suwij001,joe-c001,mccua001,20240508,0,PIT08,h,ANA,0,1,0,regular,y,y
TBA202405080,CHA,0,0,0,0,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,9,grifp801,value,40,37,4,12,4,0,1,4,0,0,0,3,0,10,0,1,1,0,0,27,0,31,4,1,0,0,1,1,3,0,11,0,0,0,0,0,0,0,0,27,4,0,3,0,0,0,0,0,phamt001,sheeg001,vauga001,jimee001,benia002,ramob001,dejop001,shewb001,maldm001,flexc001,maldm001,vauga001,shewb001,ramob001,dejop001,benia002,phamt001,sheeg001,jimee001,20240508,0,STP01,v,TBA,1,0,0,regular,y,y
TBA202405080,TBA,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,3,cashk001,value,31,28,1,4,1,0,0,1,0,0,0,3,0,11,0,0,1,0,0,27,0,40,12,4,0,1,4,4,3,0,10,0,0,0,0,0,0,1,0,27,5,0,1,0,0,0,0,1,diazy001,arozr001,ramih004,parei001,rosaa003,deluj001,cabaj001,jacka002,sirij001,civaa001,jacka002,diazy001,rosaa003,parei001,cabaj001,arozr001,sirij001,deluj001,ramih004,20240508,0,STP01,h,CHA,0,1,0,regular,y,y
WAS202405080,BAL,0,0,0,1,0,1,1,0,0,0,2,2,,,,,,,,,,,,,,,,,2,hydeb801,value,45,40,7,10,2,0,3,6,1,1,1,2,0,11,0,1,2,0,0,36,0,51,9,2,0,1,6,4,7,0,11,1,2,0,0,1,1,0,0,36,10,0,2,0,0,2,1,0,hendg002,rutsa001,mounr001,santa003,westj002,matej003,cowsc001,mccaj001,mullc002,bradk001,mccaj001,mounr001,matej003,westj002,hendg002,cowsc001,mullc002,santa003,rutsa001,20240508,0,WAS11,v,WAS,1,0,0,regular,y,y
WAS202405080,WAS,0,1,0,0,0,0,0,0,2,0,2,1,,,,,,,,,,,,,,,,,9,martd002,value,51,42,6,9,2,0,1,6,0,1,1,7,0,11,1,0,1,0,0,36,0,45,10,2,0,3,7,4,2,0,11,1,1,0,1,1,0,1,0,36,15,2,3,0,0,1,0,1,younj004,abrac001,garcl006,senzn001,winkj002,menej001,ruizk001,rosae001,lipst001,parkm001,ruizk001,menej001,garcl006,lipst001,abrac001,winkj002,younj004,rosae001,senzn001,20240508,0,WAS11,h,BAL,0,1,0,regular,y,y
ANA202405090,KCA,0,0,4,0,2,2,1,1,0,,,,,,,,,,,,,,,,,,,,5,quatm801,value,42,37,10,12,5,0,2,10,0,1,0,4,0,13,3,1,0,0,0,27,0,38,5,0,0,0,4,3,5,0,7,1,0,0,0,2,0,0,0,27,6,1,1,0,0,0,0,0,garcm003,wittb002,pasqv001,peres002,velan001,massm001,renfh001,bland001,hampg001,wachm001,peres002,pasqv001,massm001,garcm003,wittb002,bland001,hampg001,renfh001,velan001,20240509,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202405090,ANA,0,0,0,0,0,0,3,0,1,,,,,,,,,,,,,,,,,,,,7,washr001,value,38,30,4,5,0,0,0,4,0,2,1,5,0,7,0,0,1,0,1,27,0,42,12,5,0,2,10,10,4,0,13,0,0,0,0,1,3,1,0,27,6,1,0,0,0,0,3,1,schan001,monim001,wardt002,calhw001,ohopl001,adelj001,netoz001,guill001,tuckc001,detmr001,ohopl001,schan001,guill001,tuckc001,netoz001,wardt002,monim001,adelj001,calhw001,20240509,0,ANA01,h,KCA,0,1,0,regular,y,y
CHA202405090,CLE,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,7,vogts001,value,36,35,2,9,0,0,2,2,0,0,1,0,0,7,0,0,1,0,0,24,0,34,8,4,0,0,3,3,4,0,5,0,0,0,0,0,1,0,0,24,6,0,2,0,0,0,1,0,roccb001,gimea001,ramij003,naylj001,fry-d001,brenw002,naylb001,freet001,manzk001,liveb001,naylb001,naylj001,gimea001,ramij003,roccb001,fry-d001,freet001,brenw002,manzk001,20240509,0,CHI12,v,CHA,0,1,0,regular,y,y
CHA202405090,CHA,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,7,grifp801,value,34,30,3,8,4,0,0,3,0,0,0,4,0,5,1,0,1,0,0,27,0,36,9,0,0,2,2,2,0,0,7,1,0,0,0,0,0,0,0,27,9,0,1,0,0,0,0,0,phamt001,sheeg001,vauga001,jimee001,benia002,ramob001,dejop001,lopen001,maldm001,fedde001,maldm001,vauga001,lopen001,ramob001,dejop001,benia002,phamt001,sheeg001,jimee001,20240509,0,CHI12,h,CLE,1,0,0,regular,y,y
CIN202405090,ARI,1,0,0,0,0,2,1,1,0,,,,,,,,,,,,,,,,,,,,10,lovut001,value,42,33,5,9,3,1,1,5,0,1,0,8,0,10,1,0,0,0,0,27,0,37,9,1,0,1,4,4,3,0,6,1,0,0,0,0,2,2,0,27,9,0,1,0,0,0,2,2,carrc005,martk001,pedej001,walkc002,gurrl001,suare001,mccaj003,barnt001,alexb001,ceccs001,barnt001,walkc002,martk001,suare001,alexb001,gurrl001,carrc005,mccaj003,pedej001,20240509,0,CIN09,v,CIN,1,0,0,regular,y,y
CIN202405090,CIN,0,0,0,0,1,0,3,0,0,,,,,,,,,,,,,,,,,,,,6,belld002,value,37,33,4,9,1,0,1,4,0,0,1,3,0,6,2,2,0,0,0,27,0,42,9,3,1,1,5,5,8,0,10,0,1,0,0,1,1,0,0,27,7,0,1,0,0,1,1,0,friet001,delae003,stees001,fralj001,indij001,fordm002,candj002,bensw001,maill001,greeh001,maill001,stees001,indij001,candj002,delae003,bensw001,friet001,fralj001,fordm002,20240509,0,CIN09,h,ARI,0,1,0,regular,y,y
COL202405090,SFN,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,melvb001,value,35,31,1,7,0,0,1,1,0,0,0,4,0,7,0,1,2,0,0,24,0,38,14,6,2,1,9,9,0,0,9,0,1,0,0,0,0,0,0,24,9,0,0,0,0,1,0,0,wadel001,estrt001,confm001,florw001,yastm001,slata001,sabob001,ahmen001,reetj001,winnk001,reetj001,wadel001,estrt001,florw001,ahmen001,confm001,slata001,yastm001,sabob001,20240509,0,DEN02,v,COL,0,1,0,regular,y,y
COL202405090,COL,0,0,0,7,0,1,0,1,,,,,,,,,,,,,,,,,,,,,5,blacb001,value,38,38,9,14,6,2,1,9,0,0,0,0,0,9,0,0,0,0,0,27,0,35,7,0,0,1,1,1,4,0,7,0,0,0,0,0,0,1,0,27,15,0,2,0,0,0,0,1,blacc001,tovae001,mcmar001,diaze005,boucs001,rodgb002,doylb001,monte001,beckj003,quanc001,diaze005,monte001,rodgb002,mcmar001,tovae001,beckj003,doylb001,boucs001,blacc001,20240509,0,DEN02,h,SFN,1,0,0,regular,y,y
MIL202405090,SLN,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,10,marmo801,value,38,33,1,6,1,0,1,1,0,0,1,4,0,12,0,0,1,0,1,24,0,36,10,0,1,3,7,7,1,0,9,1,1,0,0,0,2,0,0,24,3,0,0,0,0,1,2,0,donob001,nootl001,arenn001,burla001,gormn001,carld002,winnm001,pagep001,sianm001,grays001,pagep001,burla001,gormn001,arenn001,winnm001,nootl001,sianm001,carld002,donob001,20240509,0,MIL06,v,MIL,0,1,0,regular,y,y
MIL202405090,MIL,3,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,5,murpp801,value,36,34,7,10,0,1,3,6,0,0,1,1,0,9,2,0,0,0,0,27,0,38,6,1,0,1,1,1,4,0,12,1,0,0,0,0,0,0,0,27,6,1,1,0,0,0,0,0,turab002,contw002,yelic001,adamw002,hoskr001,frels001,sancg002,bauej001,ortij005,myert001,contw002,hoskr001,turab002,ortij005,adamw002,yelic001,frels001,bauej001,sancg002,20240509,0,MIL06,h,SLN,1,0,0,regular,y,y
MIN202405090,SEA,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,servs002,value,36,32,1,6,1,0,0,1,0,0,1,2,0,15,0,0,1,1,0,24,0,39,11,2,0,2,11,10,3,0,8,1,0,0,0,1,1,0,0,24,6,2,2,0,0,0,1,0,rojaj001,rodrj007,ralec001,hanim001,garvm001,polaj001,ralel001,urial001,rival002,gilbl002,ralec001,ralel001,polaj001,urial001,rival002,rojaj001,rodrj007,hanim001,garvm001,20240509,0,MIN04,v,MIN,0,1,0,regular,y,y
MIN202405090,MIN,5,1,0,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,4,baldr001,value,39,34,11,11,2,0,2,11,0,1,1,3,0,8,1,0,2,0,2,27,0,36,6,1,0,0,1,1,2,0,15,1,2,0,0,0,0,0,0,27,4,1,1,0,0,2,0,0,julie001,jeffr002,larnt001,keplm001,miraj002,castw003,margm001,santc002,marta007,lopep002,jeffr002,santc002,julie001,miraj002,castw003,margm001,marta007,larnt001,keplm001,20240509,0,MIN04,h,SEA,1,0,0,regular,y,y
NYA202405090,HOU,3,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,8,espaj801,value,39,36,4,11,2,0,2,4,0,0,0,3,0,10,3,0,1,0,0,27,0,37,6,0,0,2,3,3,5,0,10,0,0,0,0,0,0,0,0,27,10,1,2,0,0,0,0,0,altuj001,tuckk001,alvay001,penaj004,singj001,brega001,diazy004,lopej008,dubom001,blanr001,diazy004,singj001,altuj001,brega001,penaj004,lopej008,dubom001,tuckk001,alvay001,20240509,0,NYC21,v,NYA,1,0,0,regular,y,y
NYA202405090,NYA,0,0,2,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,7,boona001,value,37,32,3,6,0,0,2,3,0,0,0,5,0,10,0,0,2,0,1,27,0,39,11,2,0,2,4,4,3,0,10,0,0,0,0,0,3,0,0,27,10,1,2,0,0,0,3,0,volpa001,sotoj001,judga001,verda001,stanm004,rizza001,torrg001,wella002,cabro002,strom001,wella002,rizza001,torrg001,cabro002,volpa001,verda001,judga001,sotoj001,stanm004,20240509,0,NYC21,h,HOU,0,1,0,regular,y,y
ANA202405100,KCA,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,8,quatm801,value,37,34,2,7,2,1,1,2,0,0,0,3,0,7,0,0,0,0,0,27,0,35,5,3,0,1,1,1,2,0,9,0,0,0,0,0,2,0,0,27,7,2,1,0,0,0,2,0,garcm003,wittb002,pasqv001,peres002,massm001,melem001,fraza001,bland001,isbek001,marsa001,peres002,pasqv001,massm001,garcm003,wittb002,melem001,isbek001,bland001,fraza001,20240510,0,ANA01,v,ANA,1,0,0,regular,y,y
ANA202405100,ANA,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,7,washr001,value,35,33,1,5,3,0,1,1,0,0,0,2,0,9,2,0,0,0,2,27,0,37,7,2,1,1,2,2,3,0,7,0,1,0,0,0,0,0,0,27,4,0,0,0,0,1,0,0,schan001,monim001,wardt002,calhw001,goodn002,thaim001,adelj001,netoz001,guill001,canng001,thaim001,schan001,guill001,goodn002,netoz001,wardt002,monim001,adelj001,calhw001,20240510,0,ANA01,h,KCA,0,1,0,regular,y,y
BAL202405100,ARI,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,8,lovut001,value,37,34,2,7,1,0,1,2,0,0,1,2,0,8,0,0,0,0,0,24,0,35,7,2,0,0,4,4,4,1,5,0,0,0,0,0,0,0,0,24,7,0,0,0,0,0,0,0,martk001,carrc005,gurrl001,walkc002,gricr001,suare001,moreg001,alexb001,newmk001,pfaab001,moreg001,walkc002,alexb001,suare001,newmk001,gurrl001,carrc005,gricr001,martk001,20240510,0,BAL12,v,BAL,0,1,0,regular,y,y
BAL202405100,BAL,0,2,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,7,hydeb801,value,35,31,4,7,2,0,0,4,0,0,0,4,1,5,0,0,0,0,0,27,0,37,7,1,0,1,2,2,2,0,8,1,0,0,0,0,0,0,0,27,8,0,0,0,0,0,0,0,hendg002,rutsa001,ohear001,mounr001,santa003,cowsc001,westj002,mullc002,matej003,irvic001,rutsa001,mounr001,matej003,westj002,hendg002,cowsc001,mullc002,santa003,ohear001,20240510,0,BAL12,h,ARI,1,0,0,regular,y,y
BOS202405100,WAS,0,2,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,5,martd002,value,37,34,5,8,2,0,0,4,0,0,1,2,0,8,4,0,0,0,0,27,0,39,9,3,0,0,1,1,5,0,9,0,0,0,0,0,0,0,0,27,10,0,1,0,0,0,0,0,younj004,abrac001,garcl006,menej001,winkj002,ruizk001,rosae001,lipst001,roblv001,corbp001,ruizk001,menej001,garcl006,lipst001,abrac001,rosae001,younj004,roblv001,winkj002,20240510,0,BOS07,v,BOS,1,0,0,regular,y,y
