gid,date,yearID,homeTeam,awayTeam,homeScore,awayScore,home_roll_runs_5,home_roll_runs_10,home_roll_winpct_10,away_roll_runs_5,away_roll_runs_10,away_roll_winpct_10,temp,windspeed,pred_home_win_prob,pred_home_win_pct
SFN202406270,2024-06-27,2024,SFN,CHN,3,5,4.2,5.3,0.3,3.6,3.7,0.5,67.0,9.0,0.5814242883793523,58.142428837935235
SFN202406280,2024-06-28,2024,SFN,LAN,5,3,4.0,4.3,0.2,4.0,5.4,0.5,64.0,16.0,0.5482944749350118,54.829447493501185
SFN202406290,2024-06-29,2024,SFN,LAN,7,14,4.4,4.1,0.3,4.2,5.4,0.4,68.0,18.0,0.5165305365884383,51.65305365884383
SFN202406300,2024-06-30,2024,SFN,LAN,10,4,4.8,4.6,0.4,5.6,5.9,0.4,71.0,15.0,0.5293961912688823,52.939619126888225
SFN202407090,2024-07-09,2024,SFN,TOR,4,3,3.4,4.7,0.4,3.2,3.9,0.4,64.0,9.0,0.5381767183171526,53.817671831715266
SFN202407100,2024-07-10,2024,SFN,TOR,6,10,4.0,4.8,0.4,3.4,3.7,0.4,68.0,13.0,0.5558010831155914,55.58010831155914
SFN202407110,2024-07-11,2024,SFN,TOR,3,5,4.4,4.9,0.4,4.8,3.8,0.4,78.0,7.0,0.5381767183171526,53.817671831715266
SFN202407120,2024-07-12,2024,SFN,MIN,7,1,4.2,4.5,0.3,4.8,6.0,0.3,64.0,15.0,0.5546437648873481,55.464376488734814
SFN202407130,2024-07-13,2024,SFN,MIN,2,4,4.8,4.2,0.3,3.2,5.6,0.3,64.0,16.0,0.5568770445967912,55.687704459679125
SFN202407140,2024-07-14,2024,SFN,MIN,3,2,4.4,3.9,0.3,3.4,5.5,0.4,67.0,10.0,0.5184462044629179,51.84462044629179
SFN202407260,2024-07-26,2024,SFN,COL,11,4,3.8,3.7,0.3,7.0,6.0,0.4,60.0,17.0,0.5814910055393201,58.14910055393201
SFN202407271,2024-07-27,2024,SFN,COL,4,1,5.4,4.1,0.3,7.0,6.3,0.4,62.0,15.0,0.5840566911289747,58.40566911289747
SFN202407272,2024-07-27,2024,SFN,COL,5,0,5.8,4.3,0.3,6.8,5.8,0.3,60.0,12.0,0.5748810709121938,57.488107091219376
SFN202407280,2024-07-28,2024,SFN,COL,5,4,6.4,4.5,0.3,5.0,5.5,0.3,64.0,11.0,0.5913056289811073,59.130562898110725
SFN202407300,2024-07-30,2024,SFN,OAK,2,5,5.8,4.7,0.3,4.2,5.9,0.3,63.0,16.0,0.5502226821330444,55.022268213304436
SFN202407310,2024-07-31,2024,SFN,OAK,1,0,5.4,4.6,0.3,5.0,5.1,0.3,62.0,11.0,0.5399258537176872,53.99258537176872
SFN202408090,2024-08-09,2024,SFN,DET,3,2,6.6,4.8,0.6,4.2,2.8,0.6,61.0,10.0,0.5880206959728492,58.80206959728492
SFN202408100,2024-08-10,2024,SFN,DET,3,1,5.6,4.6,0.6,3.4,3.0,0.6,66.0,12.0,0.5764899698688402,57.648996986884015
SFN202408110,2024-08-11,2024,SFN,DET,4,5,5.4,4.7,0.6,3.2,2.7,0.5,62.0,14.0,0.6065546279350784,60.655462793507844
SFN202408120,2024-08-12,2024,SFN,ATL,0,1,5.2,5.0,0.7,7.2,4.8,0.4,62.0,14.0,0.5533728628472674,55.33728628472674
SFN202408130,2024-08-13,2024,SFN,ATL,3,4,3.8,4.7,0.6,6.4,4.5,0.4,65.0,14.0,0.5632468969313721,56.32468969313721
SFN202408140,2024-08-14,2024,SFN,ATL,2,13,2.6,4.6,0.6,5.8,4.4,0.4,65.0,11.0,0.5587779356275967,55.87779356275967
SFN202408150,2024-08-15,2024,SFN,ATL,6,0,2.4,4.0,0.5,7.4,5.4,0.5,67.0,14.0,0.5216120550830102,52.16120550830102
SFN202408190,2024-08-19,2024,SFN,CHA,5,3,3.0,3.4,0.5,1.8,3.5,0.5,68.0,18.0,0.5942774892781632,59.42774892781632
SFN202408200,2024-08-20,2024,SFN,CHA,4,1,3.4,3.0,0.5,2.2,3.3,0.5,69.0,16.0,0.5833377478477004,58.33377478477004
SFN202408210,2024-08-21,2024,SFN,CHA,2,6,3.8,3.1,0.5,2.0,3.2,0.5,66.0,11.0,0.5638680687075502,56.386806870755024
SFN202408300,2024-08-30,2024,SFN,MIA,3,1,3.0,3.5,0.4,6.4,5.2,0.5,63.0,14.0,0.5282003199212876,52.820031992128754
SFN202408310,2024-08-31,2024,SFN,MIA,3,4,2.8,3.4,0.4,5.2,4.7,0.4,66.0,14.0,0.534699418165568,53.4699418165568
SFN202409010,2024-09-01,2024,SFN,MIA,5,7,2.8,3.2,0.3,5.6,5.0,0.5,69.0,15.0,0.5442952594102175,54.42952594102175
SFN202409030,2024-09-03,2024,SFN,ARI,7,8,2.8,3.3,0.4,7.4,7.1,0.5,74.0,11.0,0.5640176199608906,56.401761996089064
SFN202409040,2024-09-04,2024,SFN,ARI,4,6,3.6,3.8,0.5,8.6,6.7,0.5,71.0,13.0,0.6298753982206236,62.98753982206235
SFN202409050,2024-09-05,2024,SFN,ARI,3,2,4.4,3.7,0.4,8.0,6.9,0.5,70.0,5.0,0.6289722560408726,62.89722560408726
SFN202409100,2024-09-10,2024,SFN,MIL,2,3,4.2,3.9,0.5,2.8,5.0,0.3,60.0,16.0,0.5676885154187674,56.76885154187674
SFN202409110,2024-09-11,2024,SFN,MIL,13,2,3.8,4.1,0.5,2.6,4.8,0.4,67.0,21.0,0.5705758015896775,57.057580158967745
SFN202409120,2024-09-12,2024,SFN,MIL,0,3,5.8,5.1,0.5,2.6,3.6,0.3,65.0,10.0,0.6003265867901729,60.032658679017295
SFN202409130,2024-09-13,2024,SFN,SDN,0,5,5.6,4.8,0.5,4.6,4.3,0.4,62.0,14.0,0.5483373279845601,54.83373279845601
SFN202409140,2024-09-14,2024,SFN,SDN,0,8,4.4,4.3,0.4,4.6,4.4,0.5,59.0,14.0,0.547073336385892,54.7073336385892
SFN202409150,2024-09-15,2024,SFN,SDN,3,4,3.0,3.6,0.3,5.6,4.8,0.6,61.0,20.0,0.5301667672826781,53.01667672826781
SFN202409270,2024-09-27,2024,SFN,SLN,3,6,6.0,5.3,0.5,5.6,4.8,0.5,77.0,10.0,0.570194387093317,57.0194387093317
SFN202409280,2024-09-28,2024,SFN,SLN,6,5,4.8,5.3,0.5,5.6,5.0,0.4,65.0,14.0,0.5427724823907794,54.277248239077934
SFN202409290,2024-09-29,2024,SFN,SLN,1,6,5.6,4.9,0.5,6.2,5.2,0.4,62.0,8.0,0.5331824606935741,53.318246069357414
SLN202404040,2024-04-04,2024,SLN,MIA,8,5,4.6,4.8,0.5,3.4,2.6,0.5,49.0,15.0,0.5722402098449665,57.22402098449665
SLN202404060,2024-04-06,2024,SLN,MIA,3,1,5.0,5.4,0.5,3.8,3.1,0.6,57.0,11.0,0.5278630512426709,52.78630512426709
SLN202404070,2024-04-07,2024,SLN,MIA,3,10,4.8,4.2,0.4,2.6,3.1,0.5,63.0,16.0,0.5541346174466296,55.41346174466296
SLN202404080,2024-04-08,2024,SLN,PHI,3,5,4.2,4.1,0.4,4.2,3.8,0.7,76.0,10.0,0.5194328187749776,51.94328187749776
SLN202404090,2024-04-09,2024,SLN,PHI,3,0,3.8,4.3,0.4,3.4,4.1,0.7,68.0,4.0,0.5369184126034208,53.69184126034207
SLN202404100,2024-04-10,2024,SLN,PHI,3,4,4.0,4.3,0.3,3.2,3.8,0.6,57.0,8.0,0.5416177710587459,54.161777105874584
SLN202404190,2024-04-19,2024,SLN,MIL,1,2,2.2,3.2,0.2,4.4,6.9,0.3,58.0,8.0,0.5741990135623848,57.419901356238476
SLN202404200,2024-04-20,2024,SLN,MIL,5,12,2.0,3.0,0.2,2.6,5.9,0.3,58.0,11.0,0.5596048343104286,55.96048343104286
SLN202404210,2024-04-21,2024,SLN,MIL,0,2,3.0,3.2,0.3,4.2,6.3,0.4,56.0,14.0,0.5966256211222498,59.66256211222498
SLN202404220,2024-04-22,2024,SLN,ARI,5,3,2.4,2.9,0.3,5.6,5.7,0.5,66.0,13.0,0.5105898223075194,51.05898223075194
SLN202404230,2024-04-23,2024,SLN,ARI,1,14,2.8,3.1,0.4,5.6,5.4,0.4,56.0,3.0,0.4972955410515325,49.72955410515325
SLN202404240,2024-04-24,2024,SLN,ARI,5,1,2.4,2.3,0.3,8.4,6.4,0.5,65.0,6.0,0.36216219492261587,36.21621949226159
SLN202405030,2024-05-03,2024,SLN,CHA,3,0,3.6,3.3,0.4,4.8,4.4,0.3,75.0,5.0,0.55478175219196,55.478175219196004
SLN202405040,2024-05-04,2024,SLN,CHA,5,6,2.8,3.6,0.5,3.2,4.4,0.3,81.0,7.0,0.5517984995891803,55.17984995891803
SLN202405050,2024-05-05,2024,SLN,CHA,1,5,3.4,3.6,0.5,3.6,4.5,0.3,71.0,1.0,0.5541954939838681,55.41954939838681
SLN202405060,2024-05-06,2024,SLN,NYN,3,4,2.4,3.6,0.5,4.4,3.7,0.5,76.0,6.0,0.5609771657614285,56.09771657614285
SLN202405070,2024-05-07,2024,SLN,NYN,5,7,2.6,3.4,0.5,5.2,3.9,0.5,84.0,10.0,0.5609771657614285,56.09771657614285
SLN202405170,2024-05-17,2024,SLN,BOS,10,6,5.2,3.8,0.6,3.8,3.5,0.5,73.0,8.0,0.5135113390365017,51.35113390365017
SLN202405180,2024-05-18,2024,SLN,BOS,7,2,6.6,4.7,0.7,4.4,3.2,0.5,82.0,3.0,0.544174684423085,54.417468442308504
SLN202405190,2024-05-19,2024,SLN,BOS,3,11,7.2,5.1,0.6,4.2,3.2,0.5,85.0,4.0,0.5370860672181637,53.708606721816366
SLN202405200,2024-05-20,2024,SLN,BAL,6,3,5.8,4.9,0.5,4.6,4.1,0.5,82.0,9.0,0.5079084311933911,50.790843119339115
SLN202405210,2024-05-21,2024,SLN,BAL,3,1,5.6,5.4,0.6,4.8,4.4,0.5,86.0,21.0,0.5035968199560302,50.359681995603026
SLN202405220,2024-05-22,2024,SLN,BAL,5,4,5.8,5.5,0.5,4.4,3.8,0.4,76.0,8.0,0.5001799261888739,50.017992618887384
SLN202405250,2024-05-25,2024,SLN,CHN,7,6,4.8,5.7,0.5,1.8,2.3,0.3,81.0,4.0,0.5575421435016203,55.75421435016204
SLN202405260,2024-05-26,2024,SLN,CHN,4,3,4.8,6.0,0.5,2.8,2.9,0.4,64.0,10.0,0.574113193365327,57.4113193365327
SLN202406060,2024-06-06,2024,SLN,COL,2,3,3.8,3.8,0.3,2.4,4.3,0.4,80.0,16.0,0.6151427880830557,61.51427880830557
SLN202406070,2024-06-07,2024,SLN,COL,8,5,4.0,3.6,0.3,2.8,4.1,0.3,87.0,6.0,0.5804024977619221,58.04024977619221
SLN202406080,2024-06-08,2024,SLN,COL,5,6,4.6,4.3,0.4,3.8,3.8,0.3,81.0,7.0,0.6033712139893375,60.337121398933746
SLN202406090,2024-06-09,2024,SLN,COL,5,1,4.8,4.1,0.3,4.4,3.7,0.4,71.0,4.0,0.5803750757362083,58.03750757362083
SLN202406110,2024-06-11,2024,SLN,PIT,1,2,4.8,4.1,0.3,5.8,5.5,0.5,82.0,4.0,0.4654343444618077,46.54343444618077
SLN202406120,2024-06-12,2024,SLN,PIT,4,2,4.2,4.0,0.3,4.2,4.7,0.4,88.0,9.0,0.4677048403329814,46.77048403329814
SLN202406130,2024-06-13,2024,SLN,PIT,4,3,4.6,4.3,0.4,3.2,4.6,0.4,89.0,9.0,0.4770302322570791,47.70302322570791
SLN202406200,2024-06-20,2024,SLN,SFN,6,5,4.2,3.8,0.4,6.0,4.8,0.5,90.0,7.0,0.5047426529059142,50.474265290591426
SLN202406220,2024-06-22,2024,SLN,SFN,9,4,5.2,3.9,0.5,6.4,5.1,0.5,91.0,13.0,0.5088832191438691,50.888321914386914
SLN202406230,2024-06-23,2024,SLN,SFN,5,3,6.6,4.7,0.6,4.6,5.1,0.4,90.0,14.0,0.5248877422069554,52.48877422069555
SLN202406240,2024-06-24,2024,SLN,ATL,4,3,6.2,4.8,0.5,4.6,5.3,0.5,92.0,9.0,0.5168840686944169,51.68840686944169
SLN202406261,2024-06-26,2024,SLN,ATL,2,6,5.4,4.8,0.5,4.8,5.0,0.4,76.0,7.0,0.5256366629137864,52.56366629137864
SLN202406262,2024-06-26,2024,SLN,ATL,4,1,5.2,4.7,0.5,4.6,4.9,0.4,81.0,9.0,0.5256366629137864,52.56366629137864
SLN202406270,2024-06-27,2024,SLN,CIN,4,11,4.8,5.0,0.6,4.8,3.6,0.5,86.0,6.0,0.5911547379594622,59.115473795946215
SLN202406280,2024-06-28,2024,SLN,CIN,1,0,3.8,5.2,0.5,6.4,4.3,0.5,86.0,13.0,0.5802648903603809,58.026489036038086
SLN202406290,2024-06-29,2024,SLN,CIN,4,9,3.0,4.6,0.4,5.6,4.2,0.5,88.0,5.0,0.5841491921117844,58.41491921117844
SLN202406300,2024-06-30,2024,SLN,CIN,2,0,3.0,4.2,0.4,5.2,4.9,0.5,81.0,9.0,0.5692814617832048,56.92814617832048
SLN202407101,2024-07-10,2024,SLN,KCA,4,6,6.0,4.8,0.4,5.0,4.6,0.5,83.0,8.0,0.5134072478589041,51.340724785890416
SLN202407102,2024-07-10,2024,SLN,KCA,5,8,6.2,5.1,0.4,5.4,5.0,0.5,84.0,6.0,0.5080913813941464,50.80913813941464
SLN202407120,2024-07-12,2024,SLN,CHN,1,5,5.8,5.2,0.4,5.2,4.9,0.5,83.0,6.0,0.5379847668701438,53.798476687014386
SLN202407132,2024-07-13,2024,SLN,CHN,5,4,4.8,5.1,0.4,5.8,5.2,0.4,89.0,7.0,0.5336913089315704,53.369130893157035
SLN202407131,2024-07-13,2024,SLN,CHN,11,3,4.2,4.9,0.4,6.2,5.3,0.5,88.0,10.0,0.5389815448575443,53.89815448575443
SLN202407140,2024-07-14,2024,SLN,CHN,3,8,5.2,5.6,0.5,4.8,5.3,0.5,93.0,8.0,0.5445847750758251,54.458477507582515
SLN202407260,2024-07-26,2024,SLN,WAS,8,10,3.6,4.0,0.4,2.6,3.5,0.4,84.0,9.0,0.5343742772044368,53.43742772044367
SLN202407270,2024-07-27,2024,SLN,WAS,3,14,3.4,4.7,0.5,3.6,4.5,0.5,76.0,8.0,0.5473895595494277,54.73895595494277
SLN202407280,2024-07-28,2024,SLN,WAS,4,3,2.8,4.5,0.4,5.4,5.4,0.5,86.0,6.0,0.5225862814391916,52.25862814391916
SLN202407290,2024-07-29,2024,SLN,TEX,3,6,3.4,3.8,0.4,4.6,3.8,0.4,91.0,7.0,0.5055060215807103,50.55060215807104
SLN202407300,2024-07-30,2024,SLN,TEX,8,1,3.6,3.8,0.4,3.8,4.3,0.5,82.0,6.0,0.501968548524275,50.1968548524275
SLN202407310,2024-07-31,2024,SLN,TEX,10,1,5.2,4.4,0.5,3.6,4.0,0.4,94.0,6.0,0.5244839964365372,52.44839964365372
SLN202408050,2024-08-05,2024,SLN,NYN,0,6,4.8,5.0,0.5,3.2,4.4,0.5,94.0,3.0,0.6284387644162609,62.84387644162609
SLN202408060,2024-08-06,2024,SLN,TBA,4,3,2.8,4.2,0.4,4.0,4.4,0.4,81.0,18.0,0.5312766440873022,53.127664408730226
SLN202408070,2024-08-07,2024,SLN,TBA,5,2,2.8,4.3,0.5,2.8,4.4,0.5,75.0,8.0,0.5181659550370092,51.816595503700924
SLN202408080,2024-08-08,2024,SLN,TBA,4,6,3.2,4.4,0.5,2.8,3.3,0.4,81.0,9.0,0.5242128808664183,52.42128808664182
SLN202408160,2024-08-16,2024,SLN,LAN,6,7,3.0,3.0,0.4,5.2,5.0,0.5,86.0,8.0,0.466496868288209,46.649686828820904
SLN202408170,2024-08-17,2024,SLN,LAN,5,2,2.6,3.4,0.5,5.4,5.2,0.5,86.0,13.0,0.4617773248110705,46.17773248110705
SLN202408180,2024-08-18,2024,SLN,LAN,1,2,3.0,3.9,0.5,4.8,5.2,0.5,82.0,11.0,0.46885078517253437,46.88507851725344
SLN202408200,2024-08-20,2024,SLN,MIL,2,3,3.0,3.6,0.4,4.0,3.6,0.3,76.0,11.0,0.597228572773689,59.7228572773689
SLN202408210,2024-08-21,2024,SLN,MIL,10,6,3.2,3.3,0.4,3.6,3.1,0.4,73.0,8.0,0.5992093684058892,59.92093684058892
SLN202408220,2024-08-22,2024,SLN,MIL,3,0,4.8,3.9,0.5,3.6,3.6,0.5,77.0,7.0,0.6028706959840288,60.28706959840287
SLN202408260,2024-08-26,2024,SLN,SDN,4,7,4.4,3.8,0.6,3.6,4.3,0.5,92.0,7.0,0.49857024470378714,49.85702447037871
SLN202408270,2024-08-27,2024,SLN,SDN,5,7,3.2,4.0,0.6,4.2,4.7,0.6,98.0,6.0,0.49044119247817425,49.04411924781743
SLN202408280,2024-08-28,2024,SLN,SDN,4,3,3.6,3.9,0.6,5.0,4.6,0.5,87.0,5.0,0.49232816355320497,49.232816355320494
SLN202408290,2024-08-29,2024,SLN,SDN,4,1,3.2,3.8,0.6,4.2,4.7,0.5,92.0,5.0,0.48931165066905213,48.931165066905216
SLN202409060,2024-09-06,2024,SLN,SEA,1,6,6.6,5.3,0.5,6.0,5.6,0.5,76.0,15.0,0.4512715921384577,45.12715921384577
SLN202409070,2024-09-07,2024,SLN,SEA,2,0,5.6,5.0,0.4,6.8,5.7,0.4,73.0,11.0,0.4591260428241398,45.91260428241398
SLN202409080,2024-09-08,2024,SLN,SEA,4,10,3.2,4.7,0.4,6.0,5.5,0.4,72.0,1.0,0.4593256551436023,45.93256551436023
SLN202409100,2024-09-10,2024,SLN,CIN,0,3,3.4,4.7,0.5,1.8,3.8,0.5,82.0,6.0,0.5920399857680871,59.203998576808715
SLN202409110,2024-09-11,2024,SLN,CIN,2,1,2.0,4.3,0.5,2.2,3.7,0.5,86.0,7.0,0.5835574005863338,58.35574005863337
SLN202409120,2024-09-12,2024,SLN,CIN,6,1,1.8,4.2,0.6,1.6,3.4,0.5,82.0,6.0,0.613321741656327,61.3321741656327
SLN202409160,2024-09-16,2024,SLN,PIT,4,0,3.0,2.5,0.4,3.4,4.5,0.5,80.0,5.0,0.43984049588257734,43.98404958825773
SLN202409170,2024-09-17,2024,SLN,PIT,3,1,3.4,2.6,0.5,2.2,3.6,0.4,85.0,5.0,0.4478009538027837,44.78009538027837
SLN202409180,2024-09-18,2024,SLN,PIT,10,5,2.8,2.8,0.5,1.8,3.4,0.5,80.0,5.0,0.44481821808390015,44.481821808390016
SLN202409190,2024-09-19,2024,SLN,PIT,2,3,4.2,3.6,0.5,2.2,3.3,0.5,84.0,7.0,0.4747097400218429,47.47097400218429
SLN202409200,2024-09-20,2024,SLN,CLE,1,5,4.2,3.4,0.4,3.0,3.5,0.4,93.0,3.0,0.49510547517620107,49.510547517620104
SLN202409210,2024-09-21,2024,SLN,CLE,6,5,4.0,3.5,0.4,3.6,3.5,0.5,85.0,4.0,0.4926031338264123,49.26031338264123
SLN202409220,2024-09-22,2024,SLN,CLE,2,1,4.4,3.9,0.4,3.8,3.4,0.4,78.0,6.0,0.49320159598650404,49.320159598650406
TBA202403280,2024-03-28,2024,TBA,TOR,2,8,4.8,5.2,0.5,5.0,4.6,0.4,72.0,0.0,0.5395575504420574,53.955755044205745
TBA202403290,2024-03-29,2024,TBA,TOR,8,2,4.4,5.2,0.6,4.4,4.8,0.5,72.0,0.0,0.5395575504420574,53.955755044205745
TBA202403300,2024-03-30,2024,TBA,TOR,5,1,4.6,5.3,0.6,3.8,4.1,0.4,72.0,0.0,0.5475925578049171,54.75925578049171
TBA202403310,2024-03-31,2024,TBA,TOR,2,9,3.2,5.3,0.6,2.4,4.2,0.4,72.0,0.0,0.5426964929509543,54.269649295095434
TBA202404010,2024-04-01,2024,TBA,TEX,3,9,3.6,4.6,0.5,7.2,6.6,0.5,72.0,0.0,0.5114473534287919,51.14473534287919
TBA202404020,2024-04-02,2024,TBA,TEX,5,2,4.0,4.4,0.6,6.8,6.6,0.5,72.0,0.0,0.5094511198261605,50.945111982616055
TBA202404030,2024-04-03,2024,TBA,TEX,1,4,4.6,4.5,0.7,6.2,5.7,0.4,72.0,0.0,0.5094511198261605,50.945111982616055
TBA202404120,2024-04-12,2024,TBA,SFN,2,1,4.4,4.0,0.5,2.8,3.2,0.4,72.0,0.0,0.5607163343559922,56.071633435599225
TBA202404130,2024-04-13,2024,TBA,SFN,2,11,3.2,4.0,0.5,3.0,2.9,0.4,72.0,0.0,0.557741147154221,55.774114715422094
TBA202404140,2024-04-14,2024,TBA,SFN,9,4,3.0,3.9,0.4,4.6,3.7,0.5,72.0,0.0,0.5559221097720615,55.59221097720615
TBA202404150,2024-04-15,2024,TBA,ANA,3,7,4.6,4.3,0.4,3.8,4.6,0.4,72.0,0.0,0.5932774932045083,59.32774932045083
TBA202404160,2024-04-16,2024,TBA,ANA,7,6,4.0,4.5,0.4,4.4,4.3,0.4,72.0,0.0,0.5903535052676344,59.035350526763445
TBA202404170,2024-04-17,2024,TBA,ANA,4,5,4.6,4.5,0.4,5.2,4.3,0.4,72.0,0.0,0.5903535052676344,59.035350526763445
TBA202404180,2024-04-18,2024,TBA,ANA,2,1,5.0,4.1,0.3,4.8,4.6,0.4,72.0,0.0,0.5614802694532528,56.14802694532528
TBA202404220,2024-04-22,2024,TBA,DET,1,7,3.0,3.8,0.4,5.0,3.9,0.4,72.0,0.0,0.4999033443535015,49.99033443535015
TBA202404230,2024-04-23,2024,TBA,DET,2,4,2.4,3.7,0.4,5.6,4.1,0.5,72.0,0.0,0.4999033443535015,49.99033443535015
TBA202404240,2024-04-24,2024,TBA,DET,7,5,2.4,3.7,0.5,5.0,4.4,0.5,72.0,0.0,0.49227857866806957,49.22785786680696
TBA202405030,2024-05-03,2024,TBA,NYN,10,8,2.6,3.1,0.5,3.2,3.3,0.5,72.0,0.0,0.5763878016365657,57.63878016365657
TBA202405040,2024-05-04,2024,TBA,NYN,3,1,3.2,3.7,0.5,4.0,3.9,0.5,72.0,0.0,0.5776496825109143,57.76496825109143
TBA202405050,2024-05-05,2024,TBA,NYN,7,6,3.4,3.9,0.5,4.0,3.9,0.5,72.0,0.0,0.584475516761688,58.4475516761688
TBA202405060,2024-05-06,2024,TBA,CHA,8,2,4.6,4.4,0.5,4.2,4.7,0.3,72.0,0.0,0.5498204246942923,54.982042469429224
TBA202405070,2024-05-07,2024,TBA,CHA,5,1,5.8,4.5,0.5,3.6,4.6,0.3,72.0,0.0,0.5589819652472355,55.89819652472355
TBA202405080,2024-05-08,2024,TBA,CHA,1,4,6.6,4.6,0.5,2.8,3.8,0.2,72.0,0.0,0.5987905648577685,59.87905648577685
TBA202405100,2024-05-10,2024,TBA,NYA,0,2,4.8,4.0,0.4,6.4,4.0,0.3,72.0,0.0,0.5657859521634329,56.57859521634329
TBA202405110,2024-05-11,2024,TBA,NYA,7,2,4.2,3.8,0.4,5.8,4.2,0.3,72.0,0.0,0.5608615909021055,56.08615909021055
TBA202405120,2024-05-12,2024,TBA,NYA,6,10,4.2,4.4,0.5,5.2,4.2,0.2,72.0,0.0,0.57979423787915,57.979423787914996
TBA202405200,2024-05-20,2024,TBA,BOS,0,5,4.4,4.4,0.3,5.4,4.3,0.6,72.0,0.0,0.5753854332626293,57.538543326262925
TBA202405210,2024-05-21,2024,TBA,BOS,2,5,3.6,4.4,0.3,5.8,4.7,0.5,72.0,0.0,0.5680952789177738,56.80952789177738
TBA202405220,2024-05-22,2024,TBA,BOS,5,8,2.6,3.9,0.3,5.8,4.8,0.4,72.0,0.0,0.5472986397403059,54.72986397403059
TBA202405240,2024-05-24,2024,TBA,KCA,1,8,2.8,3.8,0.4,7.8,5.7,0.5,72.0,0.0,0.4739078077259415,47.39078077259415
TBA202405250,2024-05-25,2024,TBA,KCA,4,7,2.0,3.4,0.4,8.4,6.1,0.4,72.0,0.0,0.4733108925197354,47.33108925197354
TBA202405260,2024-05-26,2024,TBA,KCA,4,1,2.4,3.4,0.5,8.2,6.6,0.4,72.0,0.0,0.4733108925197354,47.33108925197354
TBA202405280,2024-05-28,2024,TBA,OAK,0,3,3.2,3.4,0.5,4.2,3.6,0.6,72.0,0.0,0.5243890191773243,52.43890191773243
TBA202405290,2024-05-29,2024,TBA,OAK,4,3,2.8,2.7,0.4,4.2,3.8,0.6,72.0,0.0,0.5043621068747619,50.43621068747619
TBA202405300,2024-05-30,2024,TBA,OAK,6,5,2.6,2.7,0.5,2.8,3.9,0.5,72.0,0.0,0.5079240442161246,50.79240442161246
TBA202406070,2024-06-07,2024,TBA,BAL,3,6,4.8,4.2,0.5,5.4,5.9,0.6,72.0,0.0,0.5034021049069825,50.34021049069825
TBA202406080,2024-06-08,2024,TBA,BAL,0,5,5.2,4.1,0.4,6.0,5.4,0.6,72.0,0.0,0.4917372732242216,49.17372732242216
TBA202406090,2024-06-09,2024,TBA,BAL,2,9,4.2,3.7,0.4,5.6,5.6,0.6,72.0,0.0,0.4869780004125808,48.697800041258084
TBA202406100,2024-06-10,2024,TBA,BAL,2,5,3.8,3.9,0.5,5.4,5.9,0.6,72.0,0.0,0.4869780004125808,48.697800041258084
TBA202406110,2024-06-11,2024,TBA,CHN,5,2,2.4,3.7,0.4,4.0,4.4,0.4,72.0,0.0,0.5107914780373943,51.07914780373943
TBA202406120,2024-06-12,2024,TBA,CHN,3,4,2.4,3.6,0.4,3.0,4.2,0.4,72.0,0.0,0.5110172485755872,51.101724857558715
TBA202406130,2024-06-13,2024,TBA,CHN,3,2,2.4,3.8,0.4,3.0,4.2,0.5,72.0,0.0,0.511615524733956,51.1615524733956
TBA202406240,2024-06-24,2024,TBA,SEA,4,3,5.2,4.8,0.3,3.6,4.3,0.5,0.0,0.0,0.4291730736241878,42.917307362418775
TBA202406250,2024-06-25,2024,TBA,SEA,11,3,5.4,4.9,0.4,4.2,4.4,0.5,72.0,0.0,0.5617459267259104,56.17459267259104
TBA202406260,2024-06-26,2024,TBA,SEA,2,5,6.2,5.7,0.5,4.2,4.4,0.4,72.0,0.0,0.5752135921000754,57.52135921000754
TBA202406280,2024-06-28,2024,TBA,WAS,3,1,4.6,5.7,0.5,5.4,4.6,0.4,72.0,0.0,0.5560470773941828,55.60470773941828
TBA202406290,2024-06-29,2024,TBA,WAS,1,8,4.6,5.2,0.5,4.2,4.4,0.4,72.0,0.0,0.5546689421042287,55.466894210422865
TBA202406300,2024-06-30,2024,TBA,WAS,5,0,4.2,4.7,0.5,5.4,5.2,0.5,72.0,0.0,0.5383397678190279,53.83397678190279
TBA202407090,2024-07-09,2024,TBA,NYA,5,3,3.4,3.3,0.4,4.6,5.6,0.4,72.0,0.0,0.5362767396554594,53.62767396554594
TBA202407100,2024-07-10,2024,TBA,NYA,1,2,4.0,3.6,0.5,4.8,5.7,0.5,72.0,0.0,0.5362767396554594,53.62767396554594
TBA202407110,2024-07-11,2024,TBA,NYA,5,4,2.2,3.4,0.4,4.4,4.3,0.4,72.0,0.0,0.5572959704320756,55.729597043207555
TBA202407120,2024-07-12,2024,TBA,CLE,2,0,3.2,3.8,0.5,3.8,4.3,0.4,72.0,0.0,0.5032176844699962,50.32176844699961
TBA202407130,2024-07-13,2024,TBA,CLE,2,4,3.0,3.5,0.4,2.8,3.6,0.3,72.0,0.0,0.505144779789566,50.5144779789566
TBA202407140,2024-07-14,2024,TBA,CLE,2,0,3.0,3.2,0.4,3.6,3.8,0.4,72.0,0.0,0.5053622092784728,50.536220927847275
TBA202407260,2024-07-26,2024,TBA,CIN,2,3,5.4,4.3,0.3,4.8,5.6,0.5,72.0,0.0,0.5686337139990038,56.86337139990037
TBA202407270,2024-07-27,2024,TBA,CIN,4,0,4.6,4.3,0.3,4.4,5.4,0.5,72.0,0.0,0.5685690966629042,56.85690966629042
