playerID,nameLast,nameFirst,teamID,WAR_basic_total
guilllu01,Guillorme,Luis,ANA,4.589710592075956
adelljo01,Adell,Jo,ANA,4.5168038050387125
hicksaa01,Hicks,Aaron,ANA,4.114203355871288
drurybr01,Drury,Brandon,ANA,3.821204610397659
drurybr01,Drury,Brandon,ANA,3.681985687223405
pillake01,Pillar,Kevin,ANA,3.653203088959089
anderty01,Anderson,Tyler,ANA,3.600286538898676
sanomi01,Sano,Miguel,ANA,3.575850914814769
hicksaa01,Hicks,Aaron,ANA,3.5350235865533604
leblach01,Leblanc,Charles,ANA,3.3808218719635343
rendoan01,Rendon,Anthony,ANA,3.356344768445417
tuckeco01,Tucker,Cole,ANA,3.1125065297207994
cuetojo01,Cueto,Johnny,ANA,3.0400134058555426
calhowi01,Calhoun,Willie,ANA,3.022083229408524
tuckeco01,Tucker,Cole,ANA,2.9659634645388
pillake01,Pillar,Kevin,ANA,2.9337851207706147
troutmi01,Trout,Mike,ANA,2.76173456281006
hicksaa01,Hicks,Aaron,ANA,2.7554525517807797
netoza01,Neto,Zach,ANA,2.523188763743881
hiurake01,Hiura,Keston,ANA,2.4586708673629745
guilllu01,Guillorme,Luis,ANA,2.35124092438333
pillake01,Pillar,Kevin,ANA,2.33977596904258
pillake01,Pillar,Kevin,ANA,2.2674913454518864
hiurake01,Hiura,Keston,ANA,2.217012654111598
sandopa02,Sandoval,Patrick,ANA,2.2123120642503427
rengilu01,Rengifo,Luis,ANA,2.107709137467754
cuetojo01,Cueto,Johnny,ANA,2.074325827709735
adelljo01,Adell,Jo,ANA,2.0112230486374743
schanno01,Schanuel,Nolan,ANA,1.94010787700157
moorema02,Moore,Matt,ANA,1.888639637362278
moniami01,Moniak,Mickey,ANA,1.8871920121603691
guilllu01,Guillorme,Luis,ANA,1.866235704110092
burkebr01,Burke,Brock,ANA,1.826549506434607
garcilu03,Garcia,Luis,ANA,1.824594883808144
plesaza01,Plesac,Zach,ANA,1.8183816013574237
adriaeh01,Adrianza,Ehire,ANA,1.7494282888148447
calhowi01,Calhoun,Willie,ANA,1.741171660500281
cuetojo01,Cueto,Johnny,ANA,1.7202875123742445
wardta01,Ward,Taylor,ANA,1.6972466363740668
moorema02,Moore,Matt,ANA,1.664003664219379
calhowi01,Calhoun,Willie,ANA,1.6296097736625803
cuetojo01,Cueto,Johnny,ANA,1.5982774291019792
pillake01,Pillar,Kevin,ANA,1.557725357156189
plesaza01,Plesac,Zach,ANA,1.5371406167816697
strichu01,Strickland,Hunter,ANA,1.4603993393490586
adriaeh01,Adrianza,Ehire,ANA,1.3386378525964318
anderty01,Anderson,Tyler,ANA,1.3297825767382698
strichu01,Strickland,Hunter,ANA,1.220350065981282
rendoan01,Rendon,Anthony,ANA,1.2192787860648908
strichu01,Strickland,Hunter,ANA,1.1807608677043369
detmere01,Detmers,Reid,ANA,1.1788447732396474
wardta01,Ward,Taylor,ANA,1.1636642544964828
thaisma01,Thaiss,Matt,ANA,1.1562124848217257
strichu01,Strickland,Hunter,ANA,1.0850994155847715
stefami01,Stefanic,Michael,ANA,1.079007575003296
moorema02,Moore,Matt,ANA,1.0764927597523717
sandopa02,Sandoval,Patrick,ANA,1.0708104311538995
soriajo02,Soriano,José,ANA,1.06783697679233
leblach01,Leblanc,Charles,ANA,1.0646751997209276
garream01,Garrett,Amir,ANA,1.061785658845304
joycebe01,Joyce,Ben,ANA,1.061519308514461
cuetojo01,Cueto,Johnny,ANA,1.0596813404039942
adriaeh01,Adrianza,Ehire,ANA,1.0358365043003803
drurybr01,Drury,Brandon,ANA,1.000361824495215
cannigr01,Canning,Griffin,ANA,0.948058647467073
moorema02,Moore,Matt,ANA,0.9454991323760478
cimbead01,Cimber,Adam,ANA,0.9409560388394944
pillake01,Pillar,Kevin,ANA,0.9273502761142162
suarejo01,Suarez,Jose,ANA,0.9203890053793068
cisnejo01,Cisnero,Jose,ANA,0.9137296072169858
cimbead01,Cimber,Adam,ANA,0.9134756897333468
wardta01,Ward,Taylor,ANA,0.8912097737787723
strichu01,Strickland,Hunter,ANA,0.8378293064728982
suarejo01,Suarez,Jose,ANA,0.8278610874660579
estevca01,Estevez,Carlos,ANA,0.8257208602737984
calhowi01,Calhoun,Willie,ANA,0.81429653580158
estevca01,Estevez,Carlos,ANA,0.7937244185153909
wantzan01,Wantz,Andrew,ANA,0.7449756091968651
baumami01,Baumann,Mike,ANA,0.7396939044845465
cisnejo01,Cisnero,Jose,ANA,0.7255178465109078
tuckeco01,Tucker,Cole,ANA,0.6992922981603915
moorema02,Moore,Matt,ANA,0.6888610875315819
adelljo01,Adell,Jo,ANA,0.674577765835806
garcilu03,Garcia,Luis,ANA,0.6618874418240839
garcilu03,Garcia,Luis,ANA,0.6521963321607013
wagamer01,Wagaman,Eric,ANA,0.6381892183100699
anderty01,Anderson,Tyler,ANA,0.6368722190582421
adriaeh01,Adrianza,Ehire,ANA,0.6282109424626627
thaisma01,Thaiss,Matt,ANA,0.6053276685022031
moorema02,Moore,Matt,ANA,0.5824617247938043
garream01,Garrett,Amir,ANA,0.5663312534617968
moorema02,Moore,Matt,ANA,0.5443694140666046
zeferry01,Zeferjahn,Ryan,ANA,0.5128604301368992
cannigr01,Canning,Griffin,ANA,0.5112046545448137
cuetojo01,Cueto,Johnny,ANA,0.5095287574000181
kochaja01,Kochanowicz,Jack,ANA,0.5082479275849459
anderty01,Anderson,Tyler,ANA,0.50531422564944
contrro01,Contreras,Roansy,ANA,0.492172507424546
moniami01,Moniak,Mickey,ANA,0.4879346512528943
rosenke01,Rosenberg,Kenny,ANA,0.4573695698142789
martejo01,Marte,Jose,ANA,0.4381549989792186
wantzan01,Wantz,Andrew,ANA,0.4138344367483325
cimbead01,Cimber,Adam,ANA,0.4067044109466692
garcilu03,Garcia,Luis,ANA,0.4055002416094455
cimbead01,Cimber,Adam,ANA,0.400616440498224
danieda01,Daniel,Davis,ANA,0.3941684250821042
cannigr01,Canning,Griffin,ANA,0.3765451242735217
cimbead01,Cimber,Adam,ANA,0.3733861690753267
crousha01,Crouse,Hans,ANA,0.360341033145183
garcilu03,Garcia,Luis,ANA,0.358274272694504
strichu01,Strickland,Hunter,ANA,0.3493480760720805
strichu01,Strickland,Hunter,ANA,0.3466396499907861
silsech01,Silseth,Chase,ANA,0.3455254794024426
estevca01,Estevez,Carlos,ANA,0.3276511195808755
fulmeca01,Fulmer,Carson,ANA,0.316456270404533
drurybr01,Drury,Brandon,ANA,0.3112973151846628
cuetojo01,Cueto,Johnny,ANA,0.3005347666657587
estevca01,Estevez,Carlos,ANA,0.2953035044547276
burkebr01,Burke,Brock,ANA,0.2918526713402126
anderty01,Anderson,Tyler,ANA,0.270423533993848
garream01,Garrett,Amir,ANA,0.2695755413782056
detmere01,Detmers,Reid,ANA,0.267543718557255
fulmeca01,Fulmer,Carson,ANA,0.2628392635800844
garream01,Garrett,Amir,ANA,0.24831112910068
garcilu03,Garcia,Luis,ANA,0.2447983597634073
estevca01,Estevez,Carlos,ANA,0.2444917673745548
quijajo01,Quijada,Jose,ANA,0.2370001610729636
guilllu01,Guillorme,Luis,ANA,0.2367751876477436
moorema02,Moore,Matt,ANA,0.2251357054320338
fulmeca01,Fulmer,Carson,ANA,0.2132662506923593
moorema02,Moore,Matt,ANA,0.1951994999868373
moorema02,Moore,Matt,ANA,0.1855822247635514
thaisma01,Thaiss,Matt,ANA,0.1782859832235019
ohopplo01,O'Hoppe,Logan,ANA,0.1696974215214842
contrro01,Contreras,Roansy,ANA,0.1675698697641675
soriajo02,Soriano,José,ANA,0.1639249070363548
pillake01,Pillar,Kevin,ANA,0.1616761139767411
cimbead01,Cimber,Adam,ANA,0.1591865930491108
burkebr01,Burke,Brock,ANA,0.158274272694504
fulmeca01,Fulmer,Carson,ANA,0.1537982712861532
lopezja03,Lopez,Jack,ANA,0.1411656112426163
quijajo01,Quijada,Jose,ANA,0.1381549989792185
garcilu03,Garcia,Luis,ANA,0.1112626937215863
estevca01,Estevez,Carlos,ANA,0.1083647429825266
lopezja03,Lopez,Jack,ANA,0.0856485741294884
baumami01,Baumann,Mike,ANA,0.0844573266182244
contrro01,Contreras,Roansy,ANA,0.0770619818962363
plesaza01,Plesac,Zach,ANA,0.0688782510070777
moorema02,Moore,Matt,ANA,0.0626583230040394
rosenke01,Rosenberg,Kenny,ANA,0.0605246324125806
cuetojo01,Cueto,Johnny,ANA,0.0569487442464679
cisnejo01,Cisnero,Jose,ANA,0.044491767374555
quijajo01,Quijada,Jose,ANA,0.0336533302045445
strichu01,Strickland,Hunter,ANA,0.0231696220669889
campegu01,Campero,Gustavo,ANA,0.022362454179974
kavadni01,Kavadas,Niko,ANA,0.0126989703720811
zuniggu01,Zuñiga,Guillermo,ANA,0.0125678527160169
millery01,Miller,Ryan,ANA,-0.001930259307077
contrro01,Contreras,Roansy,ANA,-0.0077210372283081
anderty01,Anderson,Tyler,ANA,-0.0103318301212195
garream01,Garrett,Amir,ANA,-0.0136124140746982
wantzan01,Wantz,Andrew,ANA,-0.0284031035186745
joycebe01,Joyce,Ben,ANA,-0.0371607364199155
cisnejo01,Cisnero,Jose,ANA,-0.0419685723952248
zuniggu01,Zuñiga,Guillermo,ANA,-0.0513411216224379
strichu01,Strickland,Hunter,ANA,-0.0543827157655022
sandopa02,Sandoval,Patrick,ANA,-0.0593501419035875
adriaeh01,Adrianza,Ehire,ANA,-0.0596215260579679
garcilu03,Garcia,Luis,ANA,-0.0600007985512718
adamsjo03,Adams,Jordyn,ANA,-0.0672265146644559
crousha01,Crouse,Hans,ANA,-0.0811825852186822
adriaeh01,Adrianza,Ehire,ANA,-0.0814786464329189
sanomi01,Sano,Miguel,ANA,-0.089883069425491
kristza01,Kristofak,Zac,ANA,-0.0926046552780118
baumami01,Baumann,Mike,ANA,-0.0958113394220061
moniami01,Moniak,Mickey,ANA,-0.1001186091206816
strichu01,Strickland,Hunter,ANA,-0.1058460917353985
thaisma01,Thaiss,Matt,ANA,-0.1060030125853473
fulmeca01,Fulmer,Carson,ANA,-0.1122431805593466
cimbead01,Cimber,Adam,ANA,-0.1218063916998919
drurybr01,Drury,Brandon,ANA,-0.1266289995222274
medervi01,Mederos,Victor,ANA,-0.1311482209259746
cisnejo01,Cisnero,Jose,ANA,-0.1625875845060714
baumami01,Baumann,Mike,ANA,-0.1642015517593373
guilllu01,Guillorme,Luis,ANA,-0.1666975091814224
wantzan01,Wantz,Andrew,ANA,-0.1732522977042513
quijajo01,Quijada,Jose,ANA,-0.1867337493076405
quijajo01,Quijada,Jose,ANA,-0.1934446627779239
strichu01,Strickland,Hunter,ANA,-0.2061215902796732
estevca01,Estevez,Carlos,ANA,-0.2062417437873685
garream01,Garrett,Amir,ANA,-0.2177703122465319
baumami01,Baumann,Mike,ANA,-0.2229380181037635
garcilu03,Garcia,Luis,ANA,-0.2653764861467815
